Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,38.270964,[119  45] ; [32 64],[95.24615385 68.75384615] ; [55.75384615 40.24615385],1
a6,1,0.0,29.955466,[124  40] ; [40 56],[103.44615385  60.55384615] ; [60.55384615 35.44615385],1
d5,1,1e-06,24.101846,[134  30] ; [51 45],[116.69230769  47.30769231] ; [68.30769231 27.69230769],1
r3,1,0.000131,14.627428,[147  16] ; [69 27],[135.93822394  27.06177606] ; [80.06177606 15.93822394],1
a2,1,0.000182,14.009246,[ 35 129] ; [ 4 92],[ 24.6 139.4] ; [14.4 81.6],1
r4,1,0.000363,12.712617,[131  33] ; [57 39],[118.58461538  45.41538462] ; [69.41538462 26.58461538],1
d1,1,0.000554,11.923,[91 73] ; [32 64],[77.58461538 86.41538462] ; [45.41538462 50.58461538],1
p10,1,0.001144,10.579008,[117  44] ; [50 45],[105.02734375  55.97265625] ; [61.97265625 33.02734375],0
r1,1,0.004036,8.267452,[120  43] ; [54 42],[109.50579151  53.49420849] ; [64.49420849 31.50579151],0
b5,1,0.007824,7.073317,[98 66] ; [41 55],[87.67692308 76.32307692] ; [51.32307692 44.67692308],0
r2,1,0.010257,6.589672,[146  16] ; [73 20],[139.12941176  22.87058824] ; [79.87058824 13.12941176],0
a5,1,0.014666,5.956177,[112  52] ; [51 45],[102.81538462  61.18461538] ; [60.18461538 35.81538462],0
d4,1,0.015262,5.885945,[131  33] ; [63 32],[122.84169884  41.15830116] ; [71.15830116 23.84169884],0
p9,1,0.015651,5.841668,[115  45] ; [53 40],[106.24505929  53.75494071] ; [61.75494071 31.24505929],0
v4,1,0.017568,5.63874,[142  21] ; [71 23],[135.09338521  27.90661479] ; [77.90661479 16.09338521],0
u1,1,0.02496,5.026643,[ 18 146] ; [ 3 93],[ 13.24615385 150.75384615] ; [ 7.75384615 88.24615385],0
p8,1,0.034101,4.48964,[65 97] ; [26 70],[ 57.13953488 104.86046512] ; [33.86046512 62.13953488],0
b2,1,0.047546,3.92596,[25 65] ; [28 37],[30.77419355 59.22580645] ; [22.22580645 42.77419355],0
b3,1,0.047546,3.92596,[25 65] ; [28 37],[30.77419355 59.22580645] ; [22.22580645 42.77419355],0
p11,1,0.090932,2.857792,[119  45] ; [60 36],[112.90769231  51.09230769] ; [66.09230769 29.90769231],0
p3,1,0.094633,2.793734,[ 57 106] ; [24 72],[ 50.97683398 112.02316602] ; [30.02316602 65.97683398],0
s3,1,0.111306,2.535576,[ 37 125] ; [30 64],[ 42.3984375 119.6015625] ; [24.6015625 69.3984375],0
p2,1,0.112749,2.515263,[111  52] ; [56 40],[105.1003861  57.8996139] ; [61.8996139 34.1003861],0
v2,1,0.118628,2.435343,[75 82] ; [35 58],[69.08 87.92] ; [40.92 52.08],0
s7,1,0.1237,2.36983,[ 21 132] ; [19 70],[ 25.2892562 127.7107438] ; [14.7107438 74.2892562],0
a8,1,0.157092,2.002002,[ 19 133] ; [ 6 83],[ 15.76763485 136.23236515] ; [ 9.23236515 79.76763485],0
b4,1,0.203723,1.615481,[97 67] ; [49 47],[92.09230769 71.90769231] ; [53.90769231 42.09230769],0
v3,1,0.207046,1.59196,[ 49 107] ; [22 70],[ 44.66129032 111.33870968] ; [26.33870968 65.66129032],0
s1,1,0.219947,1.504718,[  5 158] ; [ 6 90],[  6.92277992 156.07722008] ; [ 4.07722008 91.92277992],0
b1,1,0.282284,1.15606,[ 64 100] ; [44 52],[68.12307692 95.87692308] ; [39.87692308 56.12307692],0
s5,1,0.286544,1.135789,[ 14 147] ; [12 81],[ 16.48031496 144.51968504] ; [ 9.51968504 83.48031496],0
p4,1,0.303511,1.058702,[ 61 103] ; [29 65],[ 57.20930233 106.79069767] ; [32.79069767 61.20930233],0
n4,1,0.308609,1.036619,[111  53] ; [59 37],[107.23076923  56.76923077] ; [62.76923077 33.23076923],0
s4,1,0.327122,0.960256,[ 10 154] ; [ 9 87],[ 11.98461538 152.01538462] ; [ 7.01538462 88.98461538],0
n3,1,0.331022,0.944896,[27 13] ; [21 16],[24.93506494 15.06493506] ; [23.06493506 13.93506494],0
u3,1,0.362656,0.828674,[27 30] ; [14 23],[24.86170213 32.13829787] ; [16.13829787 20.86170213],0
s2,1,0.511794,0.430398,[ 29 133] ; [14 81],[ 27.10505837 134.89494163] ; [15.89494163 79.10505837],0
u2,1,0.514443,0.425019,[23 34] ; [17 19],[24.51612903 32.48387097] ; [15.48387097 20.51612903],0
a3,1,0.567062,0.327622,[107  56] ; [59 36],[104.87596899  58.12403101] ; [61.12403101 33.87596899],0
n6,1,0.592558,0.286367,[115  48] ; [64 31],[113.08914729  49.91085271] ; [65.91085271 29.08914729],0
a1,1,0.636221,0.223719,[  8 156] ; [ 6 90],[  8.83076923 155.16923077] ; [ 5.16923077 90.83076923],0
n5,1,0.64726,0.209372,[100  63] ; [61 34],[101.71705426  61.28294574] ; [59.28294574 35.71705426],0
n2,1,0.707184,0.141106,[24 16] ; [25 14],[24.81012658 15.18987342] ; [24.18987342 14.81012658],0
p1,1,0.726239,0.122593,[ 10 152] ; [ 7 89],[ 10.6744186 151.3255814] ; [ 6.3255814 89.6744186],0
n1,1,0.748694,0.102632,[14 26] ; [12 26],[13.33333333 26.66666667] ; [12.66666667 25.33333333],0
p7,1,0.766675,0.088047,[68 95] ; [41 53],[69.13229572 93.86770428] ; [39.86770428 54.13229572],0
p5,1,0.781517,0.076919,[  8 153] ; [ 4 91],[  7.546875 153.453125] ; [ 4.453125 90.546875],0
s8,1,0.807746,0.059212,[ 24 140] ; [13 83],[ 23.33846154 140.66153846] ; [13.66153846 82.33846154],0
d2,1,0.82877,0.046777,[71 93] ; [42 52],[71.82945736 92.17054264] ; [41.17054264 52.82945736],0
p12,1,0.888894,0.019517,[  2 160] ; [ 1 95],[  1.88372093 160.11627907] ; [ 1.11627907 94.88372093],0
v1,1,0.954368,0.003274,[ 59 101] ; [35 59],[ 59.21259843 100.78740157] ; [34.78740157 59.21259843],0
a4,1,0.990228,0.00015,[ 64 100] ; [37 58],[ 63.95366795 100.04633205] ; [37.04633205 57.95366795],0
