Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.001798,9.745217,[42 35] ; [ 6 23],[34.86792453 42.13207547] ; [13.13207547 15.86792453],0
d5,1,0.002554,9.101688,[66 11] ; [17 12],[60.29245283 16.70754717] ; [22.70754717  6.29245283],0
a4,1,0.00263,9.047656,[41 36] ; [ 6 23],[34.14150943 42.85849057] ; [12.85849057 16.14150943],0
a3,1,0.003037,8.785195,[60 17] ; [14 15],[53.75471698 23.24528302] ; [20.24528302  8.75471698],0
d1,1,0.003156,8.715031,[46 31] ; [ 8 21],[39.22641509 37.77358491] ; [14.77358491 14.22641509],0
r1,1,0.004671,8.002709,[65 12] ; [17 12],[59.56603774 17.43396226] ; [22.43396226  6.56603774],0
a6,1,0.010898,6.481828,[55 22] ; [13 16],[49.39622642 27.60377358] ; [18.60377358 10.39622642],0
r2,1,0.015159,5.897918,[70  4] ; [22  6],[66.74509804  7.25490196] ; [25.25490196  2.74509804],0
s7,1,0.069147,3.303155,[35 37] ; [ 8 20],[30.96 41.04] ; [12.04 15.96],0
r4,1,0.07023,3.27764,[69  8] ; [22  7],[66.10377358 10.89622642] ; [24.89622642  4.10377358],0
p11,1,0.070467,3.27211,[53 24] ; [25  4],[56.66037736 20.33962264] ; [21.33962264  7.66037736],0
u3,1,0.076523,3.137255,[11  6] ; [ 5 10],[8.5 8.5] ; [7.5 7.5],0
s2,1,0.088447,2.902415,[32 44] ; [ 7 22],[28.22857143 47.77142857] ; [10.77142857 18.22857143],0
n2,1,0.093102,2.819904,[9 8] ; [7 1],[10.88  6.12] ; [5.12 2.88],0
p6,1,0.100921,2.69093,[27 49] ; [ 5 22],[23.61165049 52.38834951] ; [ 8.38834951 18.61165049],0
p2,1,0.104811,2.630763,[62 15] ; [19 10],[58.83962264 18.16037736] ; [22.16037736  6.83962264],0
s6,1,0.112235,2.522465,[42 34] ; [11 18],[38.36190476 37.63809524] ; [14.63809524 14.36190476],0
p3,1,0.115041,2.483563,[37 40] ; [ 9 20],[33.41509434 43.58490566] ; [12.58490566 16.41509434],0
s4,1,0.115495,2.47737,[15 62] ; [ 2 27],[12.3490566 64.6509434] ; [ 4.6509434 24.3490566],0
a7,1,0.123512,2.372206,[57 20] ; [17 12],[53.75471698 23.24528302] ; [20.24528302  8.75471698],0
n1,1,0.133456,2.251838,[ 2 15] ; [3 5],[ 3.4 13.6] ; [1.6 6.4],0
n6,1,0.153497,2.037147,[47 30] ; [22  7],[50.12264151 26.87735849] ; [18.87735849 10.12264151],0
p10,1,0.165376,1.924369,[50 27] ; [14 14],[46.93333333 30.06666667] ; [17.06666667 10.93333333],0
p4,1,0.190707,1.712145,[37 39] ; [10 19],[34.01904762 41.98095238] ; [12.98095238 16.01904762],0
r3,1,0.200249,1.640555,[74  3] ; [26  3],[72.64150943  4.35849057] ; [27.35849057  1.64150943],0
d3,1,0.227645,1.455515,[57 20] ; [18 11],[54.48113208 22.51886792] ; [20.51886792  8.48113208],0
u2,1,0.234417,1.413856,[9 8] ; [11  4],[10.625  6.375] ; [9.375 5.625],0
v1,1,0.331666,0.942382,[32 43] ; [ 9 19],[29.85436893 45.14563107] ; [11.14563107 16.85436893],0
v4,1,0.35726,0.847502,[70  6] ; [25  4],[68.76190476  7.23809524] ; [26.23809524  2.76190476],0
p9,1,0.375291,0.786071,[54 22] ; [18 11],[52.11428571 23.88571429] ; [19.88571429  9.11428571],0
s5,1,0.398949,0.711492,[14 58] ; [ 3 22],[12.6185567 59.3814433] ; [ 4.3814433 20.6185567],0
d4,1,0.42314,0.641579,[66 11] ; [23  6],[64.6509434 12.3490566] ; [24.3490566  4.6509434],0
s8,1,0.450598,0.569147,[30 47] ; [ 9 20],[28.33018868 48.66981132] ; [10.66981132 18.33018868],0
v3,1,0.461257,0.542844,[23 50] ; [ 7 22],[21.47058824 51.52941176] ; [ 8.52941176 20.47058824],0
a8,1,0.560021,0.339667,[ 7 62] ; [ 4 24],[ 7.82474227 61.17525773] ; [ 3.17525773 24.82474227],0
b5,1,0.671537,0.17981,[47 30] ; [19 10],[47.94339623 29.05660377] ; [18.05660377 10.94339623],0
s3,1,0.704743,0.143585,[37 39] ; [12 15],[36.15533981 39.84466019] ; [12.84466019 14.15533981],0
p8,1,0.727485,0.121434,[29 47] ; [10 19],[28.22857143 47.77142857] ; [10.77142857 18.22857143],0
s1,1,0.735363,0.114244,[ 4 73] ; [ 2 27],[ 4.35849057 72.64150943] ; [ 1.64150943 27.35849057],0
b1,1,0.797082,0.066114,[34 43] ; [12 17],[33.41509434 43.58490566] ; [12.58490566 16.41509434],0
v2,1,0.809105,0.058361,[42 35] ; [14 13],[41.46153846 35.53846154] ; [14.53846154 12.46153846],0
b2,1,0.852404,0.034615,[17 35] ; [ 7 13],[17.33333333 34.66666667] ; [ 6.66666667 13.33333333],0
b3,1,0.852404,0.034615,[17 35] ; [ 7 13],[17.33333333 34.66666667] ; [ 6.66666667 13.33333333],0
b4,1,0.85714,0.032406,[49 28] ; [19 10],[49.39622642 27.60377358] ; [18.60377358 10.39622642],0
p7,1,0.859294,0.031426,[41 36] ; [16 13],[41.40566038 35.59433962] ; [15.59433962 13.40566038],0
p1,1,0.863141,0.029714,[ 6 70] ; [ 2 27],[ 5.79047619 70.20952381] ; [ 2.20952381 26.79047619],0
p12,1,0.904918,0.014269,[ 3 73] ; [ 1 28],[ 2.8952381 73.1047619] ; [ 1.1047619 27.8952381],0
p5,1,0.914103,0.011635,[ 3 74] ; [ 1 28],[ 2.90566038 74.09433962] ; [ 1.09433962 27.90566038],0
a1,1,0.914103,0.011635,[ 3 74] ; [ 1 28],[ 2.90566038 74.09433962] ; [ 1.09433962 27.90566038],0
