Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8e-06,19.965717,[43 12] ; [30 47],[30.41666667 24.58333333] ; [42.58333333 34.41666667],1
p8,1,0.232405,1.426082,[41 13] ; [51 26],[37.92366412 16.07633588] ; [54.07633588 22.92366412],0
s8,1,0.260307,1.267121,[23 33] ; [24 52],[19.93939394 36.06060606] ; [27.06060606 48.93939394],0
u1,1,0.298655,1.080188,[11 45] ; [10 67],[ 8.84210526 47.15789474] ; [12.15789474 64.84210526],0
s4,1,0.367291,0.812808,[ 5 50] ; [11 66],[ 6.66666667 48.33333333] ; [ 9.33333333 67.66666667],0
p7,1,0.380685,0.768488,[48  7] ; [62 14],[46.18320611  8.81679389] ; [63.81679389 12.18320611],0
d4,1,0.393856,0.727003,[45 11] ; [57 20],[42.94736842 13.05263158] ; [59.05263158 17.94736842],0
a5,1,0.42925,0.624853,[40 16] ; [50 27],[37.89473684 18.10526316] ; [52.10526316 24.89473684],0
a7,1,0.436849,0.604545,[42 14] ; [53 24],[40. 16.] ; [55. 22.],0
a2,1,0.47623,0.507484,[13 43] ; [14 63],[11.36842105 44.63157895] ; [15.63157895 61.36842105],0
a8,1,0.487024,0.483093,[ 4 42] ; [ 9 61],[ 5.15517241 40.84482759] ; [ 7.84482759 62.15517241],0
a4,1,0.531127,0.392235,[22 34] ; [34 42],[23.75757576 32.24242424] ; [32.24242424 43.75757576],0
b1,1,0.534509,0.385812,[21 35] ; [33 44],[22.73684211 33.26315789] ; [31.26315789 45.73684211],0
d5,1,0.550187,0.356982,[46 10] ; [60 17],[44.63157895 11.36842105] ; [61.36842105 15.63157895],0
p4,1,0.606645,0.26509,[45 11] ; [59 18],[43.78947368 12.21052632] ; [60.21052632 16.78947368],0
n2,1,0.654865,0.199821,[5 4] ; [16  9],[5.55882353 3.44117647] ; [15.44117647  9.55882353],0
r1,1,0.661927,0.191191,[44 12] ; [58 19],[42.94736842 13.05263158] ; [59.05263158 17.94736842],0
b2,1,0.689743,0.159364,[15 23] ; [21 27],[15.90697674 22.09302326] ; [20.09302326 27.90697674],0
b3,1,0.689743,0.159364,[15 23] ; [21 27],[15.90697674 22.09302326] ; [20.09302326 27.90697674],0
s5,1,0.743409,0.107153,[13 41] ; [16 58],[12.234375 41.765625] ; [16.765625 57.234375],0
n1,1,0.773938,0.0825,[3 5] ; [ 8 17],[2.66666667 5.33333333] ; [ 8.33333333 16.66666667],0
p2,1,0.779375,0.078475,[51  5] ; [69  8],[50.52631579  5.47368421] ; [69.47368421  7.52631579],0
r2,1,0.79082,0.070355,[52  3] ; [71  5],[51.64122137  3.35877863] ; [71.35877863  4.64122137],0
d2,1,0.794817,0.067632,[26 30] ; [34 43],[25.26315789 30.73684211] ; [34.73684211 42.26315789],0
s3,1,0.833167,0.04437,[12 43] ; [18 59],[12.5 42.5] ; [17.5 59.5],0
u2,1,0.845211,0.038116,[7 7] ; [17 15],[7.30434783 6.69565217] ; [16.69565217 15.30434783],0
s6,1,0.896518,0.016916,[28 26] ; [37 36],[27.63779528 26.36220472] ; [37.36220472 35.63779528],0
r3,1,0.922575,0.009446,[54  2] ; [74  3],[53.89473684  2.10526316] ; [74.10526316  2.89473684],0
n3,1,0.930736,0.007555,[7 2] ; [19  5],[7.09090909 1.90909091] ; [18.90909091  5.09090909],0
p1,1,0.93381,0.006898,[ 7 49] ; [10 67],[ 7.15789474 48.84210526] ; [ 9.84210526 67.15789474],0
b5,1,0.955096,0.003171,[33 23] ; [45 32],[32.84210526 23.15789474] ; [45.15789474 31.84210526],0
