Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.1e-05,18.072535,[103 155] ; [41 17],[117.56962025 140.43037975] ; [26.43037975 31.56962025],1
b3,1,0.147902,2.093758,[ 48 100] ; [ 5 22],[ 44.82285714 103.17714286] ; [ 8.17714286 18.82285714],0
b2,1,0.147902,2.093758,[ 48 100] ; [ 5 22],[ 44.82285714 103.17714286] ; [ 8.17714286 18.82285714],0
d5,1,0.185255,1.754955,[211  47] ; [43 15],[207.37974684  50.62025316] ; [46.62025316 11.37974684],0
r1,1,0.189769,1.71941,[203  55] ; [41 17],[199.21518987  58.78481013] ; [44.78481013 13.21518987],0
d2,1,0.19611,1.671108,[122 136] ; [22 36],[117.56962025 140.43037975] ; [26.43037975 31.56962025],0
a1,1,0.200904,1.63579,[ 15 244] ; [ 1 57],[ 13.07255521 245.92744479] ; [ 2.92744479 55.07255521],0
p6,1,0.219925,1.504864,[ 64 193] ; [19 39],[ 67.71746032 189.28253968] ; [15.28253968 42.71746032],0
r3,1,0.249816,1.324333,[241  16] ; [51  6],[238.99363057  18.00636943] ; [53.00636943  3.99363057],0
n5,1,0.28165,1.159109,[165  91] ; [33 25],[161.42675159  94.57324841] ; [36.57324841 21.42675159],0
a6,1,0.299618,1.075892,[199  59] ; [41 17],[195.94936709  62.05063291] ; [44.05063291 13.94936709],0
p11,1,0.341036,0.906531,[186  73] ; [38 20],[183.01577287  75.98422713] ; [40.98422713 17.01577287],0
p7,1,0.345775,0.8889,[144 109] ; [28 28],[140.82847896 112.17152104] ; [31.17152104 24.82847896],0
p8,1,0.358647,0.842626,[115 139] ; [22 35],[111.89067524 142.10932476] ; [25.10932476 31.89067524],0
b4,1,0.381184,0.766878,[149 110] ; [37 21],[151.96845426 107.03154574] ; [34.03154574 23.96845426],0
a3,1,0.40846,0.683279,[179  79] ; [37 21],[176.35443038  81.64556962] ; [39.64556962 18.35443038],0
a2,1,0.409814,0.679339,[ 67 192] ; [12 46],[ 64.54574132 194.45425868] ; [14.45425868 43.54574132],0
d1,1,0.420263,0.64958,[149 110] ; [30 28],[146.24921136 112.75078864] ; [32.75078864 25.24921136],0
d3,1,0.426338,0.632779,[191  66] ; [46 12],[193.36190476  63.63809524] ; [43.63809524 14.36190476],0
n6,1,0.470778,0.520149,[197  60] ; [47 11],[199.07301587  57.92698413] ; [44.92698413 13.07301587],0
n2,1,0.475034,0.510243,[50 26] ; [12  4],[51.2173913 24.7826087] ; [10.7826087  5.2173913],0
b1,1,0.502412,0.449838,[ 97 162] ; [19 39],[ 94.77602524 164.22397476] ; [21.22397476 36.77602524],0
a4,1,0.507311,0.439609,[106 153] ; [21 37],[103.76340694 155.23659306] ; [23.23659306 34.76340694],0
v3,1,0.512976,0.427992,[ 71 179] ; [14 44],[ 68.99350649 181.00649351] ; [16.00649351 41.99350649],0
p12,1,0.534694,0.385462,[ 14 244] ; [ 2 56],[ 13.06329114 244.93670886] ; [ 2.93670886 55.06329114],0
p10,1,0.614174,0.254141,[189  65] ; [45 13],[190.5  63.5] ; [43.5 14.5],0
p4,1,0.652169,0.203177,[125 133] ; [30 28],[126.55063291 131.44936709] ; [28.44936709 29.55063291],0
p3,1,0.677691,0.172736,[101 157] ; [21 37],[ 99.60759494 158.39240506] ; [22.39240506 35.60759494],0
n1,1,0.691531,0.157433,[27 47] ; [ 5 11],[26.31111111 47.68888889] ; [ 5.68888889 10.31111111],0
r2,1,0.759492,0.093727,[234  21] ; [53  4],[234.56730769  20.43269231] ; [52.43269231  4.56730769],0
u2,1,0.765697,0.088809,[40 38] ; [10 11],[39.39393939 38.60606061] ; [10.60606061 10.39393939],0
s1,1,0.769585,0.085801,[ 11 245] ; [ 2 56],[ 10.59872611 245.40127389] ; [ 2.40127389 55.59872611],0
p2,1,0.84163,0.039923,[197  61] ; [45 13],[197.58227848  60.41772152] ; [44.41772152 13.58227848],0
v2,1,0.968747,0.001535,[110 138] ; [25 31],[110.13157895 137.86842105] ; [24.86842105 31.13157895],0
d4,1,0.972711,0.00117,[214  44] ; [48 10],[213.91139241  44.08860759] ; [48.08860759  9.91139241],0
u1,1,0.980691,0.000586,[ 45 214] ; [10 48],[ 44.93690852 214.06309148] ; [10.06309148 47.93690852],0
