Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,3e-06,21.938439,[12 35] ; [53 24],[24.63709677 22.36290323] ; [40.36290323 36.63709677],1
v1,1,0.351361,0.868536,[11 36] ; [24 53],[13.26612903 33.73387097] ; [21.73387097 55.26612903],0
n4,1,0.404362,0.695317,[27 20] ; [50 27],[29.18548387 17.81451613] ; [47.81451613 29.18548387],0
p8,1,0.430249,0.622151,[10 37] ; [21 55],[11.84552846 35.15447154] ; [19.15447154 56.84552846],0
v3,1,0.43153,0.618701,[ 9 36] ; [20 56],[10.78512397 34.21487603] ; [18.21487603 57.78512397],0
a1,1,0.436703,0.60493,[ 2 45] ; [ 6 71],[ 3.03225806 43.96774194] ; [ 4.96774194 72.03225806],0
a8,1,0.452677,0.56394,[ 2 41] ; [ 6 66],[ 2.99130435 40.00869565] ; [ 5.00869565 66.99130435],0
s4,1,0.455557,0.556789,[ 7 40] ; [ 8 69],[ 5.68548387 41.31451613] ; [ 9.31451613 67.68548387],0
n1,1,0.471599,0.518226,[ 7 14] ; [13 17],[ 8.23529412 12.76470588] ; [11.76470588 18.23529412],0
n3,1,0.534861,0.385147,[10  8] ; [20 11],[11.02040816  6.97959184] ; [18.97959184 12.02040816],0
s3,1,0.592482,0.286485,[14 32] ; [20 57],[12.71544715 33.28455285] ; [21.28455285 55.71544715],0
b3,1,0.625555,0.238138,[10 19] ; [14 34],[ 9.03896104 19.96103896] ; [14.96103896 33.03896104],0
b2,1,0.625555,0.238138,[10 19] ; [14 34],[ 9.03896104 19.96103896] ; [14.96103896 33.03896104],0
a4,1,0.630909,0.23083,[15 30] ; [29 48],[16.2295082 28.7704918] ; [27.7704918 49.2295082],0
p1,1,0.689352,0.159788,[ 4 43] ; [ 5 71],[ 3.43902439 43.56097561] ; [ 5.56097561 70.43902439],0
d2,1,0.69117,0.157822,[21 25] ; [38 39],[22.06504065 23.93495935] ; [36.93495935 40.06504065],0
n2,1,0.694696,0.154049,[12  9] ; [16 15],[11.30769231  9.69230769] ; [16.69230769 14.30769231],0
b1,1,0.752382,0.099541,[27 20] ; [42 35],[26.15322581 20.84677419] ; [42.84677419 34.15322581],0
s1,1,0.772046,0.083926,[ 3 43] ; [ 4 72],[ 2.63934426 43.36065574] ; [ 4.36065574 71.63934426],0
p7,1,0.797289,0.065976,[19 27] ; [30 47],[18.32520325 27.67479675] ; [30.67479675 46.32520325],0
p6,1,0.824462,0.049199,[ 7 38] ; [13 63],[ 7.43801653 37.56198347] ; [12.56198347 63.43801653],0
b4,1,0.828742,0.046793,[29 18] ; [49 28],[29.56451613 17.43548387] ; [48.43548387 28.56451613],0
p5,1,0.86026,0.030991,[ 1 46] ; [ 2 74],[ 1.14634146 45.85365854] ; [ 1.85365854 74.14634146],0
n5,1,0.893001,0.018092,[25 22] ; [40 37],[24.63709677 22.36290323] ; [40.36290323 36.63709677],0
s5,1,0.910619,0.012602,[ 7 39] ; [11 65],[ 6.78688525 39.21311475] ; [11.21311475 64.78688525],0
p11,1,0.973521,0.001102,[20 27] ; [33 44],[20.08870968 26.91129032] ; [32.91129032 44.08870968],0
u2,1,1.0,0.0,[12 16] ; [12 16],[12. 16.] ; [12. 16.],0
