Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,41.704393,[79  2] ; [45 38],[61.24390244 19.75609756] ; [62.75609756 20.24390244],1
p8,1,0.059459,3.552416,[33 47] ; [22 59],[27.32919255 52.67080745] ; [27.67080745 53.32919255],0
d4,1,0.074259,3.186276,[58 23] ; [49 35],[52.52727273 28.47272727] ; [54.47272727 29.52727273],0
a8,1,0.075157,3.166637,[10 67] ; [ 4 77],[ 6.82278481 70.17721519] ; [ 7.17721519 73.82278481],0
a7,1,0.075668,3.155566,[51 29] ; [42 42],[45.36585366 34.63414634] ; [47.63414634 36.36585366],0
u3,1,0.141326,2.163462,[15 21] ; [10 29],[12. 24.] ; [13. 26.],0
s1,1,0.186376,1.746032,[ 1 80] ; [ 4 80],[ 2.45454545 78.54545455] ; [ 2.54545455 81.45454545],0
b4,1,0.221464,1.494862,[51 30] ; [45 39],[47.12727273 33.87272727] ; [48.87272727 35.12727273],0
n3,1,0.239049,1.386193,[18  7] ; [20 15],[15.83333333  9.16666667] ; [22.16666667 12.83333333],0
p5,1,0.253383,1.304557,[ 9 72] ; [ 5 77],[ 6.95705521 74.04294479] ; [ 7.04294479 74.95705521],0
d2,1,0.262677,1.254595,[26 54] ; [34 49],[29.44785276 50.55214724] ; [30.55214724 52.44785276],0
s3,1,0.263624,1.249625,[29 51] ; [23 59],[25.67901235 54.32098765] ; [26.32098765 55.67901235],0
n4,1,0.27465,1.193374,[53 28] ; [48 36],[49.58181818 31.41818182] ; [51.41818182 32.58181818],0
a1,1,0.295301,1.095296,[ 5 76] ; [ 9 75],[ 6.87272727 74.12727273] ; [ 7.12727273 76.87272727],0
d3,1,0.299906,1.074611,[46 34] ; [41 42],[42.6993865 37.3006135] ; [44.3006135 38.6993865],0
s2,1,0.305096,1.051788,[24 57] ; [19 65],[21.10909091 59.89090909] ; [21.89090909 62.10909091],0
a4,1,0.339575,0.912036,[27 54] ; [22 61],[24.20121951 56.79878049] ; [24.79878049 58.20121951],0
s7,1,0.363091,0.827174,[16 61] ; [12 67],[13.82051282 63.17948718] ; [14.17948718 64.82051282],0
v1,1,0.374709,0.787987,[30 50] ; [25 56],[27.32919255 52.67080745] ; [27.67080745 53.32919255],0
a6,1,0.378115,0.776822,[47 34] ; [43 41],[44.18181818 36.81818182] ; [45.81818182 38.18181818],0
n5,1,0.387315,0.747354,[55 26] ; [51 32],[52.35365854 28.64634146] ; [53.64634146 29.35365854],0
p12,1,0.396839,0.717884,[ 4 77] ; [ 2 80],[ 2.98159509 78.01840491] ; [ 3.01840491 78.98159509],0
p1,1,0.411438,0.67464,[ 5 76] ; [ 8 75],[ 6.42073171 74.57926829] ; [ 6.57926829 76.42073171],0
u2,1,0.450338,0.569801,[16 20] ; [14 25],[14.4 21.6] ; [15.6 23.4],0
u1,1,0.501399,0.451973,[ 3 78] ; [ 5 79],[ 3.92727273 77.07272727] ; [ 4.07272727 79.92727273],0
n1,1,0.541968,0.371905,[ 9 16] ; [10 25],[ 7.91666667 17.08333333] ; [11.08333333 23.91666667],0
v2,1,0.580355,0.305661,[29 52] ; [26 56],[27.33128834 53.66871166] ; [27.66871166 54.33128834],0
a5,1,0.590433,0.289668,[41 40] ; [39 45],[39.27272727 41.72727273] ; [40.72727273 43.27272727],0
a2,1,0.625749,0.23787,[ 6 75] ; [ 8 76],[ 6.87272727 74.12727273] ; [ 7.12727273 76.87272727],0
d1,1,0.74114,0.109127,[26 55] ; [29 55],[27. 54.] ; [28. 56.],0
a3,1,0.743746,0.106862,[45 36] ; [44 39],[43.95731707 37.04268293] ; [45.04268293 37.95731707],0
b2,1,0.889463,0.019316,[17 29] ; [16 29],[16.68131868 29.31868132] ; [16.31868132 28.68131868],0
b3,1,0.889463,0.019316,[17 29] ; [16 29],[16.68131868 29.31868132] ; [16.31868132 28.68131868],0
s4,1,0.922959,0.009352,[14 67] ; [15 69],[14.23636364 66.76363636] ; [14.76363636 69.23636364],0
