Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000193,13.901748,[ 2 75] ; [3 6],[ 4.47674419 72.52325581] ; [0.52325581 8.47674419],1
p12,1,0.000545,11.956631,[ 1 76] ; [2 6],[ 2.71764706 74.28235294] ; [0.28235294 7.71764706],1
u1,1,0.003487,8.533149,[ 4 73] ; [3 6],[ 6.26744186 70.73255814] ; [0.73255814 8.26744186],0
b3,1,0.005,7.879325,[ 9 35] ; [5 2],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
b2,1,0.005,7.879325,[ 9 35] ; [5 2],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
p3,1,0.007792,7.080775,[25 52] ; [7 2],[28.65116279 48.34883721] ; [3.34883721 5.65116279],0
a2,1,0.008715,6.880286,[ 5 72] ; [3 6],[ 7.1627907 69.8372093] ; [0.8372093 8.1627907],0
p8,1,0.011215,6.430993,[26 50] ; [7 2],[29.50588235 46.49411765] ; [3.49411765 5.50588235],0
p6,1,0.039581,4.23577,[21 56] ; [5 3],[23.55294118 53.44705882] ; [2.44705882 5.55294118],0
d2,1,0.054159,3.707783,[19 57] ; [5 4],[21.45882353 54.54117647] ; [2.54117647 6.45882353],0
s1,1,0.064581,3.415653,[ 1 76] ; [1 8],[ 1.79069767 75.20930233] ; [0.20930233 8.79069767],0
p4,1,0.078174,3.102453,[36 41] ; [7 2],[38.5 38.5] ; [4.5 4.5],0
v1,1,0.083842,2.988812,[28 46] ; [5 2],[30.14814815 43.85185185] ; [2.85185185 4.14814815],0
d5,1,0.086927,2.930382,[46 31] ; [8 1],[48.34883721 28.65116279] ; [5.65116279 3.34883721],0
s5,1,0.1108,2.542767,[16 59] ; [3 3],[17.59259259 57.40740741] ; [1.40740741 4.59259259],0
d4,1,0.140588,2.171515,[49 27] ; [8 1],[50.96470588 25.03529412] ; [6.03529412 2.96470588],0
d1,1,0.143109,2.144202,[24 53] ; [5 4],[25.96511628 51.03488372] ; [3.03488372 5.96511628],0
n6,1,0.188021,1.733056,[50 24] ; [8 1],[51.71084337 22.28915663] ; [6.28915663 2.71084337],0
r1,1,0.188098,1.732453,[21 55] ; [4 4],[22.61904762 53.38095238] ; [2.38095238 5.61904762],0
v3,1,0.193556,1.690341,[14 63] ; [3 5],[15.4 61.6] ; [1.6 6.4],0
v2,1,0.220568,1.50067,[30 45] ; [5 3],[31.62650602 43.37349398] ; [3.37349398 4.62650602],0
a6,1,0.227973,1.453461,[35 42] ; [6 3],[36.70930233 40.29069767] ; [4.29069767 4.70930233],0
n5,1,0.254914,1.296172,[43 31] ; [7 2],[44.57831325 29.42168675] ; [5.42168675 3.57831325],0
a5,1,0.258112,1.278855,[36 41] ; [6 3],[37.60465116 39.39534884] ; [4.39534884 4.60465116],0
b1,1,0.32543,0.966998,[38 39] ; [6 3],[39.39534884 37.60465116] ; [4.60465116 4.39534884],0
a1,1,0.330773,0.94587,[ 3 74] ; [1 8],[ 3.58139535 73.41860465] ; [0.41860465 8.58139535],0
p7,1,0.363802,0.824727,[38 37] ; [6 3],[39.28571429 35.71428571] ; [4.71428571 4.28571429],0
a4,1,0.372689,0.79468,[23 54] ; [4 5],[24.1744186 52.8255814] ; [2.8255814 6.1744186],0
a3,1,0.38297,0.761148,[39 37] ; [6 3],[40.23529412 35.76470588] ; [4.76470588 4.23529412],0
a7,1,0.38297,0.761148,[39 37] ; [6 3],[40.23529412 35.76470588] ; [4.76470588 4.23529412],0
d3,1,0.424296,0.638385,[40 36] ; [6 3],[41.12941176 34.87058824] ; [4.87058824 4.12941176],0
s2,1,0.485958,0.485463,[32 44] ; [2 5],[31.13253012 44.86746988] ; [2.86746988 4.13253012],0
r3,1,0.523551,0.406892,[51 23] ; [4 3],[50.24691358 23.75308642] ; [4.75308642 2.24691358],0
u2,1,0.578975,0.307895,[18 18] ; [2 1],[18.46153846 17.53846154] ; [1.53846154 1.46153846],0
n4,1,0.583683,0.300317,[44 33] ; [6 3],[44.76744186 32.23255814] ; [5.23255814 3.76744186],0
s7,1,0.618664,0.24775,[29 42] ; [4 4],[29.65822785 41.34177215] ; [3.34177215 4.65822785],0
s6,1,0.66841,0.183467,[39 37] ; [3 4],[38.45783133 37.54216867] ; [3.54216867 3.45783133],0
v4,1,0.687169,0.162167,[57 16] ; [5 2],[56.575 16.425] ; [5.425 1.575],0
s8,1,0.773549,0.082792,[23 54] ; [2 6],[22.64705882 54.35294118] ; [2.35294118 5.64705882],0
b5,1,0.808933,0.058469,[46 31] ; [5 4],[45.6627907 31.3372093] ; [5.3372093 3.6627907],0
n1,1,0.848572,0.036458,[ 9 23] ; [1 2],[ 9.14285714 22.85714286] ; [0.85714286 2.14285714],0
n3,1,0.886436,0.020396,[20 12] ; [2 1],[20.11428571 11.88571429] ; [1.88571429 1.11428571],0
s3,1,0.905038,0.014232,[33 40] ; [3 4],[32.85 40.15] ; [3.15 3.85],0
r2,1,0.96732,0.001679,[40 31] ; [4 3],[40.05128205 30.94871795] ; [3.94871795 3.05128205],0
b4,1,0.986838,0.000272,[43 34] ; [5 4],[42.97674419 34.02325581] ; [5.02325581 3.97674419],0
