Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,39.940465,[41 53] ; [187  49],[64.94545455 29.05454545] ; [163.05454545  72.94545455],1
v4,1,0.0,37.465573,[63 30] ; [219  15],[80.20183486 12.79816514] ; [201.79816514  32.20183486],1
r4,1,0.0,37.311975,[49 45] ; [199  37],[70.64242424 23.35757576] ; [177.35757576  58.64242424],1
p7,1,0.0,34.118125,[22 69] ; [141  93],[45.64 45.36] ; [117.36 116.64],1
p4,1,0.0,32.183299,[14 78] ; [116 119],[36.57492355 55.42507645] ; [ 93.42507645 141.57492355],1
r3,1,0.0,29.838346,[64 29] ; [216  18],[79.63302752 13.36697248] ; [200.36697248  33.63302752],1
p9,1,0.0,29.402356,[40 49] ; [179  55],[60.34365325 28.65634675] ; [158.65634675  75.34365325],1
p6,1,0.0,27.352318,[ 4 88] ; [ 74 158],[22.14814815 69.85185185] ; [ 55.85185185 176.14814815],1
p8,1,0.0,25.328041,[18 76] ; [115 118],[38.2324159 55.7675841] ; [ 94.7675841 138.2324159],1
n6,1,2e-06,22.965643,[49 44] ; [186  49],[66.63109756 26.36890244] ; [168.36890244  66.63109756],1
p10,1,1.2e-05,19.208293,[42 50] ; [168  67],[59.08256881 32.91743119] ; [150.91743119  84.08256881],1
v1,1,3.9e-05,16.896475,[20 73] ; [107 125],[36.34153846 56.65846154] ; [ 90.65846154 141.34153846],1
r1,1,9e-05,15.325364,[48 45] ; [174  61],[62.94512195 30.05487805] ; [159.05487805  75.94512195],1
p3,1,0.000754,11.350716,[20 73] ; [ 97 138],[33.17378049 59.82621951] ; [ 83.82621951 151.17378049],1
a1,1,0.001999,9.550742,[10 84] ; [  6 230],[ 4.55757576 89.44242424] ; [ 11.44242424 224.55757576],0
d3,1,0.002047,9.507206,[45 49] ; [155  79],[57.31707317 36.68292683] ; [142.68292683  91.31707317],0
s1,1,0.00287,8.888029,[ 8 85] ; [  4 229],[ 3.42331288 89.57668712] ; [  8.57668712 224.42331288],0
v2,1,0.004298,8.153292,[30 58] ; [119 110],[41.36277603 46.63722397] ; [107.63722397 121.36277603],0
s8,1,0.004564,8.044717,[ 7 87] ; [ 48 188],[15.66666667 78.33333333] ; [ 39.33333333 196.66666667],0
a7,1,0.006927,7.291815,[51 42] ; [165  69],[61.43119266 31.56880734] ; [154.56880734  79.43119266],0
d5,1,0.010183,6.602651,[57 37] ; [176  59],[66.57142857 27.42857143] ; [166.42857143  68.57142857],0
r2,1,0.012159,6.287522,[71 18] ; [211  23],[77.70278638 11.29721362] ; [204.29721362  29.70278638],0
s7,1,0.023515,5.130046,[11 77] ; [ 53 167],[18.28571429 69.71428571] ; [ 45.71428571 174.28571429],0
b5,1,0.035157,4.437536,[45 49] ; [143  93],[53.55151515 40.44848485] ; [134.44848485 101.55151515],0
n3,1,0.046581,3.960475,[22 18] ; [41 14],[26.52631579 13.47368421] ; [36.47368421 18.52631579],0
n1,1,0.048905,3.878608,[19 24] ; [13 39],[14.48421053 28.51578947] ; [17.51578947 34.48421053],0
s2,1,0.058242,3.586748,[11 83] ; [ 48 185],[16.96024465 77.03975535] ; [ 42.03975535 190.96024465],0
n4,1,0.069127,3.303632,[57 36] ; [169  67],[63.88449848 29.11550152] ; [162.11550152  73.88449848],0
a6,1,0.088893,2.894298,[54 40] ; [159  77],[60.67272727 33.32727273] ; [152.32727273  83.67272727],0
b1,1,0.104439,2.636412,[45 49] ; [ 90 146],[38.45454545 55.54545455] ; [ 96.54545455 139.45454545],0
v3,1,0.140395,2.173622,[22 68] ; [ 75 153],[27.45283019 62.54716981] ; [ 69.54716981 158.45283019],0
p1,1,0.188209,1.731579,[10 84] ; [ 15 220],[ 7.14285714 86.85714286] ; [ 17.85714286 217.14285714],0
s5,1,0.208001,1.585283,[ 6 85] ; [ 26 205],[ 9.04347826 81.95652174] ; [ 22.95652174 208.04347826],0
a5,1,0.210561,1.567568,[54 40] ; [153  83],[58.96363636 35.03636364] ; [148.03636364  87.96363636],0
d4,1,0.260589,1.265626,[65 29] ; [176  58],[69.06707317 24.93292683] ; [171.93292683  62.06707317],0
a8,1,0.294207,1.100267,[ 7 83] ; [ 25 186],[ 9.56810631 80.43189369] ; [ 22.43189369 188.56810631],0
b4,1,0.311149,1.025793,[48 46] ; [135 101],[52.12727273 41.87272727] ; [130.87272727 105.12727273],0
s3,1,0.353389,0.861251,[21 72] ; [ 64 168],[24.32307692 68.67692308] ; [ 60.67692308 171.32307692],0
u1,1,0.377759,0.777983,[ 8 86] ; [ 28 208],[10.25454545 83.74545455] ; [ 25.74545455 210.25454545],0
d1,1,0.38286,0.761499,[42 52] ; [118 118],[45.57575758 48.42424242] ; [114.42424242 121.57575758],0
a3,1,0.46062,0.544388,[58 35] ; [156  78],[60.86238532 32.13761468] ; [153.13761468  80.86238532],0
u4,1,0.498915,0.457243,[ 1 93] ; [  1 235],[ 0.56969697 93.43030303] ; [  1.43030303 234.56969697],0
p12,1,0.514746,0.424407,[ 1 93] ; [  5 230],[ 1.71428571 92.28571429] ; [  4.28571429 230.71428571],0
b3,1,0.53119,0.392115,[25 34] ; [50 83],[23.046875 35.953125] ; [51.953125 81.046875],0
