Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,150.517635,[21 78] ; [246  37],[69.19633508 29.80366492] ; [197.80366492  85.19633508],1
p11,1,0.0,37.348225,[48 52] ; [228  57],[71.68831169 28.31168831] ; [204.31168831  80.68831169],1
p2,1,0.0,36.057326,[54 46] ; [238  46],[76.04166667 23.95833333] ; [215.95833333  68.04166667],1
r3,1,4e-06,21.228709,[75 24] ; [263  20],[87.59685864 11.40314136] ; [250.40314136  32.59685864],1
s6,1,1.5e-05,18.734232,[37 62] ; [175 105],[55.37730871 43.62269129] ; [156.62269129 123.37730871],1
n6,1,3.3e-05,17.239507,[58 41] ; [225  57],[73.53543307 25.46456693] ; [209.46456693  72.53543307],1
n5,1,6.7e-05,15.884699,[51 48] ; [206  75],[66.95526316 32.04473684] ; [190.04473684  90.95526316],1
r4,1,0.0001,15.128794,[65 35] ; [238  47],[78.7012987 21.2987013] ; [224.2987013  60.7012987],1
p8,1,0.00011,14.950964,[25 75] ; [133 149],[41.36125654 58.63874346] ; [116.63874346 165.36125654],1
v4,1,0.000367,12.693343,[78 20] ; [261  21],[87.42631579 10.57368421] ; [251.57368421  30.42631579],1
s8,1,0.000411,12.48363,[16 83] ; [100 185],[29.90625 69.09375] ; [ 86.09375 198.90625],1
v1,1,0.001281,10.369675,[32 68] ; [140 136],[45.74468085 54.25531915] ; [126.25531915 149.74468085],0
s7,1,0.003648,8.451037,[23 71] ; [113 161],[34.73913043 59.26086957] ; [101.26086957 172.73913043],0
s1,1,0.004553,8.048795,[ 9 89] ; [  7 274],[ 4.13720317 93.86279683] ; [ 11.86279683 269.13720317],0
a5,1,0.005038,7.86577,[42 58] ; [166 119],[54.02597403 45.97402597] ; [153.97402597 131.02597403],0
b1,1,0.008419,6.942059,[53 47] ; [108 177],[41.81818182 58.18181818] ; [119.18181818 165.81818182],0
s5,1,0.010637,6.524946,[13 85] ; [ 71 204],[22.06970509 75.93029491] ; [ 61.93029491 213.06970509],0
s2,1,0.01228,6.269955,[29 70] ; [123 159],[39.49606299 59.50393701] ; [112.50393701 169.49606299],0
p4,1,0.016198,5.78128,[34 66] ; [136 148],[44.27083333 55.72916667] ; [125.72916667 158.27083333],0
a3,1,0.017104,5.685702,[44 55] ; [165 118],[54.16492147 44.83507853] ; [154.83507853 128.16492147],0
v2,1,0.019262,5.477599,[33 64] ; [129 141],[42.81743869 54.18256131] ; [119.18256131 150.81743869],0
a7,1,0.024661,5.047518,[51 48] ; [182 101],[60.38481675 38.61518325] ; [172.61518325 110.38481675],0
r2,1,0.0297,4.726592,[80 19] ; [251  30],[86.23421053 12.76578947] ; [244.76578947  36.23421053],0
s3,1,0.057479,3.608671,[40 58] ; [146 135],[48.09498681 49.90501319] ; [137.90501319 143.09498681],0
a8,1,0.067729,3.337212,[ 7 86] ; [ 40 228],[12.10803324 80.89196676] ; [ 34.89196676 233.10803324],0
a6,1,0.081869,3.027398,[50 50] ; [171 114],[57.4025974 42.5974026] ; [163.5974026 121.4025974],0
a4,1,0.087637,2.917253,[18 81] ; [ 76 208],[24.29765013 74.70234987] ; [ 69.70234987 214.29765013],0
d2,1,0.091719,2.843941,[20 80] ; [ 37 247],[14.84375 85.15625] ; [ 42.15625 241.84375],0
p3,1,0.097283,2.749537,[31 69] ; [115 170],[37.92207792 62.07792208] ; [108.07792208 176.92207792],0
d3,1,0.111842,2.527993,[33 67] ; [119 164],[39.68668407 60.31331593] ; [112.31331593 170.68668407],0
p7,1,0.174917,1.840294,[49 49] ; [161 117],[54.73404255 43.26595745] ; [155.26595745 122.73404255],0
d5,1,0.184,1.76502,[49 51] ; [161 123],[54.6875 45.3125] ; [155.3125 128.6875],0
d4,1,0.187236,1.739237,[51 49] ; [167 118],[56.62337662 43.37662338] ; [161.37662338 123.62337662],0
