Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,97.19229,[326  59] ; [43 69],[285.84507042  99.15492958] ; [83.15492958 28.84507042],1
d4,1,0.612736,0.25621,[380   6] ; [109   1],[380.55241935   5.44758065] ; [108.44758065   1.55241935],0
p3,1,0.64233,0.215708,[207 178] ; [63 49],[209.15492958 175.84507042] ; [60.84507042 51.15492958],0
n4,1,0.669045,0.182721,[314  74] ; [91 19],[315.54216867  72.45783133] ; [89.45783133 20.54216867],0
n3,1,0.712513,0.13578,[57 20] ; [19  8],[56.26923077 20.73076923] ; [19.73076923  7.26923077],0
v1,1,0.713515,0.134792,[219 159] ; [61 48],[217.33059548 160.66940452] ; [62.66940452 46.33059548],0
d5,1,0.738096,0.111807,[377   9] ; [109   2],[377.45674044   8.54325956] ; [108.54325956   2.45674044],0
p8,1,0.740276,0.109884,[216 166] ; [63 45],[217.50612245 164.49387755] ; [61.49387755 46.50612245],0
a5,1,0.81008,0.057755,[329  59] ; [96 16],[329.8  58.2] ; [95.2 16.8],0
p9,1,0.814476,0.055063,[337  46] ; [95 14],[336.29268293  46.70731707] ; [95.70731707 13.29268293],0
p1,1,0.81712,0.053477,[ 34 352] ; [  9 102],[ 33.39637827 352.60362173] ; [  9.60362173 101.39637827],0
s1,1,0.823857,0.049545,[ 12 370] ; [  3 107],[ 11.64634146 370.35365854] ; [  3.35365854 106.64634146],0
s6,1,0.836183,0.042757,[272 110] ; [78 30],[272.85714286 109.14285714] ; [77.14285714 30.85714286],0
a1,1,0.843931,0.038757,[ 19 369] ; [  6 106],[ 19.4 368.6] ; [  5.6 106.4],0
r3,1,0.852658,0.034495,[381   6] ; [109   2],[380.78313253   6.21686747] ; [109.21686747   1.78313253],0
v3,1,0.856992,0.032474,[162 203] ; [46 60],[161.18895966 203.81104034] ; [46.81104034 59.18895966],0
s3,1,0.874762,0.024842,[226 156] ; [66 44],[226.71544715 155.28455285] ; [65.28455285 44.71544715],0
s2,1,0.885748,0.020646,[218 167] ; [62 49],[217.33870968 167.66129032] ; [62.66129032 48.33870968],0
n5,1,0.907659,0.013454,[297  90] ; [85 25],[297.4527163  89.5472837] ; [84.5472837 25.4527163],0
n2,1,0.916826,0.010906,[55 22] ; [19  8],[54.78846154 22.21153846] ; [19.21153846  7.78846154],0
u2,1,0.917782,0.010656,[51 27] ; [12  6],[51.1875 26.8125] ; [11.8125  6.1875],0
p11,1,0.962214,0.002244,[311  77] ; [90 22],[311.176  76.824] ; [89.824 22.176],0
