Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,33.867446,[41  1] ; [24 34],[27.3 14.7] ; [37.7 20.3],1
d2,1,0.0,29.802956,[30 12] ; [10 48],[16.8 25.2] ; [23.2 34.8],1
d3,1,0.0,28.024083,[38  4] ; [22 36],[25.2 16.8] ; [34.8 23.2],1
a4,1,8.2e-05,15.51052,[23 19] ; [10 48],[13.86 28.14] ; [19.14 38.86],1
a3,1,0.001296,10.348296,[32 10] ; [25 32],[24.18181818 17.81818182] ; [32.81818182 24.18181818],0
a5,1,0.002923,8.855096,[30 12] ; [24 34],[22.68 19.32] ; [31.32 26.68],0
s3,1,0.010033,6.62897,[ 9 32] ; [27 30],[15.06122449 25.93877551] ; [20.93877551 36.06122449],0
v2,1,0.010142,6.60981,[26 16] ; [20 36],[19.71428571 22.28571429] ; [26.28571429 29.71428571],0
a7,1,0.031526,4.624107,[30 12] ; [29 29],[24.78 17.22] ; [34.22 23.78],0
a6,1,0.045979,3.982352,[28 14] ; [27 31],[23.1 18.9] ; [31.9 26.1],0
p7,1,0.116046,2.469896,[13 29] ; [27 31],[16.8 25.2] ; [23.2 34.8],0
u3,1,0.126448,2.335583,[7 3] ; [14 19],[4.88372093 5.11627907] ; [16.11627907 16.88372093],0
v1,1,0.136991,2.211434,[19 22] ; [18 39],[15.47959184 25.52040816] ; [21.52040816 35.47959184],0
s6,1,0.165023,1.927583,[19 23] ; [18 39],[15.6969697 26.3030303] ; [21.3030303 35.6969697],0
n2,1,0.248286,1.332921,[10  8] ; [14  5],[11.67567568  6.32432432] ; [12.32432432  6.67567568],0
s2,1,0.285562,1.140428,[ 9 33] ; [18 40],[11.34 30.66] ; [15.66 42.34],0
p11,1,0.29571,1.093442,[18 24] ; [31 27],[20.58 21.42] ; [28.42 29.58],0
n6,1,0.29571,1.093442,[24 18] ; [27 31],[21.42 20.58] ; [29.58 28.42],0
b2,1,0.393663,0.727599,[ 6 21] ; [10 21],[ 7.44827586 19.55172414] ; [ 8.55172414 22.44827586],0
b3,1,0.393663,0.727599,[ 6 21] ; [10 21],[ 7.44827586 19.55172414] ; [ 8.55172414 22.44827586],0
v4,1,0.417687,0.656814,[32 10] ; [48 10],[33.6  8.4] ; [46.4 11.6],0
b5,1,0.456612,0.554187,[27 15] ; [33 25],[25.2 16.8] ; [34.8 23.2],0
p3,1,0.470673,0.520395,[12 29] ; [21 37],[13.66666667 27.33333333] ; [19.33333333 38.66666667],0
a1,1,0.482006,0.494321,[ 1 41] ; [ 3 55],[ 1.68 40.32] ; [ 2.32 55.68],0
b4,1,0.500798,0.453245,[26 16] ; [32 26],[24.36 17.64] ; [33.64 24.36],0
s7,1,0.503495,0.447561,[10 28] ; [11 43],[ 8.67391304 29.32608696] ; [12.32608696 41.67391304],0
u2,1,0.601035,0.273438,[5 5] ; [13 19],[4.28571429 5.71428571] ; [13.71428571 18.28571429],0
r2,1,0.610364,0.259645,[34  6] ; [47 11],[33.06122449  6.93877551] ; [47.93877551 10.06122449],0
n4,1,0.615261,0.252584,[16 26] ; [25 33],[17.22 24.78] ; [23.78 34.22],0
p2,1,0.619689,0.246305,[24 18] ; [36 22],[25.2 16.8] ; [34.8 23.2],0
p4,1,0.643568,0.214105,[16 25] ; [20 38],[14.90909091 26.09090909] ; [21.09090909 36.90909091],0
s1,1,0.682166,0.167697,[ 3 39] ; [ 3 55],[ 2.52 39.48] ; [ 3.48 54.52],0
p1,1,0.698466,0.150073,[ 3 39] ; [ 3 54],[ 2.54545455 39.45454545] ; [ 3.45454545 53.54545455],0
r4,1,0.714261,0.134058,[29 13] ; [42 16],[29.82 12.18] ; [41.18 16.82],0
s4,1,0.744931,0.105839,[ 6 36] ; [ 7 51],[ 5.46 36.54] ; [ 7.54 50.46],0
r1,1,0.766199,0.088417,[28 14] ; [37 21],[27.3 14.7] ; [37.7 20.3],0
p6,1,0.784991,0.074431,[ 7 31] ; [12 46],[ 7.52083333 30.47916667] ; [11.47916667 46.52083333],0
n3,1,0.800391,0.063929,[13  6] ; [13  5],[13.35135135  5.64864865] ; [12.64864865  5.35135135],0
r3,1,0.80563,0.060549,[37  5] ; [52  6],[37.38  4.62] ; [51.62  6.38],0
p9,1,0.806589,0.059941,[12 29] ; [18 39],[12.55102041 28.44897959] ; [17.44897959 39.55102041],0
a8,1,0.890149,0.019076,[ 3 34] ; [ 5 51],[ 3.1827957 33.8172043] ; [ 4.8172043 51.1827957],0
s8,1,0.906713,0.013733,[ 7 35] ; [ 9 48],[ 6.78787879 35.21212121] ; [ 9.21212121 47.78787879],0
v3,1,0.92566,0.008706,[10 28] ; [14 41],[ 9.80645161 28.19354839] ; [14.19354839 40.80645161],0
p8,1,0.996387,2.1e-05,[12 29] ; [17 41],[12.01010101 28.98989899] ; [16.98989899 41.01010101],0
s5,1,1.0,0.0,[ 7 35] ; [ 9 45],[ 7. 35.] ; [ 9. 45.],0
n1,1,1.0,0.0,[ 5 14] ; [ 5 14],[ 5. 14.] ; [ 5. 14.],0
b1,1,1.0,0.0,[21 21] ; [29 29],[21. 21.] ; [29. 29.],0
