Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.113916,[4 6] ; [70  1],[9.13580247 0.86419753] ; [64.86419753  6.13580247],1
n5,1,0.00031,13.009782,[4 6] ; [62  9],[8.14814815 1.85185185] ; [57.85185185 13.14814815],1
n4,1,0.00183,9.712491,[3 7] ; [55 16],[7.16049383 2.83950617] ; [50.83950617 20.16049383],0
p11,1,0.003472,8.541135,[5 5] ; [62  9],[8.27160494 1.72839506] ; [58.72839506 12.27160494],0
n6,1,0.004938,7.902041,[6 4] ; [64  6],[8.75 1.25] ; [61.25  8.75],0
r4,1,0.009192,6.785213,[6 4] ; [64  7],[8.64197531 1.35802469] ; [61.35802469  9.64197531],0
v1,1,0.127713,2.320086,[3 7] ; [39 31],[5.25 4.75] ; [36.75 33.25],0
a4,1,0.153939,2.032778,[2 8] ; [31 40],[4.07407407 5.92592593] ; [28.92592593 42.07407407],0
s5,1,0.167095,1.908819,[3 6] ; [37 27],[4.93150685 4.06849315] ; [35.06849315 28.93150685],0
s3,1,0.192527,1.698172,[9 1] ; [50 21],[7.28395062 2.71604938] ; [51.71604938 19.28395062],0
b1,1,0.217348,1.521793,[6 4] ; [28 43],[4.19753086 5.80246914] ; [29.80246914 41.19753086],0
a3,1,0.217348,1.521793,[4 6] ; [43 28],[5.80246914 4.19753086] ; [41.19753086 29.80246914],0
d2,1,0.219898,1.505038,[3 7] ; [36 35],[4.81481481 5.18518519] ; [34.18518519 36.81481481],0
u3,1,0.230918,1.4352,[5 1] ; [16 12],[3.70588235 2.29411765] ; [17.29411765 10.70588235],0
a5,1,0.232409,1.426056,[5 5] ; [49 22],[6.66666667 3.33333333] ; [47.33333333 23.66666667],0
r2,1,0.251756,1.313535,[8 2] ; [65  6],[9.01234568 0.98765432] ; [63.98765432  7.01234568],0
s8,1,0.252281,1.310625,[4 6] ; [42 29],[5.67901235 4.32098765] ; [40.32098765 30.67901235],0
n3,1,0.347465,0.882692,[1 1] ; [12  3],[1.52941176 0.47058824] ; [11.47058824  3.52941176],0
p4,1,0.362107,0.830573,[9 1] ; [55 16],[7.90123457 2.09876543] ; [56.09876543 14.90123457],0
u2,1,0.368261,0.809524,[4 2] ; [13 15],[3. 3.] ; [14. 14.],0
s2,1,0.400737,0.706113,[6 4] ; [51 19],[7.125 2.875] ; [49.875 20.125],0
d4,1,0.408001,0.684617,[9 1] ; [56 15],[8.02469136 1.97530864] ; [56.97530864 14.02469136],0
v3,1,0.411922,0.673247,[2 8] ; [23 47],[3.125 6.875] ; [21.875 48.125],0
d1,1,0.415058,0.664266,[5 5] ; [45 26],[6.17283951 3.82716049] ; [43.82716049 27.17283951],0
v2,1,0.419278,0.652337,[3 7] ; [30 39],[4.17721519 5.82278481] ; [28.82278481 40.17721519],0
a6,1,0.46843,0.525676,[5 5] ; [44 27],[6.04938272 3.95061728] ; [42.95061728 28.04938272],0
a2,1,0.515256,0.423378,[1 9] ; [13 58],[1.72839506 8.27160494] ; [12.27160494 58.72839506],0
u1,1,0.515256,0.423378,[1 9] ; [13 58],[1.72839506 8.27160494] ; [12.27160494 58.72839506],0
s7,1,0.571865,0.319572,[7 2] ; [48 22],[6.26582278 2.73417722] ; [48.73417722 21.26582278],0
r3,1,0.600471,0.274286,[9 1] ; [66  4],[9.375 0.625] ; [65.625  4.375],0
r1,1,0.601966,0.27204,[7 3] ; [55 16],[7.65432099 2.34567901] ; [54.34567901 16.65432099],0
d3,1,0.713272,0.135031,[8 2] ; [53 18],[7.5308642 2.4691358] ; [53.4691358 17.5308642],0
b4,1,0.762572,0.091268,[6 4] ; [39 32],[5.55555556 4.44444444] ; [39.44444444 31.55555556],0
p6,1,0.767438,0.087455,[6 4] ; [46 25],[6.41975309 3.58024691] ; [45.58024691 25.41975309],0
a7,1,0.767438,0.087455,[6 4] ; [46 25],[6.41975309 3.58024691] ; [45.58024691 25.41975309],0
b5,1,0.769529,0.085844,[5 5] ; [39 32],[5.43209877 4.56790123] ; [38.56790123 32.43209877],0
s6,1,0.846594,0.037429,[9 1] ; [58  8],[8.81578947 1.18421053] ; [58.18421053  7.81578947],0
p7,1,0.882114,0.02199,[9 1] ; [61  8],[8.86075949 1.13924051] ; [61.13924051  7.86075949],0
d5,1,0.897502,0.016594,[8 2] ; [58 13],[8.14814815 1.85185185] ; [57.85185185 13.14814815],0
p3,1,0.949615,0.003993,[7 3] ; [49 22],[6.91358025 3.08641975] ; [49.08641975 21.91358025],0
