Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,68.41762,[104  18] ; [45 87],[71.56692913 50.43307087] ; [77.43307087 54.56692913],1
v1,1,0.0,31.532192,[95 29] ; [56 77],[72.85603113 51.14396887] ; [78.14396887 54.85603113],1
r4,1,0.001103,10.645567,[123   1] ; [123  14],[116.87356322   7.12643678] ; [129.12643678   7.87356322],0
s5,1,0.007887,7.058971,[69 51] ; [52 76],[58.5483871 61.4516129] ; [62.4516129 65.5483871],0
d3,1,0.008401,6.946024,[98 25] ; [89 48],[88.46538462 34.53461538] ; [98.53461538 38.46538462],0
p12,1,0.008959,6.830963,[25 99] ; [ 12 124],[ 17.64615385 106.35384615] ; [ 19.35384615 116.64615385],0
s4,1,0.020457,5.372497,[ 20 104] ; [38 97],[27.76833977 96.23166023] ; [ 30.23166023 104.76833977],0
p5,1,0.023585,5.124866,[32 92] ; [ 20 117],[24.70498084 99.29501916] ; [ 27.29501916 109.70498084],0
p4,1,0.026204,4.942536,[100  23] ; [95 42],[92.25 30.75] ; [102.75  34.25],0
n6,1,0.031677,4.615913,[113   9] ; [115  22],[107.3976834  14.6023166] ; [120.6023166  16.3976834],0
p9,1,0.03913,4.255218,[115   9] ; [115  21],[109.69230769  14.30769231] ; [120.30769231  15.69230769],0
s8,1,0.050169,3.835793,[88 34] ; [83 54],[80.54826255 41.45173745] ; [90.45173745 46.54826255],0
s2,1,0.090555,2.864475,[103  21] ; [102  35],[97.39463602 26.60536398] ; [107.60536398  29.39463602],0
a1,1,0.09165,2.845146,[ 12 112] ; [  6 131],[  8.55172414 115.44827586] ; [  9.44827586 127.55172414],0
d1,1,0.114051,2.497176,[85 39] ; [81 56],[78.86590038 45.13409962] ; [87.13409962 49.86590038],0
n5,1,0.114298,2.493763,[107  17] ; [108  29],[102.14559387  21.85440613] ; [112.85440613  24.14559387],0
r1,1,0.115359,2.479223,[110  14] ; [112  25],[105.47126437  18.52873563] ; [116.52873563  20.47126437],0
p10,1,0.12055,2.410164,[112  12] ; [114  22],[107.78461538  16.21538462] ; [118.21538462  17.78461538],0
p1,1,0.150418,2.068009,[ 19 104] ; [ 13 123],[ 15.1969112 107.8030888] ; [ 16.8030888 119.1969112],0
b1,1,0.150429,2.067891,[47 77] ; [64 73],[52.73563218 71.26436782] ; [58.26436782 78.73563218],0
a5,1,0.161797,1.957346,[98 26] ; [98 39],[93.11877395 30.88122605] ; [102.88122605  34.11877395],0
n4,1,0.162534,1.950489,[106  18] ; [108  29],[101.67049808  22.32950192] ; [112.32950192  24.67049808],0
b2,1,0.171921,1.866109,[33 41] ; [30 58],[28.77777778 45.22222222] ; [34.22222222 53.77777778],0
b3,1,0.171921,1.866109,[33 41] ; [30 58],[28.77777778 45.22222222] ; [34.22222222 53.77777778],0
p3,1,0.208099,1.584603,[86 37] ; [85 51],[81.20849421 41.79150579] ; [89.79150579 46.20849421],0
p11,1,0.21987,1.50522,[109  15] ; [113  24],[105.47126437  18.52873563] ; [116.52873563  20.47126437],0
n2,1,0.224325,1.476488,[15  1] ; [20  5],[13.65853659  2.34146341] ; [21.34146341  3.65853659],0
u4,1,0.241509,1.371767,[  6 118] ; [  3 134],[  4.27586207 119.72413793] ; [  4.72413793 132.27586207],0
s1,1,0.258202,1.278371,[  3 121] ; [  7 130],[  4.75095785 119.24904215] ; [  5.24904215 131.75095785],0
a4,1,0.289477,1.122053,[56 68] ; [53 84],[51.78544061 72.21455939] ; [57.21455939 79.78544061],0
a3,1,0.293838,1.101951,[95 28] ; [98 39],[91.30384615 31.69615385] ; [101.69615385  35.30384615],0
r3,1,0.304525,1.054272,[122   2] ; [131   5],[120.66153846   3.33846154] ; [132.33846154   3.66153846],0
r2,1,0.368,0.810408,[121   3] ; [128   6],[119.6744186   4.3255814] ; [129.3255814   4.6744186],0
s7,1,0.414826,0.664928,[88 34] ; [89 43],[85.01574803 36.98425197] ; [91.98425197 40.01574803],0
a2,1,0.466125,0.531148,[30 94] ; [ 28 109],[27.55555556 96.44444444] ; [ 30.44444444 106.55555556],0
v4,1,0.557695,0.343711,[121   3] ; [131   5],[120.18461538   3.81538462] ; [131.81538462   4.18461538],0
b4,1,0.570418,0.321983,[74 50] ; [77 60],[71.7394636 52.2605364] ; [79.2605364 57.7394636],0
n3,1,0.570435,0.321955,[11  5] ; [15 10],[10.14634146  5.85365854] ; [15.85365854  9.14634146],0
p7,1,0.581363,0.304036,[104  18] ; [110  23],[102.38431373  19.61568627] ; [111.61568627  21.38431373],0
n1,1,0.606185,0.265768,[7 9] ; [13 12],[7.80487805 8.19512195] ; [12.19512195 12.80487805],0
