Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,31.286172,[240  94] ; [31 49],[218.63285024 115.36714976] ; [52.36714976 27.63285024],1
n4,1,3e-06,21.72832,[251  85] ; [39 42],[233.66906475 102.33093525] ; [56.33093525 24.66906475],1
p9,1,0.000344,12.812494,[263  65] ; [49 31],[250.82352941  77.17647059] ; [61.17647059 18.82352941],1
s5,1,0.000381,12.621505,[101 226] ; [ 8 67],[ 88.6641791 238.3358209] ; [20.3358209 54.6641791],1
p11,1,0.001452,10.138399,[255  82] ; [47 34],[243.4784689  93.5215311] ; [58.5215311 22.4784689],0
p10,1,0.002218,9.359408,[255  77] ; [48 32],[244.16504854  87.83495146] ; [58.83495146 21.16504854],0
s7,1,0.005292,7.776767,[150 175] ; [21 53],[139.28571429 185.71428571] ; [31.71428571 42.28571429],0
s6,1,0.010252,6.590561,[207 124] ; [38 43],[196.83252427 134.16747573] ; [48.16747573 32.83252427],0
u2,1,0.021544,5.282218,[54 54] ; [24  9],[59.74468085 48.25531915] ; [18.25531915 14.74468085],0
u3,1,0.022961,5.17146,[53 55] ; [23  9],[58.62857143 49.37142857] ; [17.37142857 14.62857143],0
b2,1,0.028044,4.825356,[ 60 127] ; [ 7 38],[ 54.00431034 132.99568966] ; [12.99568966 32.00431034],0
b3,1,0.028044,4.825356,[ 60 127] ; [ 7 38],[ 54.00431034 132.99568966] ; [12.99568966 32.00431034],0
a6,1,0.034392,4.475119,[219 117] ; [62 18],[226.96153846 109.03846154] ; [54.03846154 25.96153846],0
s8,1,0.03797,4.306343,[124 212] ; [20 61],[116.02877698 219.97122302] ; [27.97122302 53.02877698],0
p6,1,0.038624,4.277335,[106 228] ; [16 64],[ 98.42512077 235.57487923] ; [23.57487923 56.42512077],0
p2,1,0.039184,4.252853,[268  68] ; [56 25],[261.0647482  74.9352518] ; [62.9352518 18.0647482],0
p5,1,0.069879,3.285849,[ 28 308] ; [ 2 78],[ 24.23076923 311.76923077] ; [ 5.76923077 74.23076923],0
r4,1,0.078586,3.093898,[299  38] ; [66 15],[294.27033493  42.72966507] ; [70.72966507 10.27033493],0
d1,1,0.080784,3.049059,[182 155] ; [35 46],[174.94976077 162.05023923] ; [42.05023923 38.94976077],0
p3,1,0.081665,3.031455,[143 192] ; [26 55],[136.09375 198.90625] ; [32.90625 48.09375],0
s2,1,0.088764,2.896639,[155 180] ; [29 52],[148.17307692 186.82692308] ; [35.82692308 45.17307692],0
b1,1,0.114935,2.485023,[126 211] ; [38 43],[132.22009569 204.77990431] ; [31.77990431 49.22009569],0
