Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.788152,[34 82] ; [80 44],[55.1 60.9] ; [58.9 65.1],1
v3,1,5e-05,16.446685,[29 87] ; [63 62],[44.28215768 71.71784232] ; [47.71784232 77.28215768],1
d4,1,0.000411,12.479742,[75 46] ; [105  23],[87.46987952 33.53012048] ; [92.53012048 35.46987952],1
s2,1,0.000527,12.017356,[43 76] ; [75 54],[56.62096774 62.37903226] ; [61.37903226 67.62096774],1
b3,1,0.000536,11.98685,[19 51] ; [48 40],[29.6835443 40.3164557] ; [37.3164557 50.6835443],1
b2,1,0.000536,11.98685,[19 51] ; [48 40],[29.6835443 40.3164557] ; [37.3164557 50.6835443],1
r1,1,0.001092,10.664512,[75 46] ; [104  25],[86.636 34.364] ; [92.364 36.636],0
s8,1,0.001604,9.95494,[43 78] ; [71 57],[55.39759036 65.60240964] ; [58.60240964 69.39759036],0
p10,1,0.001609,9.949372,[78 43] ; [102  22],[88.89795918 32.10204082] ; [91.10204082 32.89795918],0
p9,1,0.002321,9.276684,[84 35] ; [109  17],[93.74285714 25.25714286] ; [99.25714286 26.74285714],0
a3,1,0.003388,8.58557,[72 49] ; [99 30],[82.764 38.236] ; [88.236 40.764],0
s5,1,0.005896,7.581906,[33 82] ; [57 67],[43.30543933 71.69456067] ; [46.69456067 77.30543933],0
n1,1,0.008916,6.839582,[13 33] ; [18 13],[18.51948052 27.48051948] ; [12.48051948 18.51948052],0
r3,1,0.016808,5.716361,[105  16] ; [123   6],[110.352  10.648] ; [117.648  11.352],0
d5,1,0.023569,5.126081,[80 41] ; [101  27],[87.95582329 33.04417671] ; [93.04417671 34.95582329],0
p11,1,0.026511,4.922348,[85 36] ; [106  23],[92.444 28.556] ; [98.556 30.444],0
r2,1,0.028537,4.795357,[105  15] ; [121   6],[109.79757085  10.20242915] ; [116.20242915  10.79757085],0
s3,1,0.029749,4.723723,[56 62] ; [79 50],[64.49392713 53.50607287] ; [70.50607287 58.49392713],0
s6,1,0.030811,4.663463,[66 52] ; [86 38],[74.11570248 43.88429752] ; [77.88429752 46.11570248],0
d1,1,0.037755,4.316015,[47 74] ; [67 62],[55.176 65.824] ; [58.824 70.176],0
r4,1,0.04806,3.907883,[97 24] ; [115  14],[102.608  18.392] ; [109.392  19.608],0
a4,1,0.054123,3.708902,[44 77] ; [62 66],[51.51004016 69.48995984] ; [54.48995984 73.51004016],0
n5,1,0.060268,3.529997,[84 36] ; [102  25],[90.36437247 29.63562753] ; [95.63562753 31.36437247],0
p7,1,0.08791,2.912233,[68 51] ; [84 40],[74.43621399 44.56378601] ; [77.56378601 46.43621399],0
p2,1,0.136926,2.212169,[87 34] ; [100  25],[91.9796748 29.0203252] ; [95.0203252 29.9796748],0
b5,1,0.150656,2.0656,[50 71] ; [65 64],[55.66 65.34] ; [59.34 69.66],0
n4,1,0.15318,2.040292,[86 35] ; [101  27],[90.87148594 30.12851406] ; [96.12851406 31.87148594],0
s1,1,0.166552,1.913705,[  7 113] ; [  3 124],[  4.8582996 115.1417004] ; [  5.1417004 121.8582996],0
s7,1,0.171041,1.873796,[51 63] ; [67 58],[56.28451883 57.71548117] ; [61.71548117 63.28451883],0
p5,1,0.180763,1.791344,[ 10 111] ; [ 17 108],[ 13.2804878 107.7195122] ; [ 13.7195122 111.2804878],0
