Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,59.967217,[259  80] ; [45 75],[224.52287582 114.47712418] ; [79.47712418 40.52287582],1
d3,1,0.0,36.920141,[269  71] ; [60 60],[243.17391304  96.82608696] ; [85.82608696 34.17391304],1
a2,1,4e-06,21.096063,[ 91 250] ; [  8 112],[ 73.22993492 267.77006508] ; [25.77006508 94.22993492],1
b5,1,6e-06,20.637958,[215 126] ; [47 73],[193.80043384 147.19956616] ; [68.19956616 51.80043384],1
u1,1,0.000317,12.969399,[ 68 273] ; [  7 113],[ 55.47722343 285.52277657] ; [ 19.52277657 100.47722343],1
n2,1,0.006546,7.393431,[47  6] ; [17 10],[42.4 10.6] ; [21.6  5.4],0
b1,1,0.007757,7.088776,[118 223] ; [58 62],[130.18655098 210.81344902] ; [45.81344902 74.18655098],0
r1,1,0.008194,6.990578,[291  49] ; [90 30],[281.60869565  58.39130435] ; [99.39130435 20.60869565],0
r2,1,0.011038,6.459132,[328  10] ; [107  10],[323.14285714  14.85714286] ; [111.85714286   5.14285714],0
u3,1,0.024352,5.069363,[61 37] ; [17 24],[54.99280576 43.00719424] ; [23.00719424 17.99280576],0
a5,1,0.028574,4.793098,[267  74] ; [82 38],[258.15401302  82.84598698] ; [90.84598698 29.15401302],0
r4,1,0.036652,4.366506,[323  18] ; [107  13],[318.06941432  22.93058568] ; [111.93058568   8.06941432],0
s4,1,0.037235,4.33964,[ 50 284] ; [28 92],[ 57.38325991 276.61674009] ; [20.61674009 99.38325991],0
d5,1,0.043068,4.092744,[283  57] ; [89 30],[275.55555556  64.44444444] ; [96.44444444 22.55555556],0
d1,1,0.044745,4.028233,[220 121] ; [65 55],[210.81344902 130.18655098] ; [74.18655098 45.81344902],0
d4,1,0.044862,4.023813,[290  50] ; [92 27],[282.96296296  57.03703704] ; [99.03703704 19.96296296],0
p12,1,0.063936,3.432229,[ 40 299] ; [  7 113],[ 34.7124183 304.2875817] ; [ 12.2875817 107.7124183],0
s8,1,0.064041,3.42951,[155 182] ; [67 53],[163.70678337 173.29321663] ; [58.29321663 61.70678337],0
s5,1,0.118493,2.437133,[117 210] ; [51 65],[124.00902935 202.99097065] ; [43.99097065 72.00902935],0
v1,1,0.158711,1.986461,[201 132] ; [63 56],[194.49557522 138.50442478] ; [69.50442478 49.49557522],0
v2,1,0.186683,1.743606,[198 132] ; [62 55],[191.94630872 138.05369128] ; [68.05369128 48.94630872],0
u4,1,0.211011,1.56448,[  7 334] ; [  5 115],[  8.87635575 332.12364425] ; [  3.12364425 116.87635575],0
n3,1,0.213182,1.549684,[38 15] ; [15 11],[35.55696203 17.44303797] ; [17.44303797  8.55696203],0
p2,1,0.218179,1.516306,[313  27] ; [106  14],[309.69565217  30.30434783] ; [109.30434783  10.69565217],0
p11,1,0.229481,1.444074,[294  47] ; [98 22],[289.96095445  51.03904555] ; [102.03904555  17.96095445],0
s7,1,0.238652,1.388538,[166 157] ; [67 49],[171.43280182 151.56719818] ; [61.56719818 54.43280182],0
r3,1,0.26061,1.265516,[326  14] ; [112   8],[323.73913043  16.26086957] ; [114.26086957   5.73913043],0
a3,1,0.26204,1.257945,[241  97] ; [79 41],[236.15720524 101.84279476] ; [83.84279476 36.15720524],0
b3,1,0.281461,1.160024,[ 69 132] ; [31 44],[ 72.82608696 128.17391304] ; [27.17391304 47.82608696],0
b2,1,0.281461,1.160024,[ 69 132] ; [31 44],[ 72.82608696 128.17391304] ; [27.17391304 47.82608696],0
p9,1,0.301006,1.069734,[302  36] ; [103  17],[298.88646288  39.11353712] ; [106.11353712  13.88646288],0
b4,1,0.338919,0.914514,[199 142] ; [64 56],[194.54013015 146.45986985] ; [68.45986985 51.54013015],0
p10,1,0.370366,0.802435,[298  40] ; [102  18],[295.19650655  42.80349345] ; [104.80349345  15.19650655],0
a8,1,0.408914,0.681956,[ 46 256] ; [ 14 102],[ 43.3492823 258.6507177] ; [16.6507177 99.3492823],0
n4,1,0.426482,0.632384,[266  74] ; [98 22],[269.04347826  70.95652174] ; [94.95652174 25.04347826],0
p4,1,0.504754,0.444928,[250  89] ; [84 35],[247.21834061  91.78165939] ; [86.78165939 32.21834061],0
n1,1,0.508603,0.43694,[21 31] ; [13 14],[22.37974684 29.62025316] ; [11.62025316 15.37974684],0
s6,1,0.554193,0.34986,[233  99] ; [78 38],[230.47321429 101.52678571] ; [80.52678571 35.47321429],0
n6,1,0.564438,0.332078,[297  41] ; [103  17],[295.19650655  42.80349345] ; [104.80349345  15.19650655],0
p6,1,0.565426,0.330395,[161 176] ; [60 58],[163.68571429 173.31428571] ; [57.31428571 60.68571429],0
s2,1,0.584504,0.29901,[176 162] ; [59 61],[173.4279476 164.5720524] ; [61.5720524 58.4279476],0
s3,1,0.659928,0.193612,[187 149] ; [69 50],[189.04615385 146.95384615] ; [66.95384615 52.04615385],0
p1,1,0.705114,0.143207,[ 41 297] ; [ 13 107],[ 39.85152838 298.14847162] ; [ 14.14847162 105.85152838],0
d2,1,0.725204,0.123561,[158 182] ; [58 62],[159.65217391 180.34782609] ; [56.34782609 63.65217391],0
n5,1,0.774276,0.082246,[267  72] ; [96 24],[268.09803922  70.90196078] ; [94.90196078 25.09803922],0
a1,1,0.905947,0.01396,[ 18 323] ; [  6 114],[ 17.7527115 323.2472885] ; [  6.2472885 113.7527115],0
p7,1,0.909202,0.013006,[273  60] ; [97 22],[272.58849558  60.41150442] ; [97.41150442 21.58849558],0
s1,1,0.923626,0.009191,[  9 329] ; [  3 117],[  8.8558952 329.1441048] ; [  3.1441048 116.8558952],0
p3,1,0.960009,0.002514,[211 128] ; [75 45],[211.22875817 127.77124183] ; [74.77124183 45.22875817],0
p5,1,0.960724,0.002425,[ 59 282] ; [21 99],[ 59.17570499 281.82429501] ; [20.82429501 99.17570499],0
v3,1,0.973905,0.00107,[142 188] ; [51 68],[141.84855234 188.15144766] ; [51.15144766 67.84855234],0
u2,1,0.991543,0.000112,[56 44] ; [23 18],[56.02836879 43.97163121] ; [22.97163121 18.02836879],0
a4,1,0.996638,1.8e-05,[144 195] ; [51 69],[144.01960784 194.98039216] ; [50.98039216 69.01960784],0
