Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,78.083637,[26 87] ; [87 18],[58.5733945 54.4266055] ; [54.4266055 50.5733945],1
s2,1,0.0,59.061625,[26 90] ; [79 28],[54.61883408 61.38116592] ; [50.38116592 56.61883408],1
s3,1,0.0,36.99394,[38 77] ; [79 28],[60.60810811 54.39189189] ; [56.39189189 50.60810811],1
s6,1,0.0,32.69831,[52 62] ; [87 18],[72.35616438 41.64383562] ; [66.64383562 38.35616438],1
p3,1,1.1e-05,19.29957,[40 77] ; [68 39],[56.41071429 60.58928571] ; [51.58928571 55.41071429],1
p6,1,2.4e-05,17.832784,[25 91] ; [51 54],[39.89140271 76.10859729] ; [36.10859729 68.89140271],1
v3,1,9.4e-05,15.246241,[32 84] ; [56 49],[46.19004525 69.80995475] ; [41.80995475 63.19004525],1
p4,1,0.000113,14.913848,[47 69] ; [71 36],[61.38116592 54.61883408] ; [56.61883408 50.38116592],1
p8,1,0.000382,12.619833,[44 73] ; [64 40],[57.17647059 59.82352941] ; [50.82352941 53.17647059],1
n4,1,0.000389,12.585838,[85 33] ; [97 10],[95.44888889 22.55111111] ; [86.55111111 20.44888889],1
a3,1,0.000453,12.299445,[70 47] ; [87 20],[82.00446429 34.99553571] ; [74.99553571 32.00446429],1
p10,1,0.000677,11.550731,[79 38] ; [92 14],[89.71748879 27.28251121] ; [81.28251121 24.71748879],1
p9,1,0.000913,10.996468,[85 31] ; [96 10],[94.57657658 21.42342342] ; [86.42342342 19.57657658],1
p7,1,0.00095,10.92237,[60 56] ; [77 28],[71.90950226 44.09049774] ; [65.09049774 39.90950226],1
r1,1,0.000981,10.862482,[71 47] ; [86 21],[82.33777778 35.66222222] ; [74.66222222 32.33777778],1
v1,1,0.001,10.827492,[44 72] ; [62 41],[56.14611872 59.85388128] ; [49.85388128 53.14611872],0
a5,1,0.001988,9.560617,[70 48] ; [84 23],[80.76444444 37.23555556] ; [73.23555556 33.76444444],0
r4,1,0.004123,8.228887,[87 31] ; [95 12],[95.44888889 22.55111111] ; [86.55111111 20.44888889],0
r3,1,0.005546,7.69205,[99 19] ; [102   5],[105.41333333  12.58666667] ; [95.58666667 11.41333333],0
n5,1,0.00623,7.482406,[91 27] ; [97 10],[98.59555556 19.40444444] ; [89.40444444 17.59555556],0
n1,1,0.007252,7.209409,[ 9 28] ; [15 11],[14.0952381 22.9047619] ; [ 9.9047619 16.0952381],0
p12,1,0.007704,7.100913,[  3 115] ; [12 92],[  7.97297297 110.02702703] ; [ 7.02702703 96.97297297],0
b3,1,0.013512,6.100805,[23 49] ; [40 37],[30.44295302 41.55704698] ; [32.55704698 44.44295302],0
b2,1,0.013512,6.100805,[23 49] ; [40 37],[30.44295302 41.55704698] ; [32.55704698 44.44295302],0
b4,1,0.015681,5.838265,[73 45] ; [49 58],[63.98222222 54.01777778] ; [58.01777778 48.98222222],0
d5,1,0.016123,5.789372,[79 39] ; [86 20],[86.91964286 31.08035714] ; [78.08035714 27.91964286],0
b1,1,0.016447,5.754475,[43 75] ; [56 51],[51.92 66.08] ; [47.08 59.92],0
r2,1,0.018156,5.581076,[98 18] ; [100   6],[103.45945946  12.54054054] ; [94.54054054 11.45945946],0
v4,1,0.022116,5.236643,[102  16] ; [102   5],[106.98666667  11.01333333] ; [97.01333333  9.98666667],0
d4,1,0.032155,4.590192,[81 37] ; [86 20],[87.97321429 30.02678571] ; [79.02678571 26.97321429],0
s5,1,0.037961,4.306762,[35 78] ; [46 57],[42.375 70.625] ; [38.625 64.375],0
d1,1,0.04121,4.167339,[49 69] ; [59 48],[56.64 61.36] ; [51.36 55.64],0
u3,1,0.044104,4.052589,[14 34] ; [11  9],[17.64705882 30.35294118] ; [ 7.35294118 12.64705882],0
d2,1,0.072422,3.227252,[50 66] ; [59 48],[56.69955157 59.30044843] ; [52.30044843 54.69955157],0
p11,1,0.07888,3.087819,[88 30] ; [90 17],[93.35111111 24.64888889] ; [84.64888889 22.35111111],0
b5,1,0.112366,2.520628,[61 57] ; [44 63],[55.06666667 62.93333333] ; [49.93333333 57.06666667],0
a6,1,0.156514,2.007588,[54 64] ; [39 68],[48.77333333 69.22666667] ; [44.22666667 62.77333333],0
p2,1,0.175607,1.834412,[86 31] ; [86 20],[90.24215247 26.75784753] ; [81.75784753 24.24215247],0
p5,1,0.199907,1.643054,[ 12 105] ; [17 89],[ 15.21524664 101.78475336] ; [13.78475336 92.21524664],0
u2,1,0.219991,1.504431,[16 31] ; [10 10],[18.23880597 28.76119403] ; [ 7.76119403 12.23880597],0
a2,1,0.229895,1.441513,[  7 111] ; [11 96],[  9.44 108.56] ; [ 8.56 98.44],0
v2,1,0.238819,1.387554,[50 65] ; [53 50],[54.33486239 60.66513761] ; [48.66513761 54.33486239],0
s4,1,0.283183,1.151753,[ 18 100] ; [22 84],[21.07142857 96.92857143] ; [18.92857143 87.07142857],0
a8,1,0.415649,0.662584,[11 99] ; [14 89],[12.91079812 97.08920188] ; [12.08920188 90.91079812],0
a1,1,0.442267,0.590394,[  5 113] ; [  7 100],[  6.29333333 111.70666667] ; [  5.70666667 101.29333333],0
u1,1,0.458236,0.550199,[  6 112] ; [ 8 99],[  7.34222222 110.65777778] ; [  6.65777778 100.34222222],0
a4,1,0.500412,0.454064,[49 67] ; [50 57],[51.49775785 64.50224215] ; [47.50224215 59.49775785],0
s1,1,0.642472,0.215523,[  4 112] ; [  5 102],[  4.68161435 111.31838565] ; [  4.31838565 102.68161435],0
n3,1,0.739619,0.110462,[23 13] ; [17  8],[23.60655738 12.39344262] ; [16.39344262  8.60655738],0
d3,1,0.794831,0.067622,[52 66] ; [49 58],[52.96888889 65.03111111] ; [48.03111111 58.96888889],0
p1,1,0.812388,0.056334,[  9 109] ; [ 9 97],[  9.48214286 108.51785714] ; [ 8.51785714 97.48214286],0
n2,1,0.856404,0.032744,[25 12] ; [17  9],[24.66666667 12.33333333] ; [17.33333333  8.66666667],0
