Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,127.277706,[594  12] ; [25 16],[579.77434312  26.22565688] ; [39.22565688  1.77434312],1
r1,1,0.0,106.480881,[525  79] ; [12 33],[499.76579353 104.23420647] ; [37.23420647  7.76579353],1
v4,1,0.0,78.803273,[594  14] ; [30 13],[582.78341014  25.21658986] ; [41.21658986  1.78341014],1
n4,1,9e-06,19.792923,[468 138] ; [22 24],[455.42944785 150.57055215] ; [34.57055215 11.42944785],1
n5,1,1.1e-05,19.367562,[448 157] ; [19 25],[435.33898305 169.66101695] ; [31.66101695 12.33898305],1
p4,1,6e-05,16.110378,[377 225] ; [15 31],[364.17283951 237.82716049] ; [27.82716049 18.17283951],1
a5,1,0.000118,14.823031,[461 147] ; [23 23],[449.95718654 158.04281346] ; [34.04281346 11.95718654],1
n6,1,0.000146,14.418398,[519  86] ; [29 16],[510.06153846  94.93846154] ; [37.93846154  7.06153846],1
p9,1,0.00039,12.577748,[513  84] ; [29 15],[504.79563183  92.20436817] ; [37.20436817  6.79563183],1
a4,1,0.000591,11.805326,[277 330] ; [ 9 37],[265.85298622 341.14701378] ; [20.14701378 25.85298622],1
u3,1,0.000935,10.952919,[111  59] ; [ 5 14],[104.33862434  65.66137566] ; [11.66137566  7.33862434],1
s8,1,0.003767,8.392864,[263 340] ; [10 36],[253.65023112 349.34976888] ; [19.34976888 26.65023112],0
v1,1,0.004575,8.040047,[325 267] ; [14 29],[316.04409449 275.95590551] ; [22.95590551 20.04409449],0
a6,1,0.005356,7.755013,[476 129] ; [28 18],[468.38709677 136.61290323] ; [35.61290323 10.38709677],0
p3,1,0.005503,7.706142,[304 300] ; [13 32],[295.02003082 308.97996918] ; [21.97996918 23.02003082],0
a2,1,0.006149,7.506057,[181 427] ; [ 5 41],[172.91743119 435.08256881] ; [13.08256881 32.91743119],0
p10,1,0.007823,7.073616,[498 102] ; [28 14],[491.58878505 108.41121495] ; [34.41121495  7.58878505],0
p2,1,0.010395,6.565893,[517  88] ; [32 13],[510.99230769  94.00769231] ; [38.00769231  6.99230769],0
p7,1,0.012829,6.192574,[379 211] ; [20 24],[371.30914826 218.69085174] ; [27.69085174 16.30914826],0
d2,1,0.013765,6.067985,[298 307] ; [14 32],[289.95391705 315.04608295] ; [22.04608295 23.95391705],0
s6,1,0.01531,5.880496,[410 187] ; [23 22],[402.64953271 194.35046729] ; [30.35046729 14.64953271],0
p11,1,0.02371,5.115751,[483 125] ; [30 16],[476.91743119 131.08256881] ; [36.08256881  9.91743119],0
a3,1,0.026444,4.926727,[436 170] ; [26 20],[429.40490798 176.59509202] ; [32.59509202 13.40490798],0
v3,1,0.032455,4.574303,[236 345] ; [11 34],[229.24440895 351.75559105] ; [17.75559105 27.24440895],0
s7,1,0.035106,4.440002,[276 302] ; [13 29],[269.42258065 308.57741935] ; [19.57741935 22.42258065],0
p8,1,0.041541,4.15382,[320 278] ; [17 28],[313.41524106 284.58475894] ; [23.58475894 21.41524106],0
p6,1,0.058686,3.574135,[221 378] ; [10 34],[215.19284603 383.80715397] ; [15.80715397 28.19284603],0
n1,1,0.06008,3.535184,[40 74] ; [ 3 18],[36.31111111 77.68888889] ; [ 6.68888889 14.31111111],0
u1,1,0.061302,3.501792,[138 470] ; [ 5 41],[132.94189602 475.05810398] ; [10.05810398 35.94189602],0
d1,1,0.088325,2.904638,[381 227] ; [23 23],[375.58409786 232.41590214] ; [28.41590214 17.58409786],0
s5,1,0.121194,2.401823,[189 396] ; [ 9 34],[184.44267516 400.55732484] ; [13.55732484 29.44267516],0
s2,1,0.128406,2.311664,[311 290] ; [18 27],[306.08204334 294.91795666] ; [22.91795666 22.08204334],0
p12,1,0.130645,2.28482,[ 52 551] ; [ 1 44],[ 49.31944444 553.68055556] ; [ 3.68055556 41.31944444],0
a8,1,0.13162,2.273291,[ 84 459] ; [ 3 40],[ 80.61604096 462.38395904] ; [ 6.38395904 36.61604096],0
s1,1,0.166617,1.913124,[ 17 580] ; [ 3 43],[ 18.56920684 578.43079316] ; [ 1.43079316 44.56920684],0
b3,1,0.193208,1.692986,[128 231] ; [ 4 15],[125.36507937 233.63492063] ; [ 6.63492063 12.36507937],0
b2,1,0.193208,1.692986,[128 231] ; [ 4 15],[125.36507937 233.63492063] ; [ 6.63492063 12.36507937],0
s3,1,0.238885,1.387163,[334 265] ; [20 23],[330.28971963 268.71028037] ; [23.71028037 19.28971963],0
d3,1,0.245007,1.35155,[476 130] ; [32 13],[472.88479263 133.11520737] ; [35.11520737  9.88479263],0
u2,1,0.312776,1.018917,[101  69] ; [ 9 10],[98.94179894 71.05820106] ; [11.05820106  7.94179894],0
n3,1,0.326191,0.963961,[89 27] ; [14  7],[87.21167883 28.78832117] ; [15.78832117  5.21167883],0
d5,1,0.327462,0.95891,[508  98] ; [36 10],[505.6196319 100.3803681] ; [38.3803681  7.6196319],0
p1,1,0.327844,0.957395,[ 52 551] ; [ 2 43],[ 50.25 552.75] ; [ 3.75 41.25],0
b5,1,0.329818,0.949611,[400 208] ; [27 19],[396.96636086 211.03363914] ; [30.03363914 15.96636086],0
p5,1,0.383463,0.75957,[ 65 537] ; [ 3 42],[ 63.27047913 538.72952087] ; [ 4.72952087 40.27047913],0
s4,1,0.475678,0.508756,[ 93 504] ; [ 9 37],[ 94.7029549 502.2970451] ; [ 7.2970451 38.7029549],0
b1,1,0.586743,0.295459,[209 399] ; [14 32],[207.31498471 400.68501529] ; [15.68501529 30.31498471],0
d4,1,0.711734,0.136551,[513  93] ; [38  8],[512.12576687  93.87423313] ; [38.87423313  7.12576687],0
v2,1,0.822505,0.050321,[345 235] ; [26 19],[344.288 235.712] ; [26.712 18.288],0
b4,1,0.859286,0.031429,[362 246] ; [28 18],[362.56880734 245.43119266] ; [27.43119266 18.56880734],0
a1,1,0.893377,0.017965,[ 24 584] ; [ 2 44],[ 24.17125382 583.82874618] ; [ 1.82874618 44.17125382],0
n2,1,0.926067,0.008611,[84 32] ; [15  6],[83.82481752 32.17518248] ; [15.17518248  5.82481752],0
