Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,49.79437,[65 19] ; [10 48],[44.36619718 39.63380282] ; [30.63380282 27.36619718],1
p11,1,1e-06,24.109038,[63 22] ; [19 39],[48.74125874 36.25874126] ; [33.25874126 24.74125874],1
b5,1,0.000588,11.814086,[61 24] ; [25 33],[51.11888112 33.88111888] ; [34.88111888 23.11888112],1
p2,1,0.000653,11.61979,[62 21] ; [27 31],[52.39007092 30.60992908] ; [36.60992908 21.39007092],1
v4,1,0.001632,9.923372,[74 10] ; [37 19],[66.6 17.4] ; [44.4 11.6],0
s8,1,0.006589,7.381848,[25 60] ; [ 6 52],[18.42657343 66.57342657] ; [12.57342657 45.42657343],0
s6,1,0.007117,7.24324,[41 44] ; [15 43],[33.28671329 51.71328671] ; [22.71328671 35.28671329],0
n2,1,0.010294,6.583355,[17  4] ; [12 15],[12.6875  8.3125] ; [16.3125 10.6875],0
n5,1,0.01179,6.342244,[45 38] ; [19 39],[37.67375887 45.32624113] ; [26.32624113 31.67375887],0
r3,1,0.014705,5.951433,[73 12] ; [40 18],[67.16783217 17.83216783] ; [45.83216783 12.16783217],0
p7,1,0.023228,5.151407,[46 34] ; [22 36],[39.42028986 40.57971014] ; [28.57971014 29.42028986],0
v1,1,0.023412,5.137706,[37 46] ; [15 43],[30.60992908 52.39007092] ; [21.39007092 36.60992908],0
p4,1,0.028722,4.784188,[38 45] ; [16 42],[31.78723404 51.21276596] ; [22.21276596 35.78723404],0
a7,1,0.041051,4.173907,[61 24] ; [32 26],[55.27972028 29.72027972] ; [37.72027972 20.27972028],0
p8,1,0.044846,4.024414,[36 48] ; [15 42],[30.38297872 53.61702128] ; [20.61702128 36.38297872],0
r4,1,0.046045,3.979947,[62 23] ; [33 25],[56.46853147 28.53146853] ; [38.53146853 19.46853147],0
v2,1,0.065853,3.383482,[37 40] ; [18 38],[31.84210526 45.15789474] ; [23.15789474 32.84210526],0
r2,1,0.08021,3.060636,[73 11] ; [43 14],[69.10638298 14.89361702] ; [46.89361702 10.10638298],0
v3,1,0.100073,2.704377,[26 53] ; [11 44],[21.81343284 57.18656716] ; [15.18656716 39.81343284],0
s7,1,0.104899,2.629432,[23 58] ; [ 8 42],[19.16793893 61.83206107] ; [11.83206107 38.16793893],0
b3,1,0.140713,2.170147,[ 9 38] ; [12 24],[11.89156627 35.10843373] ; [ 9.10843373 26.89156627],0
b2,1,0.140713,2.170147,[ 9 38] ; [12 24],[11.89156627 35.10843373] ; [ 9.10843373 26.89156627],0
n1,1,0.142086,2.155222,[10 11] ; [ 7 19],[ 7.59574468 13.40425532] ; [ 9.40425532 16.59574468],0
d2,1,0.165477,1.923449,[28 56] ; [26 32],[31.94366197 52.05633803] ; [22.05633803 35.94366197],0
d3,1,0.195588,1.675015,[52 31] ; [30 28],[48.26950355 34.73049645] ; [33.73049645 24.26950355],0
s1,1,0.201206,1.633597,[ 4 80] ; [ 6 52],[ 5.91549296 78.08450704] ; [ 4.08450704 53.91549296],0
p6,1,0.210288,1.56944,[17 65] ; [ 7 49],[14.26086957 67.73913043] ; [ 9.73913043 46.26086957],0
a8,1,0.219357,1.508571,[ 9 68] ; [ 3 52],[ 7. 70.] ; [ 5. 50.],0
n3,1,0.243296,1.361393,[16  5] ; [15 10],[14.15217391  6.84782609] ; [16.84782609  8.15217391],0
d4,1,0.256919,1.285286,[62 22] ; [37 20],[58.9787234 25.0212766] ; [40.0212766 16.9787234],0
s4,1,0.286882,1.134198,[ 7 78] ; [ 8 50],[ 8.91608392 76.08391608] ; [ 6.08391608 51.91608392],0
s2,1,0.293601,1.103037,[29 56] ; [15 43],[26.15384615 58.84615385] ; [17.84615385 40.15384615],0
d1,1,0.310744,1.02751,[38 47] ; [21 37],[35.06993007 49.93006993] ; [23.93006993 34.06993007],0
u1,1,0.350237,0.8726,[ 8 77] ; [ 3 55],[ 6.53846154 78.46153846] ; [ 4.46153846 53.53846154],0
a3,1,0.541396,0.372959,[55 30] ; [34 23],[53.27464789 31.72535211] ; [35.72535211 21.27464789],0
p3,1,0.551865,0.353987,[26 58] ; [15 42],[24.42553191 59.57446809] ; [16.57446809 40.42553191],0
d5,1,0.552293,0.353226,[59 25] ; [38 20],[57.38028169 26.61971831] ; [39.61971831 18.38028169],0
n4,1,0.583708,0.300278,[45 40] ; [28 30],[43.39160839 41.60839161] ; [29.60839161 28.39160839],0
u2,1,0.591219,0.288445,[19 10] ; [14 10],[18.05660377 10.94339623] ; [14.94339623  9.05660377],0
b4,1,0.594327,0.283638,[46 39] ; [34 24],[47.55244755 37.44755245] ; [32.44755245 25.55244755],0
a6,1,0.614799,0.253246,[57 27] ; [37 21],[55.6056338 28.3943662] ; [38.3943662 19.6056338],0
b1,1,0.640916,0.217546,[45 40] ; [33 25],[46.36363636 38.63636364] ; [31.63636364 26.36363636],0
r1,1,0.734042,0.115433,[58 27] ; [38 20],[57.06293706 27.93706294] ; [38.93706294 19.06293706],0
p1,1,0.790175,0.0708,[ 7 78] ; [ 4 53],[ 6.58450704 78.41549296] ; [ 4.41549296 52.58450704],0
a1,1,0.806293,0.060129,[ 5 80] ; [ 4 54],[ 5.34965035 79.65034965] ; [ 3.65034965 54.34965035],0
a4,1,0.808503,0.058737,[32 53] ; [23 35],[32.69230769 52.30769231] ; [22.30769231 35.69230769],0
s3,1,0.871645,0.026105,[38 46] ; [25 32],[37.53191489 46.46808511] ; [25.46808511 31.53191489],0
a5,1,0.920312,0.010008,[52 33] ; [35 23],[51.71328671 33.28671329] ; [35.28671329 22.71328671],0
a2,1,0.949994,0.003933,[15 70] ; [10 48],[14.86013986 70.13986014] ; [10.13986014 47.86013986],0
u3,1,0.983139,0.000447,[17 12] ; [14 10],[16.96226415 12.03773585] ; [14.03773585  9.96226415],0
