Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.8e-05,18.358238,[23 10] ; [35 86],[12.42857143 20.57142857] ; [45.57142857 75.42857143],1
p7,1,0.00019,13.922865,[26  7] ; [51 70],[16.5 16.5] ; [60.5 60.5],1
p3,1,0.000511,12.075897,[19 14] ; [31 90],[10.71428571 22.28571429] ; [39.28571429 81.71428571],1
r4,1,0.008012,7.03076,[31  2] ; [87 34],[25.28571429  7.71428571] ; [92.71428571 28.28571429],0
p8,1,0.013369,6.119622,[19 14] ; [41 80],[12.85714286 20.14285714] ; [47.14285714 73.85714286],0
a4,1,0.014306,6.0,[18 15] ; [38 83],[12. 21.] ; [44. 77.],0
p1,1,0.024768,5.040008,[ 5 28] ; [  5 114],[ 2.17105263 30.82894737] ; [  7.82894737 111.17105263],0
a2,1,0.035391,4.42622,[ 7 26] ; [ 10 111],[ 3.64285714 29.35714286] ; [ 13.35714286 107.64285714],0
n3,1,0.046473,3.964372,[12  1] ; [24 14],[9.17647059 3.82352941] ; [26.82352941 11.17647059],0
s6,1,0.049931,3.843787,[15 16] ; [36 85],[10.40131579 20.59868421] ; [40.59868421 80.40131579],0
r2,1,0.050206,3.834558,[32  1] ; [99 19],[28.62913907  4.37086093] ; [102.37086093  15.62913907],0
p12,1,0.055103,3.678955,[ 2 31] ; [  1 119],[ 0.64705882 32.35294118] ; [  2.35294118 117.64705882],0
n6,1,0.072267,3.230769,[24  9] ; [67 54],[19.5 13.5] ; [71.5 49.5],0
n4,1,0.072267,3.230769,[18 15] ; [45 76],[13.5 19.5] ; [49.5 71.5],0
p11,1,0.101148,2.687353,[26  7] ; [77 44],[22.07142857 10.92857143] ; [80.92857143 40.07142857],0
d2,1,0.123616,2.370893,[16 17] ; [41 80],[12.21428571 20.78571429] ; [44.78571429 76.21428571],0
s7,1,0.141719,2.159193,[10 22] ; [22 93],[ 6.96598639 25.03401361] ; [25.03401361 89.96598639],0
b1,1,0.190422,1.714352,[17 16] ; [47 74],[13.71428571 19.28571429] ; [50.28571429 70.71428571],0
a5,1,0.212317,1.555556,[22 11] ; [66 55],[18.85714286 14.14285714] ; [69.14285714 51.85714286],0
s5,1,0.270572,1.213846,[ 7 24] ; [ 17 101],[ 4.99328859 26.00671141] ; [19.00671141 98.99328859],0
u3,1,0.283797,1.148818,[7 4] ; [21 25],[5.40350877 5.59649123] ; [22.59649123 23.40350877],0
s4,1,0.311821,1.022947,[ 5 28] ; [ 11 110],[ 3.42857143 29.57142857] ; [ 12.57142857 108.42857143],0
v4,1,0.320573,0.986607,[30  3] ; [100  19],[28.22368421  4.77631579] ; [101.77631579  17.22368421],0
s3,1,0.326334,0.96339,[ 5 28] ; [27 90],[ 7.04 25.96] ; [24.96 92.04],0
n2,1,0.330879,0.945455,[9 4] ; [21 18],[7.5 5.5] ; [22.5 16.5],0
v1,1,0.35082,0.870487,[13 20] ; [36 81],[10.78 22.22] ; [38.22 78.78],0
n1,1,0.420236,0.649656,[4 9] ; [ 8 32],[ 2.94339623 10.05660377] ; [ 9.05660377 30.94339623],0
b5,1,0.454527,0.559338,[22 11] ; [72 49],[20.14285714 12.85714286] ; [73.85714286 47.14285714],0
s8,1,0.556528,0.345752,[ 7 25] ; [ 21 100],[ 5.85620915 26.14379085] ; [22.14379085 98.85620915],0
u2,1,0.577037,0.31105,[7 4] ; [25 21],[6.1754386 4.8245614] ; [25.8245614 20.1754386],0
d1,1,0.593502,0.284909,[17 16] ; [56 65],[15.64285714 17.35714286] ; [57.35714286 63.64285714],0
b2,1,0.597027,0.279503,[ 8 13] ; [22 47],[ 7. 14.] ; [23. 46.],0
b3,1,0.597027,0.279503,[ 8 13] ; [22 47],[ 7. 14.] ; [23. 46.],0
a1,1,0.611814,0.257542,[ 1 32] ; [  2 119],[ 0.64285714 32.35714286] ; [  2.35714286 118.64285714],0
p5,1,0.637352,0.222222,[ 2 31] ; [  5 116],[ 1.5 31.5] ; [  5.5 115.5],0
p2,1,0.640953,0.217497,[25  8] ; [86 34],[23.94117647  9.05882353] ; [87.05882353 32.94117647],0
d4,1,0.656736,0.197512,[25  8] ; [96 25],[25.92857143  7.07142857] ; [95.07142857 25.92857143],0
d5,1,0.659243,0.194444,[25  8] ; [87 34],[24.  9.] ; [88. 33.],0
a3,1,0.659901,0.193644,[22 11] ; [75 45],[20.92156863 12.07843137] ; [76.07843137 43.92156863],0
a8,1,0.675039,0.175764,[ 3 29] ; [  8 104],[ 2.44444444 29.55555556] ; [  8.55555556 103.44444444],0
d3,1,0.698405,0.150136,[23 10] ; [80 41],[22.07142857 10.92857143] ; [80.92857143 40.07142857],0
v3,1,0.701495,0.146921,[ 9 23] ; [28 85],[ 8.16551724 23.83448276] ; [28.83448276 84.16551724],0
r1,1,0.727005,0.121879,[25  8] ; [88 33],[24.21428571  8.78571429] ; [88.78571429 32.21428571],0
b4,1,0.795102,0.06744,[21 12] ; [74 47],[20.35714286 12.64285714] ; [74.64285714 46.35714286],0
u1,1,0.800394,0.063927,[ 2 31] ; [  6 115],[ 1.71428571 31.28571429] ; [  6.28571429 114.71428571],0
v2,1,0.84228,0.039592,[15 18] ; [55 61],[15.5033557 17.4966443] ; [54.4966443 61.5033557],0
p9,1,0.878876,0.023224,[21 12] ; [74 45],[20.625 12.375] ; [74.375 44.625],0
a7,1,0.925264,0.008799,[24  9] ; [87 34],[23.78571429  9.21428571] ; [87.21428571 33.78571429],0
a6,1,0.954791,0.003214,[19 14] ; [69 52],[18.85714286 14.14285714] ; [69.14285714 51.85714286],0
p10,1,0.962933,0.00216,[18 15] ; [66 54],[18.11764706 14.88235294] ; [65.88235294 54.11764706],0
