Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,117.136758,[50 67] ; [321  35],[91.76955603 25.23044397] ; [279.23044397  76.76955603],1
n6,1,0.0,39.720253,[80 36] ; [326  28],[100.20425532  15.79574468] ; [305.79574468  48.20425532],1
p10,1,0.0,32.315275,[76 39] ; [312  39],[95.75107296 19.24892704] ; [292.24892704  58.75107296],1
p4,1,2e-06,22.27643,[50 65] ; [239 112],[71.31974249 43.68025751] ; [217.68025751 133.31974249],1
v1,1,3e-06,21.819559,[53 61] ; [247 103],[73.70689655 40.29310345] ; [226.29310345 123.70689655],1
p9,1,6e-06,20.507751,[85 30] ; [317  33],[99.41935484 15.58064516] ; [302.58064516  47.41935484],1
s7,1,1.5e-05,18.779424,[41 73] ; [199 136],[60.93541203 53.06458797] ; [179.06458797 155.93541203],1
p11,1,3.7e-05,17.00023,[78 39] ; [300  56],[93.50105708 23.49894292] ; [284.49894292  71.50105708],1
p3,1,4.5e-05,16.636332,[45 71] ; [213 139],[63.94871795 52.05128205] ; [194.05128205 157.94871795],1
p7,1,0.000194,13.884424,[61 54] ; [248  97],[77.25 37.75] ; [231.75 113.25],1
v3,1,0.000288,13.143873,[47 64] ; [216 133],[63.46304348 47.53695652] ; [199.53695652 149.46304348],1
p8,1,0.000714,11.453471,[47 67] ; [205 140],[62.58823529 51.41176471] ; [189.41176471 155.58823529],1
s6,1,0.000815,11.206903,[64 51] ; [252  96],[78.48812095 36.51187905] ; [237.51187905 110.48812095],1
s8,1,0.001478,10.106196,[41 76] ; [182 168],[55.86937901 61.13062099] ; [167.13062099 182.86937901],0
p2,1,0.002087,9.471575,[86 30] ; [305  48],[96.70788913 19.29211087] ; [294.29211087  58.70788913],0
a8,1,0.002962,8.830731,[  6 101] ; [ 54 259],[15.28571429 91.71428571] ; [ 44.71428571 268.28571429],0
p6,1,0.004878,7.924126,[32 81] ; [150 197],[44.70869565 68.29130435] ; [137.29130435 209.70869565],0
p5,1,0.006273,7.470241,[  5 111] ; [ 48 306],[ 13.08085106 102.91914894] ; [ 39.91914894 314.08085106],0
s2,1,0.006828,7.317576,[50 67] ; [200 150],[62.63383298 54.36616702] ; [187.36616702 162.63383298],0
n2,1,0.007949,7.04493,[18 11] ; [52  8],[22.80898876  6.19101124] ; [47.19101124 12.80898876],0
v4,1,0.01154,6.38026,[108   9] ; [346   9],[112.53813559   4.46186441] ; [341.46186441  13.53813559],0
a5,1,0.019805,5.428984,[83 34] ; [288  67],[91.96398305 25.03601695] ; [279.03601695  75.96398305],0
a2,1,0.035616,4.415394,[22 95] ; [102 254],[30.67230444 86.32769556] ; [ 93.32769556 262.67230444],0
s3,1,0.03995,4.219988,[56 60] ; [206 142],[65.5 50.5] ; [196.5 151.5],0
u1,1,0.056923,3.624842,[ 17 100] ; [ 81 275],[24.2410148 92.7589852] ; [ 73.7589852 282.2410148],0
