Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.003711,8.419958,[4 9] ; [28  9],[8.32 4.68] ; [23.68 13.32],0
a5,1,0.012389,6.254331,[4 9] ; [26 11],[7.8 5.2] ; [22.2 14.8],0
r1,1,0.014529,5.972648,[7 6] ; [32  5],[10.14  2.86] ; [28.86  8.14],0
r4,1,0.029693,4.726994,[7 6] ; [31  6],[9.88 3.12] ; [28.12  8.88],0
v1,1,0.053885,3.716258,[ 3 10] ; [20 17],[5.98 7.02] ; [17.02 19.98],0
d3,1,0.079091,3.083482,[6 7] ; [27 10],[8.58 4.42] ; [24.42 12.58],0
b5,1,0.097069,2.753056,[5 8] ; [24 13],[7.54 5.46] ; [21.46 15.54],0
s4,1,0.10646,2.605999,[5 8] ; [ 6 30],[ 2.91836735 10.08163265] ; [ 8.08163265 27.91836735],0
n2,1,0.115993,2.470604,[4 3] ; [9 1],[5.35294118 1.64705882] ; [7.64705882 2.35294118],0
s2,1,0.138632,2.193077,[5 8] ; [23 14],[7.28 5.72] ; [20.72 16.28],0
v3,1,0.147653,2.096327,[ 3 10] ; [17 20],[5.2 7.8] ; [14.8 22.2],0
a2,1,0.147712,2.095721,[ 1 12] ; [10 27],[ 2.86 10.14] ; [ 8.14 28.86],0
v4,1,0.164529,1.932096,[10  3] ; [33  3],[11.40816327  1.59183673] ; [31.59183673  4.40816327],0
r2,1,0.253915,1.301636,[11  2] ; [35  2],[11.96  1.04] ; [34.04  2.96],0
b4,1,0.259132,1.273389,[10  3] ; [22 15],[8.32 4.68] ; [23.68 13.32],0
p2,1,0.282209,1.156422,[7 6] ; [26 11],[8.58 4.42] ; [24.42 12.58],0
u2,1,0.30797,1.039361,[4 1] ; [7 6],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
u3,1,0.30797,1.039361,[4 1] ; [7 6],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
p4,1,0.333425,0.935551,[8 5] ; [17 20],[6.5 6.5] ; [18.5 18.5],0
s5,1,0.338987,0.91426,[5 7] ; [10 27],[3.67346939 8.32653061] ; [11.32653061 25.67346939],0
n6,1,0.37493,0.787258,[9 4] ; [30  7],[10.14  2.86] ; [28.86  8.14],0
p3,1,0.390346,0.737863,[ 3 10] ; [13 23],[4.24489796 8.75510204] ; [11.75510204 24.24489796],0
a4,1,0.429675,0.623701,[4 9] ; [16 21],[5.2 7.8] ; [14.8 22.2],0
a6,1,0.481374,0.495748,[7 6] ; [24 13],[8.06 4.94] ; [22.94 14.06],0
d5,1,0.503273,0.448027,[11  2] ; [28  9],[10.14  2.86] ; [28.86  8.14],0
s8,1,0.526106,0.401907,[5 8] ; [18 19],[5.98 7.02] ; [17.02 19.98],0
a8,1,0.530201,0.394006,[ 1 11] ; [ 5 27],[ 1.63636364 10.36363636] ; [ 4.36363636 27.63636364],0
s3,1,0.561523,0.337073,[8 5] ; [26 11],[8.84 4.16] ; [25.16 11.84],0
p11,1,0.64785,0.208622,[9 4] ; [23 14],[8.32 4.68] ; [23.68 13.32],0
a7,1,0.64785,0.208622,[9 4] ; [23 14],[8.32 4.68] ; [23.68 13.32],0
r3,1,0.662438,0.190575,[11  2] ; [33  4],[11.44  1.56] ; [32.56  4.44],0
s6,1,0.693023,0.155833,[8 5] ; [25 12],[8.58 4.42] ; [24.42 12.58],0
n3,1,0.69627,0.152381,[3 3] ; [6 4],[3.375 2.625] ; [5.625 4.375],0
d1,1,0.74714,0.10395,[6 7] ; [19 18],[6.5 6.5] ; [18.5 18.5],0
p8,1,0.763803,0.090295,[5 8] ; [16 21],[5.46 7.54] ; [15.54 21.46],0
b1,1,0.763803,0.090295,[8 5] ; [21 16],[7.54 5.46] ; [21.46 15.54],0
n1,1,0.789726,0.071111,[4 2] ; [6 4],[3.75 2.25] ; [6.25 3.75],0
p7,1,0.812053,0.056538,[7 6] ; [18 18],[6.63265306 6.36734694] ; [18.36734694 17.63265306],0
a3,1,0.829813,0.0462,[8 5] ; [24 13],[8.32 4.68] ; [23.68 13.32],0
p6,1,0.837848,0.04188,[4 9] ; [10 26],[3.71428571 9.28571429] ; [10.28571429 25.71428571],0
b2,1,0.84547,0.037987,[3 7] ; [10 20],[3.25 6.75] ; [ 9.75 20.25],0
b3,1,0.84547,0.037987,[3 7] ; [10 20],[3.25 6.75] ; [ 9.75 20.25],0
p10,1,0.855688,0.033075,[6 7] ; [16 21],[5.72 7.28] ; [16.28 20.72],0
v2,1,0.876914,0.023988,[6 7] ; [18 19],[6.24 6.76] ; [17.76 19.24],0
d4,1,0.927818,0.008207,[10  3] ; [28  9],[9.88 3.12] ; [28.12  8.88],0
d2,1,0.989677,0.000167,[6 7] ; [17 20],[5.98 7.02] ; [17.02 19.98],0
