Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,33.065806,[139  40] ; [12 27],[123.98623853  55.01376147] ; [27.01376147 11.98623853],1
a7,1,0.297005,1.087592,[129  49] ; [25 14],[126.32258065  51.67741935] ; [27.67741935 11.32258065],0
n4,1,0.394736,0.724302,[145  33] ; [34  5],[146.82949309  31.17050691] ; [32.17050691  6.82949309],0
p12,1,0.418856,0.653522,[ 16 160] ; [ 2 37],[ 14.73488372 161.26511628] ; [ 3.26511628 35.73488372],0
b4,1,0.433654,0.613017,[113  66] ; [22 17],[110.84862385  68.15137615] ; [24.15137615 14.84862385],0
v1,1,0.491353,0.473563,[113  64] ; [22 16],[111.13953488  65.86046512] ; [23.86046512 14.13953488],0
n5,1,0.53455,0.385734,[138  40] ; [32  7],[139.44700461  38.55299539] ; [30.55299539  8.44700461],0
s6,1,0.548041,0.360839,[104  72] ; [21 18],[102.3255814  73.6744186] ; [22.6744186 16.3255814],0
p6,1,0.55078,0.355921,[ 58 117] ; [11 28],[ 56.42523364 118.57476636] ; [12.57476636 26.42523364],0
u3,1,0.597699,0.278481,[24 20] ; [7 8],[23.11864407 20.88135593] ; [7.88135593 7.11864407],0
s1,1,0.607815,0.263369,[  6 170] ; [ 2 37],[  6.54883721 169.45116279] ; [ 1.45116279 37.54883721],0
n3,1,0.619254,0.246917,[27 12] ; [4 1],[27.47727273 11.52272727] ; [3.52272727 1.47727273],0
p3,1,0.64063,0.217919,[88 89] ; [21 18],[89.31944444 87.68055556] ; [19.68055556 19.31944444],0
p5,1,0.710307,0.137971,[ 12 166] ; [ 2 37],[ 11.48387097 166.51612903] ; [ 2.51612903 36.48387097],0
a1,1,0.716057,0.132302,[ 12 167] ; [ 2 37],[ 11.49541284 167.50458716] ; [ 2.50458716 36.49541284],0
v4,1,0.721002,0.127535,[168  11] ; [36  3],[167.50458716  11.49541284] ; [36.49541284  2.50458716],0
b5,1,0.724004,0.124689,[111  68] ; [23 16],[110.02752294  68.97247706] ; [23.97247706 15.02752294],0
p4,1,0.759921,0.093382,[94 81] ; [22 17],[94.85981308 80.14018692] ; [21.14018692 17.85981308],0
r2,1,0.79029,0.070721,[165  11] ; [37  2],[165.35813953  10.64186047] ; [36.64186047  2.35813953],0
b1,1,0.800828,0.063643,[ 65 114] ; [15 24],[ 65.68807339 113.31192661] ; [14.31192661 24.68807339],0
b2,1,0.820029,0.05176,[43 74] ; [10 19],[42.47260274 74.52739726] ; [10.52739726 18.47260274],0
b3,1,0.820029,0.05176,[43 74] ; [10 19],[42.47260274 74.52739726] ; [10.52739726 18.47260274],0
s4,1,0.880245,0.022698,[ 15 163] ; [ 3 36],[ 14.76497696 163.23502304] ; [ 3.23502304 35.76497696],0
r1,1,0.954904,0.003198,[143  36] ; [31  8],[142.87155963  36.12844037] ; [31.12844037  7.87155963],0
r4,1,0.996134,2.3e-05,[156  23] ; [34  5],[156.00917431  22.99082569] ; [33.99082569  5.00917431],0
