Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,39.582736,[ 43 111] ; [68 32],[67.2992126 86.7007874] ; [43.7007874 56.2992126],1
p7,1,0.0,33.210587,[57 97] ; [74 26],[79.42519685 74.57480315] ; [51.57480315 48.42519685],1
p8,1,1e-06,24.254057,[ 48 108] ; [62 38],[67.03125 88.96875] ; [42.96875 57.03125],1
v1,1,6.8e-05,15.862222,[ 50 103] ; [57 41],[65.22310757 87.77689243] ; [41.77689243 56.22310757],1
p6,1,0.00021,13.741499,[ 24 131] ; [35 63],[ 36.14624506 118.85375494] ; [22.85375494 75.14624506],1
n4,1,0.000606,11.7562,[99 58] ; [83 17],[111.18287938  45.81712062] ; [70.81712062 29.18287938],1
p10,1,0.002057,9.498239,[100  56] ; [82 18],[110.90625  45.09375] ; [71.09375 28.90625],0
p2,1,0.002187,9.385599,[104  52] ; [84 16],[114.5625  41.4375] ; [73.4375 26.5625],0
s7,1,0.003621,8.464866,[ 27 121] ; [33 62],[ 36.54320988 111.45679012] ; [23.45679012 71.54320988],0
s8,1,0.008069,7.018034,[ 24 133] ; [29 71],[ 32.37743191 124.62256809] ; [20.62256809 79.37743191],0
p1,1,0.010681,6.517604,[  4 152] ; [10 90],[  8.53125 147.46875] ; [ 5.46875 94.53125],0
v3,1,0.012241,6.275578,[ 42 107] ; [42 54],[51.08571429 97.91428571] ; [32.91428571 63.08571429],0
v4,1,0.017243,5.671504,[132  25] ; [94  6],[138.06225681  18.93774319] ; [87.93774319 12.06225681],0
p5,1,0.02256,5.202081,[  5 151] ; [10 89],[  9.17647059 146.82352941] ; [ 5.82352941 93.17647059],0
p11,1,0.024484,5.059999,[109  48] ; [82 18],[116.68093385  40.31906615] ; [74.31906615 25.68093385],0
a5,1,0.026181,4.944035,[102  55] ; [78 22],[109.96108949  47.03891051] ; [70.03891051 29.96108949],0
d5,1,0.02819,4.816382,[125  32] ; [90 10],[131.34241245  25.65758755] ; [83.65758755 16.34241245],0
s5,1,0.031004,4.652744,[ 15 136] ; [19 78],[ 20.7016129 130.2983871] ; [13.2983871 83.7016129],0
n5,1,0.036577,4.370021,[90 65] ; [71 29],[97.8627451 57.1372549] ; [63.1372549 36.8627451],0
d3,1,0.048032,3.908876,[108  49] ; [80 20],[114.84824903  42.15175097] ; [73.15175097 26.84824903],0
v2,1,0.051592,3.788951,[71 80] ; [59 40],[78.52 72.48] ; [51.48 47.52],0
p12,1,0.05923,3.558813,[  1 154] ; [ 4 96],[  3.03921569 151.96078431] ; [ 1.96078431 98.03921569],0
u1,1,0.071636,3.245119,[ 16 141] ; [18 82],[ 20.77042802 136.22957198] ; [13.22957198 86.77042802],0
p9,1,0.093914,2.805969,[108  45] ; [80 20],[113.6916996  39.3083004] ; [74.3083004 25.6916996],0
r4,1,0.115502,2.477282,[119  38] ; [84 16],[124.01167315  32.98832685] ; [78.98832685 21.01167315],0
b5,1,0.120033,2.416885,[94 63] ; [50 50],[87.9688716 69.0311284] ; [56.0311284 43.9688716],0
b1,1,0.135373,2.229784,[ 56 101] ; [45 55],[61.70038911 95.29961089] ; [39.29961089 60.70038911],0
a7,1,0.144658,2.127694,[106  51] ; [76 24],[111.18287938  45.81712062] ; [70.81712062 29.18287938],0
n6,1,0.150864,2.063498,[112  44] ; [79 20],[116.84705882  39.15294118] ; [74.15294118 24.84705882],0
n3,1,0.173737,1.850401,[29 21] ; [13  4],[31.34328358 18.65671642] ; [10.65671642  6.34328358],0
r2,1,0.202514,1.624149,[133  18] ; [93  7],[135.96015936  15.03984064] ; [90.03984064  9.96015936],0
s2,1,0.208704,1.580394,[ 27 127] ; [24 76],[ 30.92125984 123.07874016] ; [20.07874016 79.92125984],0
d2,1,0.268472,1.224535,[82 74] ; [45 54],[77.69411765 78.30588235] ; [49.30588235 49.69411765],0
r1,1,0.28307,1.152289,[114  42] ; [79 21],[117.609375  38.390625] ; [75.390625 24.609375],0
a6,1,0.299805,1.075061,[105  52] ; [73 27],[108.73929961  48.26070039] ; [69.26070039 30.73929961],0
u3,1,0.313327,1.0166,[20 23] ; [17 12],[22.09722222 20.90277778] ; [14.90277778 14.09722222],0
s3,1,0.330229,0.948001,[ 36 117] ; [29 71],[ 39.3083004 113.6916996] ; [25.6916996 74.3083004],0
d1,1,0.361823,0.831557,[98 59] ; [68 32],[101.40856031  55.59143969] ; [64.59143969 35.40856031],0
a4,1,0.41781,0.656467,[72 84] ; [41 59],[68.859375 87.140625] ; [44.140625 55.859375],0
n2,1,0.435516,0.608067,[30 20] ; [12  5],[31.34328358 18.65671642] ; [10.65671642  6.34328358],0
b3,1,0.440191,0.595783,[36 57] ; [27 33],[38.29411765 54.70588235] ; [24.70588235 35.29411765],0
b2,1,0.440191,0.595783,[36 57] ; [27 33],[38.29411765 54.70588235] ; [24.70588235 35.29411765],0
a8,1,0.621764,0.243396,[ 16 134] ; [11 75],[ 17.16101695 132.83898305] ; [ 9.83898305 76.16101695],0
s4,1,0.698677,0.149852,[ 12 145] ; [ 9 91],[ 12.82879377 144.17120623] ; [ 8.17120623 91.82879377],0
a2,1,0.710841,0.137439,[ 30 127] ; [21 79],[ 31.15564202 125.84435798] ; [19.84435798 80.15564202],0
r3,1,0.713252,0.13505,[139  18] ; [90 10],[139.89494163  17.10505837] ; [89.10505837 10.89494163],0
u4,1,0.746749,0.104283,[  1 156] ; [ 1 99],[  1.22178988 155.77821012] ; [ 0.77821012 99.22178988],0
u2,1,0.800836,0.063638,[23 19] ; [15 14],[22.47887324 19.52112676] ; [15.52112676 13.47887324],0
a3,1,0.812561,0.056228,[114  42] ; [71 28],[113.17647059  42.82352941] ; [71.82352941 27.17647059],0
b4,1,0.823688,0.049642,[92 65] ; [60 40],[92.85603113 64.14396887] ; [59.14396887 40.85603113],0
s1,1,0.919558,0.010199,[  5 150] ; [ 3 97],[  4.8627451 150.1372549] ; [ 3.1372549 96.8627451],0
n1,1,0.926061,0.008612,[15 34] ; [ 5 12],[14.84848485 34.15151515] ; [ 5.15151515 11.84848485],0
a1,1,0.942537,0.005196,[  6 151] ; [ 4 96],[  6.10894942 150.89105058] ; [ 3.89105058 96.10894942],0
