Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,53.56609,[92 53] ; [ 2 49],[69.54081633 75.45918367] ; [24.45918367 26.54081633],1
d4,1,0.0,36.680736,[131  14] ; [26 25],[116.14795918  28.85204082] ; [40.85204082 10.14795918],1
d2,1,2.4e-05,17.852838,[65 80] ; [ 6 45],[52.5255102 92.4744898] ; [18.4744898 32.5255102],1
d3,1,4.6e-05,16.598065,[108  37] ; [22 29],[96.17346939 48.82653061] ; [33.82653061 17.17346939],1
a7,1,0.000171,14.124192,[114  31] ; [26 25],[103.57142857  41.42857143] ; [36.42857143 14.57142857],1
a5,1,0.001722,9.824666,[96 49] ; [21 30],[86.55612245 58.44387755] ; [30.44387755 20.55612245],0
a4,1,0.009963,6.641443,[54 91] ; [ 9 42],[46.60714286 98.39285714] ; [16.39285714 34.60714286],0
u3,1,0.01476,5.944907,[32 18] ; [ 9 17],[26.97368421 23.02631579] ; [14.02631579 11.97368421],0
a2,1,0.018781,5.521749,[ 20 125] ; [ 1 50],[ 15.53571429 129.46428571] ; [ 5.46428571 45.53571429],0
s7,1,0.019317,5.472598,[44 93] ; [ 7 41],[37.76756757 99.23243243] ; [13.23243243 34.76756757],0
r2,1,0.0212,5.310314,[129  13] ; [40 11],[124.34196891  17.65803109] ; [44.65803109  6.34196891],0
v2,1,0.021751,5.265622,[72 65] ; [16 32],[65.16756757 71.83243243] ; [22.83243243 25.16756757],0
a3,1,0.035813,4.40599,[94 51] ; [24 26],[87.74358974 57.25641026] ; [30.25641026 19.74358974],0
p10,1,0.064412,3.419972,[90 51] ; [25 26],[84.453125 56.546875] ; [30.546875 20.453125],0
p7,1,0.072304,3.229918,[55 88] ; [27 24],[60.44329897 82.55670103] ; [21.55670103 29.44329897],0
r1,1,0.075745,3.153916,[109  35] ; [32 19],[104.12307692  39.87692308] ; [36.87692308 14.12307692],0
s6,1,0.100699,2.694444,[77 67] ; [20 30],[72. 72.] ; [25. 25.],0
a6,1,0.103572,2.649657,[90 55] ; [25 26],[85.07653061 59.92346939] ; [29.92346939 21.07653061],0
r4,1,0.121545,2.397303,[115  30] ; [35 16],[110.96938776  34.03061224] ; [39.03061224 11.96938776],0
p1,1,0.12244,2.385832,[  4 138] ; [ 4 47],[  5.88601036 136.11398964] ; [ 2.11398964 48.88601036],0
r3,1,0.132652,2.261186,[133  12] ; [43  8],[130.20408163  14.79591837] ; [45.79591837  5.20408163],0
s5,1,0.204534,1.609701,[ 35 104] ; [ 8 41],[ 31.79255319 107.20744681] ; [11.20744681 37.79255319],0
n2,1,0.232359,1.42636,[24 19] ; [11  4],[25.94827586 17.05172414] ; [9.05172414 5.94827586],0
n1,1,0.273122,1.201,[12 32] ; [ 2 13],[10.44067797 33.55932203] ; [ 3.55932203 11.44067797],0
b1,1,0.299148,1.077988,[48 97] ; [21 30],[51.04591837 93.95408163] ; [17.95408163 33.04591837],0
s2,1,0.314784,1.010498,[58 87] ; [16 34],[55.02564103 89.97435897] ; [18.97435897 31.02564103],0
p5,1,0.365563,0.818691,[  7 136] ; [ 1 50],[  5.89690722 137.10309278] ; [ 2.10309278 48.89690722],0
p8,1,0.386648,0.749458,[52 92] ; [15 36],[49.47692308 94.52307692] ; [17.52307692 33.47692308],0
b4,1,0.405256,0.692674,[92 53] ; [29 22],[89.51530612 55.48469388] ; [31.48469388 19.51530612],0
p4,1,0.43026,0.622122,[48 97] ; [20 31],[50.30612245 94.69387755] ; [17.69387755 33.30612245],0
s3,1,0.448354,0.57481,[65 77] ; [26 24],[67.30208333 74.69791667] ; [23.69791667 26.30208333],0
s4,1,0.489975,0.476581,[ 26 119] ; [ 7 44],[ 24.41326531 120.58673469] ; [ 8.58673469 42.41326531],0
n3,1,0.524293,0.40544,[30 13] ; [11  3],[30.92982456 12.07017544] ; [10.07017544  3.92982456],0
a8,1,0.588809,0.292208,[  8 124] ; [ 4 44],[  8.8 123.2] ; [ 3.2 44.8],0
p11,1,0.611758,0.257623,[88 57] ; [33 18],[89.51530612 55.48469388] ; [31.48469388 19.51530612],0
v3,1,0.653281,0.201788,[37 96] ; [12 37],[35.80769231 97.19230769] ; [13.19230769 35.80769231],0
n6,1,0.659094,0.194626,[83 62] ; [31 20],[84.33673469 60.66326531] ; [29.66326531 21.33673469],0
u2,1,0.740397,0.109778,[27 23] ; [13 13],[26.31578947 23.68421053] ; [13.68421053 12.31578947],0
v4,1,0.744773,0.105976,[125  17] ; [44  7],[124.34196891  17.65803109] ; [44.65803109  6.34196891],0
p9,1,0.752258,0.099644,[94 46] ; [33 18],[93.08900524 46.91099476] ; [33.91099476 17.08900524],0
b5,1,0.786853,0.073116,[85 60] ; [31 20],[85.81632653 59.18367347] ; [30.18367347 20.81632653],0
s8,1,0.844874,0.038284,[ 39 106] ; [13 38],[ 38.46938776 106.53061224] ; [13.53061224 37.46938776],0
p2,1,0.856429,0.032733,[99 44] ; [36 15],[99.51030928 43.48969072] ; [35.48969072 15.51030928],0
