Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,62.330126,[14 46] ; [113  25],[38.48484848 21.51515152] ; [88.51515152 49.48484848],1
n6,1,0.000291,13.126891,[37 23] ; [118  21],[46.73366834 13.26633166] ; [108.26633166  30.73366834],1
a5,1,0.002563,9.094753,[39 21] ; [117  22],[47.03517588 12.96482412] ; [108.96482412  30.03517588],0
a4,1,0.003883,8.337573,[25 35] ; [88 50],[34.24242424 25.75757576] ; [78.75757576 59.24242424],0
s7,1,0.003997,8.285274,[14 41] ; [65 70],[22.86842105 32.13157895] ; [56.13157895 78.86842105],0
s4,1,0.005779,7.618107,[14 46] ; [ 12 124],[ 7.95918367 52.04081633] ; [ 18.04081633 117.95918367],0
v3,1,0.011821,6.337493,[13 43] ; [57 77],[20.63157895 35.36842105] ; [49.36842105 84.63157895],0
s8,1,0.011859,6.331833,[15 45] ; [61 78],[22.91457286 37.08542714] ; [53.08542714 85.91457286],0
p7,1,0.014996,5.916889,[18 39] ; [67 65],[25.63492063 31.36507937] ; [59.36507937 72.63492063],0
r2,1,0.016889,5.707885,[54  6] ; [132   3],[57.23076923  2.76923077] ; [128.76923077   6.23076923],0
d2,1,0.018649,5.534118,[36 24] ; [104  32],[42.85714286 17.14285714] ; [97.14285714 38.85714286],0
p11,1,0.026631,4.914563,[34 26] ; [101  38],[40.70351759 19.29648241] ; [94.29648241 44.70351759],0
a2,1,0.037318,4.335862,[13 47] ; [51 88],[19.29648241 40.70351759] ; [44.70351759 94.29648241],0
u3,1,0.038718,4.273191,[12  4] ; [11 15],[8.76190476 7.23809524] ; [14.23809524 11.76190476],0
p6,1,0.056011,3.651744,[ 5 53] ; [ 27 110],[ 9.51794872 48.48205128] ; [ 22.48205128 114.51794872],0
a7,1,0.094559,2.794991,[49 11] ; [97 41],[44.24242424 15.75757576] ; [101.75757576  36.24242424],0
n2,1,0.108736,2.572495,[14 14] ; [29 13],[17.2 10.8] ; [25.8 16.2],0
u1,1,0.117573,2.44936,[ 8 52] ; [ 32 107],[12.06030151 47.93969849] ; [ 27.93969849 111.06030151],0
v2,1,0.164388,1.933394,[26 28] ; [80 55],[30.28571429 23.71428571] ; [75.71428571 59.28571429],0
a3,1,0.172375,1.862164,[44 16] ; [113  25],[47.57575758 12.42424242] ; [109.42424242  28.57575758],0
b5,1,0.200755,1.636873,[44 16] ; [89 50],[40.10050251 19.89949749] ; [92.89949749 46.10050251],0
p12,1,0.203522,1.616922,[ 1 58] ; [  8 129],[ 2.70918367 56.29081633] ; [  6.29081633 130.70918367],0
p1,1,0.230142,1.439983,[ 2 58] ; [ 11 128],[ 3.91959799 56.08040201] ; [  9.08040201 129.91959799],0
u2,1,0.233095,1.421875,[11  5] ; [13 13],[9.14285714 6.85714286] ; [14.85714286 11.14285714],0
n3,1,0.255152,1.29487,[15 12] ; [29 13],[17.2173913  9.7826087] ; [26.7826087 15.2173913],0
d3,1,0.270134,1.216069,[54  6] ; [116  22],[51.51515152  8.48484848] ; [118.48484848  19.51515152],0
p9,1,0.292855,1.106447,[41 17] ; [105  30],[43.87564767 14.12435233] ; [102.12435233  32.87564767],0
p10,1,0.324154,0.972111,[40 19] ; [103  35],[42.82741117 16.17258883] ; [100.17258883  37.82741117],0
b1,1,0.33466,0.93078,[19 41] ; [54 85],[22.01005025 37.98994975] ; [50.98994975 88.01005025],0
d5,1,0.386498,0.749933,[58  2] ; [136   2],[58.78787879  1.21212121] ; [135.21212121   2.78787879],0
p3,1,0.416044,0.661463,[11 48] ; [ 33 105],[13.17766497 45.82233503] ; [ 30.82233503 107.17766497],0
r4,1,0.472944,0.515089,[48 12] ; [117  22],[49.74874372 10.25125628] ; [115.25125628  23.74874372],0
s2,1,0.52327,0.407443,[23 36] ; [61 78],[25.03030303 33.96969697] ; [58.96969697 80.03030303],0
r1,1,0.547604,0.361627,[46 14] ; [111  27],[47.57575758 12.42424242] ; [109.42424242  28.57575758],0
a6,1,0.559255,0.340995,[47 13] ; [102  35],[45.38071066 14.61928934] ; [103.61928934  33.38071066],0
s1,1,0.601968,0.272038,[ 1 59] ; [  4 132],[ 1.53061224 58.46938776] ; [  3.46938776 132.53061224],0
v1,1,0.605077,0.267406,[23 36] ; [58 77],[24.63402062 34.36597938] ; [56.36597938 78.63402062],0
u4,1,0.616419,0.250933,[ 1 59] ; [  4 135],[ 1.50753769 58.49246231] ; [  3.49246231 135.50753769],0
s3,1,0.619317,0.246829,[29 31] ; [72 66],[30.60606061 29.39393939] ; [70.39393939 67.60606061],0
p2,1,0.667853,0.184124,[39 21] ; [94 44],[40.3030303 19.6969697] ; [92.6969697 45.3030303],0
b4,1,0.795945,0.066873,[37 23] ; [83 56],[36.18090452 23.81909548] ; [83.81909548 55.18090452],0
s6,1,0.849645,0.035937,[31 28] ; [74 63],[31.60714286 27.39285714] ; [73.39285714 63.60714286],0
v4,1,0.85832,0.031867,[53  6] ; [126  13],[53.33838384  5.66161616] ; [125.66161616  13.33838384],0
p8,1,0.858768,0.031664,[20 39] ; [44 91],[19.46391753 39.53608247] ; [44.53608247 90.46391753],0
b3,1,0.909624,0.012885,[12 18] ; [33 52],[11.73913043 18.26086957] ; [33.26086957 51.73913043],0
b2,1,0.909624,0.012885,[12 18] ; [33 52],[11.73913043 18.26086957] ; [33.26086957 51.73913043],0
r3,1,0.931491,0.007391,[55  5] ; [127  11],[55.15151515  4.84848485] ; [126.84848485  11.15151515],0
n1,1,0.952756,0.00351,[11 17] ; [16 24],[11.11764706 16.88235294] ; [15.88235294 24.11764706],0
s5,1,1.0,0.0,[15 42] ; [35 98],[15. 42.] ; [35. 98.],0
