Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000116,14.859951,[70 14] ; [4 8],[64.75 19.25] ; [9.25 2.75],1
n5,1,0.001091,10.666667,[70 14] ; [5 7],[65.625 18.375] ; [9.375 2.625],0
p9,1,0.007906,7.054674,[74 10] ; [7 5],[70.875 13.125] ; [10.125  1.875],0
n4,1,0.009209,6.78179,[65 19] ; [5 7],[61.25 22.75] ; [8.75 3.25],0
r2,1,0.012379,6.255696,[79  4] ; [9 3],[76.88421053  6.11578947] ; [11.11578947  0.88421053],0
u2,1,0.057667,3.603232,[ 7 14] ; [4 1],[ 8.88461538 12.11538462] ; [2.11538462 2.88461538],0
b1,1,0.072867,3.217232,[33 51] ; [8 4],[35.875 48.125] ; [5.125 6.875],0
p6,1,0.082667,3.011667,[48 36] ; [10  2],[50.75 33.25] ; [7.25 4.75],0
a7,1,0.089622,2.881152,[62 22] ; [6 6],[59.5 24.5] ; [8.5 3.5],0
p10,1,0.09769,2.742857,[72 12] ; [8 4],[70. 14.] ; [10.  2.],0
r4,1,0.115387,2.478839,[76  8] ; [9 3],[74.375  9.625] ; [10.625  1.375],0
p11,1,0.154044,2.031746,[65 19] ; [7 5],[63. 21.] ; [9. 3.],0
v1,1,0.164548,1.931925,[46 38] ; [4 8],[43.75 40.25] ; [6.25 5.75],0
r1,1,0.166461,1.91453,[70 14] ; [8 4],[68.25 15.75] ; [9.75 2.25],0
n1,1,0.211346,1.562185,[ 5 12] ; [3 2],[ 6.18181818 10.81818182] ; [1.81818182 3.18181818],0
a3,1,0.224257,1.476923,[63 21] ; [7 5],[61.25 22.75] ; [8.75 3.25],0
d2,1,0.276303,1.185185,[49 35] ; [5 7],[47.25 36.75] ; [6.75 5.25],0
s2,1,0.288707,1.125641,[60 22] ; [7 5],[58.44680851 23.55319149] ; [8.55319149 3.44680851],0
n3,1,0.294433,1.099239,[14  3] ; [3 2],[13.13636364  3.86363636] ; [3.86363636 1.13636364],0
d3,1,0.304678,1.053605,[67 17] ; [8 4],[65.625 18.375] ; [9.375 2.625],0
d1,1,0.355408,0.854055,[60 24] ; [7 5],[58.625 25.375] ; [8.375 3.625],0
p3,1,0.38536,0.753532,[60 24] ; [10  2],[61.25 22.75] ; [8.75 3.25],0
a2,1,0.38536,0.753532,[24 60] ; [ 2 10],[22.75 61.25] ; [3.25 8.75],0
s7,1,0.428357,0.627273,[54 27] ; [6 5],[52.82608696 28.17391304] ; [7.17391304 3.82608696],0
u3,1,0.444651,0.584251,[13  8] ; [4 1],[13.73076923  7.26923077] ; [3.26923077 1.73076923],0
s6,1,0.489012,0.478699,[72  8] ; [10  2],[71.30434783  8.69565217] ; [10.69565217  1.30434783],0
u1,1,0.526966,0.400238,[21 63] ; [ 2 10],[20.125 63.875] ; [2.875 9.125],0
s5,1,0.548059,0.360807,[45 31] ; [6 6],[44.04545455 31.95454545] ; [6.95454545 5.04545455],0
b3,1,0.550507,0.356409,[10 37] ; [3 7],[10.71929825 36.28070175] ; [2.28070175 7.71929825],0
b2,1,0.550507,0.356409,[10 37] ; [3 7],[10.71929825 36.28070175] ; [2.28070175 7.71929825],0
d5,1,0.57296,0.317755,[72 12] ; [11  1],[72.625 11.375] ; [10.375  1.625],0
p5,1,0.57296,0.317755,[12 72] ; [ 1 11],[11.375 72.625] ; [ 1.625 10.375],0
v2,1,0.577333,0.310566,[38 46] ; [4 7],[37.13684211 46.86315789] ; [4.86315789 6.13684211],0
v4,1,0.60248,0.271272,[80  4] ; [11  1],[79.625  4.375] ; [11.375  0.625],0
p7,1,0.627156,0.235937,[64 19] ; [10  2],[64.65263158 18.34736842] ; [9.34736842 2.65263158],0
s8,1,0.640808,0.217687,[48 36] ; [6 6],[47.25 36.75] ; [6.75 5.25],0
p1,1,0.640808,0.217687,[10 74] ; [ 2 10],[10.5 73.5] ; [ 1.5 10.5],0
p2,1,0.640808,0.217687,[73 11] ; [11  1],[73.5 10.5] ; [10.5  1.5],0
b4,1,0.809988,0.057812,[53 31] ; [8 4],[53.375 30.625] ; [7.625 4.375],0
v3,1,0.909902,0.012806,[24 59] ; [3 8],[23.84042553 59.15957447] ; [3.15957447 7.84042553],0
s3,1,0.911823,0.012263,[61 22] ; [9 3],[61.15789474 21.84210526] ; [8.84210526 3.15789474],0
a6,1,0.93425,0.006806,[57 27] ; [8 4],[56.875 27.125] ; [8.125 3.875],0
p8,1,0.97805,0.000757,[55 28] ; [8 4],[55.04210526 27.95789474] ; [7.95789474 4.04210526],0
d4,1,1.0,0.0,[70 14] ; [10  2],[70. 14.] ; [10.  2.],0
b5,1,1.0,0.0,[49 35] ; [7 5],[49. 35.] ; [7. 5.],0
a4,1,1.0,0.0,[42 42] ; [6 6],[42. 42.] ; [6. 6.],0
