Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000489,12.157203,[26  5] ; [26 31],[18.31818182 12.68181818] ; [33.68181818 23.31818182],1
p10,1,0.001629,9.927031,[27  4] ; [30 26],[20.31034483 10.68965517] ; [36.68965517 19.31034483],0
s7,1,0.004895,7.917859,[17 12] ; [14 38],[11.09876543 17.90123457] ; [19.90123457 32.09876543],0
p11,1,0.007654,7.112725,[27  4] ; [34 23],[21.48863636  9.51136364] ; [39.51136364 17.48863636],0
d3,1,0.01012,6.613696,[25  6] ; [29 26],[19.46511628 11.53488372] ; [34.53488372 20.46511628],0
d1,1,0.012921,6.17991,[20 11] ; [21 36],[14.44318182 16.55681818] ; [26.55681818 30.44318182],0
s2,1,0.014731,5.948312,[17 13] ; [17 40],[11.72413793 18.27586207] ; [22.27586207 34.72413793],0
p9,1,0.029031,4.765775,[26  5] ; [35 22],[21.48863636  9.51136364] ; [39.51136364 17.48863636],0
a8,1,0.034497,4.469896,[ 6 22] ; [ 3 49],[ 3.15 24.85] ; [ 5.85 46.15],0
p4,1,0.041225,4.166749,[23  8] ; [29 27],[18.52873563 12.47126437] ; [33.47126437 22.52873563],0
r4,1,0.041918,4.138503,[26  5] ; [36 21],[21.84090909  9.15909091] ; [40.15909091 16.84090909],0
a5,1,0.068324,3.322841,[23  8] ; [31 26],[19.02272727 11.97727273] ; [34.97727273 22.02272727],0
d5,1,0.075246,3.164716,[26  5] ; [37 19],[22.44827586  8.55172414] ; [40.55172414 15.44827586],0
p2,1,0.077738,3.111577,[28  3] ; [41 14],[24.87209302  6.12790698] ; [44.12790698 10.87209302],0
s5,1,0.080103,3.062807,[10 21] ; [ 9 47],[ 6.77011494 24.22988506] ; [12.22988506 43.77011494],0
a4,1,0.092981,2.821995,[ 7 24] ; [23 34],[10.56818182 20.43181818] ; [19.43181818 37.56818182],0
u3,1,0.109906,2.555573,[9 2] ; [10  9],[6.96666667 4.03333333] ; [12.03333333  6.96666667],0
v4,1,0.113783,2.500873,[29  1] ; [48  8],[26.86046512  3.13953488] ; [50.13953488  5.86046512],0
b3,1,0.125498,2.347328,[ 7 19] ; [ 3 25],[ 4.81481481 21.18518519] ; [ 5.18518519 22.81481481],0
b2,1,0.125498,2.347328,[ 7 19] ; [ 3 25],[ 4.81481481 21.18518519] ; [ 5.18518519 22.81481481],0
a7,1,0.128949,2.305118,[23  8] ; [33 24],[19.72727273 11.27272727] ; [36.27272727 20.72727273],0
u1,1,0.177834,1.815634,[ 5 26] ; [ 4 53],[ 3.17045455 27.82954545] ; [ 5.82954545 51.17045455],0
r2,1,0.245849,1.346741,[25  4] ; [43 14],[22.93023256  6.06976744] ; [45.06976744 11.93023256],0
a6,1,0.267831,1.227823,[23  8] ; [35 21],[20.66666667 10.33333333] ; [37.33333333 18.66666667],0
u2,1,0.283391,1.150758,[10  1] ; [15  5],[8.87096774 2.12903226] ; [16.12903226  3.87096774],0
r1,1,0.290935,1.115291,[24  7] ; [38 19],[21.84090909  9.15909091] ; [40.15909091 16.84090909],0
n5,1,0.298515,1.080814,[18 13] ; [26 30],[15.67816092 15.32183908] ; [28.32183908 27.67816092],0
s3,1,0.404758,0.694145,[18 11] ; [30 27],[16.18604651 12.81395349] ; [31.81395349 25.18604651],0
d4,1,0.408379,0.683515,[24  7] ; [38 17],[22.34883721  8.65116279] ; [39.65116279 15.34883721],0
v1,1,0.409542,0.680131,[14 16] ; [21 35],[12.20930233 17.79069767] ; [22.79069767 33.20930233],0
s4,1,0.430111,0.622524,[ 7 24] ; [ 9 48],[ 5.63636364 25.36363636] ; [10.36363636 46.63636364],0
p5,1,0.446298,0.580037,[ 3 28] ; [ 3 53],[ 2.13793103 28.86206897] ; [ 3.86206897 52.13793103],0
n1,1,0.478188,0.502994,[1 5] ; [ 6 13],[1.68 4.32] ; [ 5.32 13.68],0
d2,1,0.485232,0.487081,[14 17] ; [21 35],[12.47126437 18.52873563] ; [22.52873563 33.47126437],0
v3,1,0.585891,0.296807,[ 8 21] ; [12 42],[ 6.98795181 22.01204819] ; [13.01204819 40.98795181],0
p8,1,0.633105,0.227874,[18 13] ; [29 26],[16.94186047 14.05813953] ; [30.05813953 24.94186047],0
p1,1,0.66118,0.192093,[ 1 30] ; [ 3 54],[ 1.40909091 29.59090909] ; [ 2.59090909 54.40909091],0
a1,1,0.66118,0.192093,[ 1 30] ; [ 3 54],[ 1.40909091 29.59090909] ; [ 2.59090909 54.40909091],0
b5,1,0.66718,0.184918,[21 10] ; [36 21],[20.07954545 10.92045455] ; [36.92045455 20.07954545],0
p12,1,0.667748,0.184247,[ 1 30] ; [ 1 55],[ 0.71264368 30.28735632] ; [ 1.28735632 54.71264368],0
b4,1,0.683686,0.166006,[16 15] ; [32 25],[16.90909091 14.09090909] ; [31.09090909 25.90909091],0
n2,1,0.697767,0.150806,[6 1] ; [15  4],[5.65384615 1.34615385] ; [15.34615385  3.65384615],0
n4,1,0.72229,0.126309,[17 14] ; [29 28],[16.20454545 14.79545455] ; [29.79545455 27.20454545],0
p6,1,0.738353,0.11158,[10 21] ; [19 34],[10.70238095 20.29761905] ; [18.29761905 34.70238095],0
a2,1,0.833355,0.044268,[ 6 25] ; [10 47],[ 5.63636364 25.36363636] ; [10.36363636 46.63636364],0
p3,1,0.860872,0.030717,[15 16] ; [26 30],[14.6091954 16.3908046] ; [26.3908046 29.6091954],0
n3,1,0.908433,0.013229,[5 2] ; [14  5],[5.11538462 1.88461538] ; [13.88461538  5.11538462],0
b1,1,0.918355,0.010508,[21 10] ; [38 19],[20.78409091 10.21590909] ; [38.21590909 18.78409091],0
s1,1,0.951049,0.003769,[ 2 28] ; [ 4 53],[ 2.06896552 27.93103448] ; [ 3.93103448 53.06896552],0
a3,1,0.970356,0.001381,[20 11] ; [37 20],[20.07954545 10.92045455] ; [36.92045455 20.07954545],0
v2,1,1.0,0.0,[15 15] ; [26 26],[15. 15.] ; [26. 26.],0
