Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,80.021088,[ 2 70] ; [152  90],[35.31210191 36.68789809] ; [118.68789809 123.31210191],1
d5,1,0.0,55.978944,[29 42] ; [205  37],[53.0798722 17.9201278] ; [180.9201278  61.0798722],1
d3,1,0.0,49.808333,[16 55] ; [168  74],[41.73801917 29.26198083] ; [142.26198083  99.73801917],1
d2,1,0.0,27.413437,[11 61] ; [120 120],[30.23076923 41.76923077] ; [100.76923077 139.23076923],1
a3,1,0.0,27.332408,[29 42] ; [178  62],[47.25723473 23.74276527] ; [159.74276527  80.25723473],1
a5,1,1.7e-05,18.538439,[32 40] ; [174  68],[47.23566879 24.76433121] ; [158.76433121  83.23566879],1
a4,1,1.7e-05,18.535594,[12 59] ; [109 132],[27.53525641 43.46474359] ; [ 93.46474359 147.53525641],1
a2,1,0.000863,11.101313,[ 4 68] ; [ 56 186],[13.75796178 58.24203822] ; [ 46.24203822 195.75796178],1
r3,1,0.00257,9.090028,[61 10] ; [232  10],[66.46325879  4.53674121] ; [226.53674121  15.46325879],0
v2,1,0.003177,8.702982,[24 43] ; [130 101],[34.62416107 32.37583893] ; [119.37583893 111.62416107],0
b3,1,0.00574,7.630256,[ 8 33] ; [59 77],[15.51977401 25.48022599] ; [51.48022599 84.51977401],0
b2,1,0.00574,7.630256,[ 8 33] ; [59 77],[15.51977401 25.48022599] ; [51.48022599 84.51977401],0
r1,1,0.006836,7.315626,[43 28] ; [185  56],[51.88461538 19.11538462] ; [176.11538462  64.88461538],0
r2,1,0.010106,6.616142,[63  9] ; [228  10],[67.58709677  4.41290323] ; [223.41290323  14.58709677],0
a7,1,0.010649,6.522898,[38 33] ; [169  73],[46.95527157 24.04472843] ; [160.04472843  81.95527157],0
a6,1,0.014306,6.000041,[37 35] ; [162  79],[45.77635783 26.22364217] ; [153.22364217  87.77635783],0
u1,1,0.022127,5.235759,[ 4 68] ; [ 39 203],[ 9.85987261 62.14012739] ; [ 33.14012739 208.85987261],0
v3,1,0.032843,4.553932,[17 53] ; [ 90 146],[24.47712418 45.52287582] ; [ 82.52287582 153.47712418],0
s1,1,0.035025,4.443948,[ 5 65] ; [  5 235],[ 2.25806452 67.74193548] ; [  7.74193548 232.25806452],0
p10,1,0.10764,2.588531,[47 23] ; [184  56],[52.16129032 17.83870968] ; [178.83870968  61.16129032],0
s4,1,0.127916,2.317617,[16 56] ; [ 35 204],[11.80707395 60.19292605] ; [ 39.19292605 199.80707395],0
n3,1,0.144321,2.131269,[19  4] ; [48 24],[16.22105263  6.77894737] ; [50.77894737 21.22105263],0
u2,1,0.167702,1.90337,[16 27] ; [32 31],[19.47169811 23.52830189] ; [28.52830189 34.47169811],0
v1,1,0.213887,1.544922,[25 45] ; [104 132],[29.50980392 40.49019608] ; [ 99.49019608 136.50980392],0
n5,1,0.219709,1.506272,[55 17] ; [166  75],[50.8370607 21.1629393] ; [170.1629393  70.8370607],0
a1,1,0.220019,1.504246,[ 1 71] ; [ 11 231],[ 2.75159236 69.24840764] ; [  9.24840764 232.75159236],0
n2,1,0.226885,1.460282,[20  4] ; [51 21],[17.75  6.25] ; [53.25 18.75],0
s8,1,0.229577,1.443478,[21 50] ; [ 90 151],[25.25961538 45.74038462] ; [ 85.74038462 155.25961538],0
r4,1,0.260286,1.267237,[59 13] ; [211  31],[61.91082803 10.08917197] ; [208.08917197  33.91082803],0
p8,1,0.263244,1.251617,[28 42] ; [ 78 160],[24.09090909 45.90909091] ; [ 81.90909091 156.09090909],0
s5,1,0.294246,1.10009,[16 55] ; [ 67 165],[19.44884488 51.55115512] ; [ 63.55115512 168.44884488],0
b4,1,0.318743,0.994095,[39 33] ; [147  95],[42.64968153 29.35031847] ; [143.35031847  98.64968153],0
b1,1,0.352381,0.864864,[29 43] ; [ 83 159],[25.68152866 46.31847134] ; [ 86.31847134 155.68152866],0
s7,1,0.360651,0.835625,[23 46] ; [ 93 143],[26.24262295 42.75737705] ; [ 89.75737705 146.24262295],0
u3,1,0.408034,0.684521,[18 25] ; [32 32],[20.09345794 22.90654206] ; [29.90654206 34.09345794],0
p2,1,0.411399,0.674755,[48 23] ; [175  66],[50.74679487 20.25320513] ; [172.25320513  68.74679487],0
a8,1,0.441256,0.593015,[ 7 59] ; [ 32 192],[ 8.87586207 57.12413793] ; [ 30.12413793 193.87586207],0
p5,1,0.48149,0.495486,[ 4 67] ; [  9 232],[ 2.95833333 68.04166667] ; [ 10.04166667 230.95833333],0
p1,1,0.500884,0.453062,[ 5 66] ; [ 12 229],[ 3.86858974 67.13141026] ; [ 13.13141026 227.86858974],0
p9,1,0.620636,0.244975,[53 16] ; [187  48],[54.47368421 14.52631579] ; [185.52631579  49.47368421],0
n4,1,0.635269,0.224983,[50 22] ; [175  67],[51.59235669 20.40764331] ; [173.40764331  68.59235669],0
p3,1,0.658322,0.195568,[17 55] ; [ 51 190],[15.64217252 56.35782748] ; [ 52.35782748 188.64217252],0
n1,1,0.680193,0.169908,[ 8 16] ; [27 44],[ 8.84210526 15.15789474] ; [26.15789474 44.84210526],0
p7,1,0.685943,0.163512,[32 37] ; [115 119],[33.47524752 35.52475248] ; [113.52475248 120.47524752],0
s3,1,0.726182,0.122646,[35 34] ; [116 124],[33.7184466 35.2815534] ; [117.2815534 122.7184466],0
s6,1,0.729089,0.11995,[40 31] ; [139  98],[41.26298701 29.73701299] ; [137.73701299  99.26298701],0
p12,1,0.857133,0.032409,[ 4 68] ; [ 12 227],[ 3.70418006 68.29581994] ; [ 12.29581994 226.70418006],0
p6,1,0.85911,0.031509,[13 57] ; [ 42 196],[12.5 57.5] ; [ 42.5 195.5],0
p11,1,0.893599,0.01789,[55 17] ; [183  59],[54.57324841 17.42675159] ; [183.42675159  58.57324841],0
s2,1,0.92982,0.007757,[30 41] ; [100 140],[29.67845659 41.32154341] ; [100.32154341 139.67845659],0
b5,1,0.936784,0.006291,[45 27] ; [150  92],[44.7133758 27.2866242] ; [150.2866242  91.7133758],0
v4,1,0.997302,1.1e-05,[66  5] ; [224  17],[65.99358974  5.00641026] ; [224.00641026  16.99358974],0
