Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,131.801672,[  3 113] ; [218 121],[56.34285714 59.65714286] ; [164.65714286 174.34285714],1
r4,1,0.016371,5.762535,[83 33] ; [278  61],[92.03516484 23.96483516] ; [268.96483516  70.03516484],0
p10,1,0.01921,5.482322,[71 43] ; [248  88],[80.81333333 33.18666667] ; [238.18666667  97.81333333],0
p1,1,0.019653,5.442422,[ 11 105] ; [ 13 324],[  6.14569536 109.85430464] ; [ 17.85430464 319.14569536],0
s1,1,0.022048,5.241972,[  8 107] ; [  8 328],[  4.07982262 110.92017738] ; [ 11.92017738 324.07982262],0
v3,1,0.023705,5.116076,[28 85] ; [117 204],[37.75345622 75.24654378] ; [107.24654378 213.75345622],0
b3,1,0.034277,4.480853,[15 59] ; [ 65 129],[22.08955224 51.91044776] ; [ 57.91044776 136.08955224],0
b2,1,0.034277,4.480853,[15 59] ; [ 65 129],[22.08955224 51.91044776] ; [ 57.91044776 136.08955224],0
s2,1,0.036428,4.376933,[30 85] ; [124 213],[39.18141593 75.81858407] ; [114.81858407 222.18141593],0
p11,1,0.045326,4.006469,[75 41] ; [252  87],[83.36703297 32.63296703] ; [243.63296703  95.36703297],0
s7,1,0.04668,3.956893,[28 83] ; [114 207],[36.48611111 74.51388889] ; [105.51388889 215.48611111],0
r2,1,0.050791,3.815164,[95 19] ; [301  33],[100.76785714  13.23214286] ; [295.23214286  38.76785714],0
n6,1,0.070578,3.269531,[79 36] ; [260  77],[86.25 28.75] ; [252.75  84.25],0
v4,1,0.07147,3.248936,[95 18] ; [306  33],[100.25  12.75] ; [300.75  38.25],0
p9,1,0.072181,3.232705,[75 38] ; [250  83],[82.34304933 30.65695067] ; [242.65695067  90.34304933],0
p2,1,0.105655,2.618041,[77 39] ; [250  87],[83.73509934 32.26490066] ; [243.26490066  93.73509934],0
s4,1,0.127492,2.322781,[19 97] ; [ 37 300],[ 14.33995585 101.66004415] ; [ 41.66004415 295.33995585],0
u3,1,0.174201,1.846415,[28 36] ; [52 43],[32.20125786 31.79874214] ; [47.79874214 47.20125786],0
s6,1,0.237299,1.396567,[52 64] ; [172 164],[57.48672566 58.51327434] ; [166.51327434 169.48672566],0
n4,1,0.244015,1.357248,[75 40] ; [240  98],[79.96688742 35.03311258] ; [235.03311258 102.96688742],0
p4,1,0.250535,1.32032,[44 72] ; [148 188],[49.27433628 66.72566372] ; [142.72566372 193.27433628],0
b5,1,0.28213,1.156801,[66 50] ; [212 127],[70.87472527 45.12527473] ; [207.12527473 131.87472527],0
p7,1,0.285149,1.142383,[48 66] ; [159 173],[52.9103139 61.0896861] ; [154.0896861 177.9103139],0
n3,1,0.344525,0.893521,[27 11] ; [58 35],[24.65648855 13.34351145] ; [60.34351145 32.65648855],0
a8,1,0.368386,0.809103,[10 95] ; [ 40 272],[12.58992806 92.41007194] ; [ 37.41007194 274.58992806],0
p12,1,0.389238,0.741322,[  2 114] ; [ 11 325],[  3.33628319 112.66371681] ; [  9.66371681 326.33628319],0
p8,1,0.438024,0.601452,[40 74] ; [132 205],[43.4767184 70.5232816] ; [128.5232816 208.4767184],0
n1,1,0.492707,0.470608,[15 24] ; [30 63],[13.29545455 25.70454545] ; [31.70454545 61.29545455],0
p5,1,0.52192,0.410098,[  3 112] ; [ 13 321],[  4.09799555 110.90200445] ; [ 11.90200445 322.09799555],0
s8,1,0.59787,0.27822,[31 85] ; [ 99 239],[33.21585903 82.78414097] ; [ 96.78414097 241.21585903],0
n2,1,0.62022,0.245558,[28 12] ; [61 32],[26.76691729 13.23308271] ; [62.23308271 30.76691729],0
b1,1,0.633487,0.227361,[46 70] ; [126 213],[43.85054945 72.14945055] ; [128.14945055 210.85054945],0
n5,1,0.64805,0.208368,[80 35] ; [226 110],[78.02660754 36.97339246] ; [227.97339246 108.02660754],0
s3,1,0.692573,0.156315,[52 61] ; [147 188],[50.19419643 62.80580357] ; [148.80580357 186.19419643],0
v1,1,0.781477,0.076948,[49 63] ; [139 190],[47.74603175 64.25396825] ; [140.25396825 188.74603175],0
p3,1,0.801413,0.063262,[39 76] ; [119 219],[40.11037528 74.88962472] ; [117.88962472 220.11037528],0
a1,1,0.958612,0.002693,[  5 111] ; [ 15 324],[  5.0989011 110.9010989] ; [ 14.9010989 324.0989011],0
