Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,89.58866,[211  54] ; [147 206],[153.51132686 111.48867314] ; [204.48867314 148.51132686],1
v1,1,0.0,44.270038,[184  81] ; [149 202],[143.25487013 121.74512987] ; [189.74512987 161.25487013],1
n5,1,4e-06,21.250212,[239  30] ; [266  93],[216.31369427  52.68630573] ; [288.68630573  70.31369427],1
s8,1,6e-06,20.577761,[144 122] ; [129 230],[116.1888 149.8112] ; [156.8112 202.1888],1
s7,1,1e-05,19.47824,[147 103] ; [141 207],[120.40133779 129.59866221] ; [167.59866221 180.40133779],1
n4,1,1.1e-05,19.268373,[243  26] ; [277  83],[222.38473768  46.61526232] ; [297.61526232  62.38473768],1
p3,1,0.000318,12.960486,[156 111] ; [158 202],[133.71291866 133.28708134] ; [180.28708134 179.71291866],1
s2,1,0.000389,12.585763,[144 122] ; [143 216],[122.1472 143.8528] ; [164.8528 194.1472],1
p12,1,0.000595,11.79191,[ 35 232] ; [ 19 339],[ 23.0688 243.9312] ; [ 30.9312 327.0688],1
p5,1,0.0012,10.490941,[ 48 219] ; [ 33 326],[ 34.54792332 232.45207668] ; [ 46.45207668 312.54792332],0
d1,1,0.002675,9.016786,[173  96] ; [189 172],[154.56825397 114.43174603] ; [207.43174603 153.56825397],0
p7,1,0.003261,8.655586,[182  77] ; [209 147],[164.66504065  94.33495935] ; [226.33495935 129.66504065],0
a3,1,0.007331,7.189992,[204  62] ; [240 119],[188.9664  77.0336] ; [255.0336 103.9664],0
r1,1,0.007925,7.050434,[225  44] ; [268  90],[211.51036683  57.48963317] ; [281.48963317  76.51036683],0
a2,1,0.009118,6.799634,[ 76 193] ; [ 70 291],[ 62.33968254 206.66031746] ; [ 83.66031746 277.33968254],0
p4,1,0.009693,6.690553,[173  92] ; [198 162],[157.304 107.696] ; [213.696 146.304],0
d2,1,0.010092,6.618653,[146 121] ; [159 200],[130.08785942 136.91214058] ; [174.91214058 184.08785942],0
a1,1,0.011783,6.343305,[ 20 249] ; [ 11 350],[ 13.23650794 255.76349206] ; [ 17.76349206 343.23650794],0
p10,1,0.014648,5.958265,[228  37] ; [279  77],[216.352657  48.647343] ; [290.647343  65.352657],0
s6,1,0.015038,5.912003,[183  81] ; [213 143],[168.61935484  95.38064516] ; [227.38064516 128.61935484],0
p1,1,0.015301,5.881465,[ 33 235] ; [ 24 335],[ 24.36363636 243.63636364] ; [ 32.63636364 326.36363636],0
p8,1,0.01708,5.688086,[154 109] ; [174 182],[139.36025848 123.63974152] ; [188.63974152 167.36025848],0
s3,1,0.02797,4.829922,[148 113] ; [171 187],[134.50565428 126.49434572] ; [184.49434572 173.50565428],0
s5,1,0.03547,4.422428,[ 94 167] ; [ 99 254],[ 82.04071661 178.95928339] ; [110.95928339 242.04071661],0
d3,1,0.03819,4.296529,[189  79] ; [226 135],[176.82034976  91.17965024] ; [238.17965024 122.82034976],0
r4,1,0.046842,3.951052,[248  21] ; [315  46],[240.39206349  28.60793651] ; [322.60793651  38.39206349],0
d5,1,0.080168,3.061488,[223  45] ; [280  81],[214.31478537  53.68521463] ; [288.68521463  72.31478537],0
u4,1,0.090117,2.872286,[  8 261] ; [  4 357],[  5.12380952 263.87619048] ; [  6.87619048 354.12380952],0
p6,1,0.09245,2.831194,[108 155] ; [123 234],[ 97.98870968 165.01129032] ; [133.01129032 223.98870968],0
d4,1,0.103932,2.644139,[225  41] ; [287  74],[217.21212121  48.78787879] ; [294.78787879  66.21212121],0
a4,1,0.11564,2.475394,[128 139] ; [149 209],[118.3344 148.6656] ; [158.6656 199.3344],0
r2,1,0.115762,2.473742,[254  12] ; [328  27],[249.29468599  16.70531401] ; [332.70531401  22.29468599],0
p11,1,0.11705,2.456362,[225  44] ; [284  77],[217.33492063  51.66507937] ; [291.66507937  69.33492063],0
u1,1,0.130494,2.286622,[ 55 214] ; [ 57 304],[ 47.82222222 221.17777778] ; [ 64.17777778 296.82222222],0
a5,1,0.133962,2.245981,[203  65] ; [254 107],[194.7154213  73.2845787] ; [262.2845787  98.7154213],0
v4,1,0.139873,2.179353,[258  10] ; [337  23],[253.91719745  14.08280255] ; [341.08280255  18.91719745],0
u3,1,0.170565,1.877967,[38 27] ; [57 62],[33.55978261 31.44021739] ; [61.44021739 57.55978261],0
p9,1,0.224207,1.477238,[228  36] ; [293  61],[222.5631068  41.4368932] ; [298.4368932  55.5631068],0
r3,1,0.233052,1.422134,[257  10] ; [339  21],[253.79904306  13.20095694] ; [342.20095694  17.79904306],0
a6,1,0.366017,0.817144,[183  84] ; [235 126],[177.71656051  89.28343949] ; [240.28343949 120.71656051],0
u2,1,0.389108,0.741729,[36 28] ; [59 60],[33.22404372 30.77595628] ; [61.77595628 57.22404372],0
b4,1,0.49543,0.464712,[163 106] ; [209 152],[158.83809524 110.16190476] ; [213.16190476 147.83809524],0
p2,1,0.543429,0.369221,[228  39] ; [301  59],[225.26794258  41.73205742] ; [303.73205742  56.26794258],0
n3,1,0.560078,0.339569,[36 12] ; [64 27],[34.5323741 13.4676259] ; [65.4676259 25.5323741],0
n2,1,0.584334,0.299281,[37 11] ; [67 25],[35.65714286 12.34285714] ; [68.34285714 23.65714286],0
b2,1,0.661269,0.191986,[ 76 103] ; [ 87 129],[ 73.86582278 105.13417722] ; [ 89.13417722 126.86582278],0
b3,1,0.661269,0.191986,[ 76 103] ; [ 87 129],[ 73.86582278 105.13417722] ; [ 89.13417722 126.86582278],0
s1,1,0.706486,0.141812,[  8 257] ; [  9 348],[  7.24276527 257.75723473] ; [  9.75723473 347.24276527],0
b5,1,0.794788,0.067651,[160 109] ; [211 150],[158.41111111 110.58888889] ; [212.58888889 148.41111111],0
b1,1,0.823232,0.049903,[ 99 170] ; [136 225],[100.34126984 168.65873016] ; [134.65873016 226.34126984],0
a7,1,0.829149,0.046567,[190  76] ; [255 106],[188.78787879  77.21212121] ; [256.21212121 104.78787879],0
a8,1,0.926756,0.008451,[ 39 201] ; [ 53 279],[ 38.6013986 201.3986014] ; [ 53.3986014 278.6013986],0
n1,1,0.940808,0.005514,[18 28] ; [37 56],[18.20143885 27.79856115] ; [36.79856115 56.20143885],0
