Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,54.111245,[158  22] ; [64 65],[129.32038835  50.67961165] ; [92.67961165 36.32038835],1
p2,1,0.0,32.920877,[174  10] ; [93 38],[155.96190476  28.03809524] ; [111.03809524  19.96190476],1
p3,1,2e-06,22.612781,[133  51] ; [60 71],[112.73650794  71.26349206] ; [80.26349206 50.73650794],1
b5,1,3.3e-05,17.23833,[92 92] ; [96 35],[109.81587302  74.18412698] ; [78.18412698 52.81587302],1
p4,1,4e-05,16.875096,[145  39] ; [75 56],[128.50793651  55.49206349] ; [91.49206349 39.50793651],1
p5,1,5.1e-05,16.393512,[ 41 143] ; [  7 121],[ 28.30769231 155.69230769] ; [ 19.69230769 108.30769231],1
p6,1,0.000121,14.773254,[105  79] ; [46 85],[88.2031746 95.7968254] ; [62.7968254 68.2031746],1
p11,1,0.00026,13.335587,[164  20] ; [96 35],[151.87301587  32.12698413] ; [108.12698413  22.87301587],1
r1,1,0.006728,7.344094,[167  16] ; [105  25],[159.02875399  23.97124601] ; [112.97124601  17.02875399],0
v1,1,0.015875,5.816653,[126  55] ; [69 54],[116.10197368  64.89802632] ; [78.89802632 44.10197368],0
a2,1,0.016424,5.756935,[ 52 132] ; [54 77],[ 61.91746032 122.08253968] ; [44.08253968 86.91746032],0
u1,1,0.017804,5.615326,[ 41 143] ; [45 86],[ 50.23492063 133.76507937] ; [35.76507937 95.23492063],0
n5,1,0.027014,4.889903,[157  26] ; [98 31],[149.56730769  33.43269231] ; [105.43269231  23.56730769],0
s5,1,0.032102,4.593031,[95 82] ; [51 73],[85.8538206 91.1461794] ; [60.1461794 63.8538206],0
a6,1,0.035053,4.44261,[121  62] ; [101  30],[129.38216561  53.61783439] ; [92.61783439 38.38216561],0
u2,1,0.035384,4.426565,[16 15] ; [14  3],[19.375 11.625] ; [10.625  6.375],0
p10,1,0.046762,3.953933,[168  15] ; [110  20],[162.53674121  20.46325879] ; [115.46325879  14.53674121],0
u3,1,0.049499,3.858339,[19 12] ; [15  2],[21.95833333  9.04166667] ; [12.04166667  4.95833333],0
a4,1,0.051805,3.782062,[92 92] ; [80 51],[100.46984127  83.53015873] ; [71.53015873 59.46984127],0
d3,1,0.05537,3.670905,[139  45] ; [86 45],[131.42857143  52.57142857] ; [93.57142857 37.42857143],0
d1,1,0.06773,3.337187,[142  42] ; [89 42],[134.93333333  49.06666667] ; [96.06666667 34.93333333],0
p1,1,0.08171,3.030559,[ 20 163] ; [  7 124],[ 15.73566879 167.26433121] ; [ 11.26433121 119.73566879],0
n6,1,0.108031,2.582798,[166  16] ; [111  19],[161.58333333  20.41666667] ; [115.41666667  14.58333333],0
r4,1,0.13681,2.213481,[176   8] ; [120  11],[172.9015873  11.0984127] ; [123.0984127   7.9015873],0
d4,1,0.145664,2.117077,[165  18] ; [111  20],[160.85350318  22.14649682] ; [115.14649682  15.85350318],0
d5,1,0.148812,2.084389,[158  25] ; [120  11],[162.01910828  20.98089172] ; [115.98089172  15.01910828],0
p12,1,0.17631,1.828459,[ 26 157] ; [ 12 119],[ 22.14649682 160.85350318] ; [ 15.85350318 115.14649682],0
p9,1,0.205825,1.60055,[173  10] ; [119  12],[170.17834395  12.82165605] ; [121.82165605   9.17834395],0
d2,1,0.255081,1.295261,[115  69] ; [90 41],[119.74603175  64.25396825] ; [85.25396825 45.74603175],0
n3,1,0.279248,1.170747,[22 12] ; [29  9],[24.08333333  9.91666667] ; [26.91666667 11.08333333],0
v3,1,0.350297,0.872381,[91 89] ; [55 67],[87.01986755 92.98013245] ; [58.98013245 63.01986755],0
n1,1,0.390497,0.737395,[14 20] ; [19 18],[15.8028169 18.1971831] ; [17.1971831 19.8028169],0
a3,1,0.402747,0.700109,[153  30] ; [114  17],[155.60828025  27.39171975] ; [111.39171975  19.60828025],0
b3,1,0.415917,0.661824,[62 62] ; [45 56],[58.96888889 65.03111111] ; [48.03111111 52.96888889],0
b2,1,0.415917,0.661824,[62 62] ; [45 56],[58.96888889 65.03111111] ; [48.03111111 52.96888889],0
s6,1,0.42137,0.646492,[149  31] ; [112  18],[151.5483871  28.4516129] ; [109.4516129  20.5483871],0
s3,1,0.452239,0.565034,[136  45] ; [92 37],[133.12258065  47.87741935] ; [94.87741935 34.12258065],0
a1,1,0.536815,0.381475,[ 13 171] ; [  7 124],[ 11.68253968 172.31746032] ; [  8.31746032 122.68253968],0
r3,1,0.583323,0.300894,[179   5] ; [126   5],[178.15873016   5.84126984] ; [126.84126984   4.15873016],0
n4,1,0.600432,0.274345,[158  26] ; [108  21],[156.37060703  27.62939297] ; [109.62939297  19.37060703],0
s7,1,0.601114,0.273319,[136  41] ; [100  26],[137.86138614  39.13861386] ; [98.13861386 27.86138614],0
s4,1,0.602306,0.271532,[ 31 152] ; [ 25 105],[ 32.74121406 150.25878594] ; [ 23.25878594 106.74121406],0
n2,1,0.649715,0.20626,[26  8] ; [28 11],[25.15068493  8.84931507] ; [28.84931507 10.15068493],0
b4,1,0.652957,0.202193,[110  74] ; [75 56],[108.06349206  75.93650794] ; [76.93650794 54.06349206],0
s2,1,0.714812,0.133518,[131  51] ; [96 34],[132.41666667  49.58333333] ; [94.58333333 35.41666667],0
