Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,94.566802,[303  20] ; [14 22],[285.21169916  37.78830084] ; [31.78830084  4.21169916],1
a5,1,0.000438,12.363636,[256  68] ; [19 17],[247.5  76.5] ; [27.5  8.5],1
p4,1,0.000785,11.276587,[231  91] ; [16 20],[222.16201117  99.83798883] ; [24.83798883 11.16201117],1
s5,1,0.004865,7.929093,[157 152] ; [ 9 26],[149.11046512 159.88953488] ; [16.88953488 18.11046512],0
p3,1,0.006792,7.327212,[188 135] ; [12 23],[180.44692737 142.55307263] ; [19.55307263 15.44692737],0
v1,1,0.00833,6.961175,[201 112] ; [15 21],[193.71919771 119.28080229] ; [22.28080229 13.71919771],0
p11,1,0.012004,6.3103,[271  53] ; [24 12],[265.5  58.5] ; [29.5  6.5],0
p2,1,0.013931,6.046829,[282  41] ; [26 10],[277.11420613  45.88579387] ; [30.88579387  5.11420613],0
a4,1,0.015332,5.877959,[168 156] ; [11 25],[161.1 162.9] ; [17.9 18.1],0
r4,1,0.035809,4.406196,[302  22] ; [30  6],[298.8  25.2] ; [33.2  2.8],0
s8,1,0.037174,4.342429,[217 105] ; [18 18],[211.36871508 110.63128492] ; [23.63128492 12.36871508],0
b1,1,0.042796,4.103438,[132 192] ; [21 15],[137.7 186.3] ; [15.3 20.7],0
d4,1,0.04501,4.018247,[280  41] ; [27  9],[276.04201681  44.95798319] ; [30.95798319  5.04201681],0
a6,1,0.051516,3.791419,[213 108] ; [18 18],[207.70588235 113.29411765] ; [23.29411765 12.70588235],0
a2,1,0.053866,3.716862,[ 94 230] ; [ 5 31],[ 89.1 234.9] ; [ 9.9 26.1],0
p6,1,0.057643,3.60392,[155 166] ; [11 24],[149.67977528 171.32022472] ; [16.32022472 18.67977528],0
v2,1,0.058646,3.575276,[190 122] ; [15 19],[184.85549133 127.14450867] ; [20.14450867 13.85549133],0
s7,1,0.063909,3.432931,[238  74] ; [21 13],[233.54913295  78.45086705] ; [25.45086705  8.54913295],0
d5,1,0.072297,3.230075,[270  51] ; [26 10],[266.1512605  54.8487395] ; [29.8487395  6.1512605],0
d1,1,0.074819,3.173991,[219 105] ; [19 17],[214.2 109.8] ; [23.8 12.2],0
r2,1,0.08089,3.046927,[312   9] ; [33  3],[310.21008403  10.78991597] ; [34.78991597  1.21008403],0
s1,1,0.081378,3.037158,[ 14 305] ; [ 4 32],[ 16.17464789 302.82535211] ; [ 1.82535211 34.17464789],0
v4,1,0.110596,2.545684,[313  10] ; [33  3],[311.30362117  11.69637883] ; [34.69637883  1.30362117],0
p8,1,0.121243,2.401192,[186 135] ; [16 20],[181.6302521 139.3697479] ; [20.3697479 15.6302521],0
s3,1,0.12743,2.323534,[288  35] ; [29  7],[285.21169916  37.78830084] ; [31.78830084  4.21169916],0
n4,1,0.140182,2.175963,[294  29] ; [30  6],[291.5097493  31.4902507] ; [32.4902507  3.5097493],0
p7,1,0.149317,2.079217,[223  92] ; [20 14],[219.32664756  95.67335244] ; [23.67335244 10.32664756],0
n6,1,0.181744,1.783303,[297  24] ; [31  5],[294.92436975  26.07563025] ; [33.07563025  2.92436975],0
r3,1,0.189,1.725394,[311  12] ; [33  3],[309.50417827  13.49582173] ; [34.49582173  1.50417827],0
s6,1,0.203615,1.616251,[279  38] ; [29  7],[276.58923513  40.41076487] ; [31.41076487  4.58923513],0
n3,1,0.228884,1.447781,[44 18] ; [7 6],[42.16 19.84] ; [8.84 4.16],0
