Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000117,14.842416,[36 31] ; [49  8],[45.92741935 21.07258065] ; [39.07258065 17.92741935],1
p8,1,0.000544,11.958943,[30 37] ; [43 14],[39.44354839 27.55645161] ; [33.55645161 23.44354839],1
b2,1,0.001285,10.364471,[ 2 32] ; [14 23],[ 7.66197183 26.33802817] ; [ 8.33802817 28.66197183],0
b3,1,0.001285,10.364471,[ 2 32] ; [14 23],[ 7.66197183 26.33802817] ; [ 8.33802817 28.66197183],0
p11,1,0.004087,8.244727,[43 25] ; [49  8],[50.048 17.952] ; [41.952 15.048],0
n1,1,0.008657,6.892308,[ 3 12] ; [9 4],[6.42857143 8.57142857] ; [5.57142857 7.42857143],0
n5,1,0.021389,5.294777,[45 23] ; [48  9],[50.592 17.408] ; [42.408 14.592],0
a4,1,0.022847,5.180118,[ 9 59] ; [17 40],[14.144 53.856] ; [11.856 45.144],0
a3,1,0.025224,5.008408,[24 44] ; [31 25],[30.16129032 37.83870968] ; [24.83870968 31.16129032],0
v2,1,0.044377,4.042176,[23 42] ; [30 26],[28.47107438 36.52892562] ; [24.52892562 31.47107438],0
a8,1,0.086393,2.940328,[ 5 57] ; [10 43],[ 8.08695652 53.91304348] ; [ 6.91304348 46.08695652],0
n2,1,0.118277,2.439994,[8 6] ; [11  2],[9.85185185 4.14814815] ; [9.14814815 3.85185185],0
p1,1,0.136315,2.219069,[ 5 63] ; [ 9 48],[ 7.616 60.384] ; [ 6.384 50.616],0
s1,1,0.139862,2.179474,[ 5 62] ; [ 1 56],[ 3.24193548 63.75806452] ; [ 2.75806452 54.24193548],0
r3,1,0.150507,2.067108,[63  5] ; [55  1],[64.70967742  3.29032258] ; [53.29032258  2.70967742],0
s7,1,0.155694,2.015555,[26 38] ; [28 24],[29.79310345 34.20689655] ; [24.20689655 27.79310345],0
s6,1,0.159039,1.983342,[41 26] ; [41 15],[44.66666667 22.33333333] ; [37.33333333 18.66666667],0
d2,1,0.162711,1.948846,[13 55] ; [17 40],[16.32 51.68] ; [13.68 43.32],0
d5,1,0.175512,1.835226,[45 23] ; [44 13],[48.416 19.584] ; [40.584 16.416],0
p5,1,0.189123,1.724433,[10 56] ; [14 43],[12.87804878 53.12195122] ; [11.12195122 45.87804878],0
r2,1,0.205604,1.602116,[56 11] ; [52  5],[58.35483871  8.64516129] ; [49.64516129  7.35483871],0
v3,1,0.234467,1.413558,[20 42] ; [24 32],[23.11864407 38.88135593] ; [20.88135593 35.11864407],0
n4,1,0.236459,1.401584,[46 22] ; [44 13],[48.96 19.04] ; [41.04 15.96],0
r4,1,0.258733,1.275523,[56 12] ; [51  6],[58.208  9.792] ; [48.792  8.208],0
r1,1,0.302426,1.063464,[43 25] ; [41 16],[45.696 22.304] ; [38.304 18.696],0
p12,1,0.321197,0.984065,[ 3 65] ; [ 5 52],[ 4.352 63.648] ; [ 3.648 53.352],0
u2,1,0.331986,0.941136,[23 20] ; [17  9],[24.92753623 18.07246377] ; [15.07246377 10.92753623],0
n6,1,0.33433,0.932054,[59  9] ; [45 11],[57.03225806 10.96774194] ; [46.96774194  9.03225806],0
n3,1,0.338939,0.91444,[9 6] ; [10  3],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
