Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.547425,[16 32] ; [62 20],[28.8 19.2] ; [49.2 32.8],1
n1,1,0.005638,7.662564,[ 5 20] ; [18 14],[10.0877193 14.9122807] ; [12.9122807 19.0877193],0
a5,1,0.008442,6.93719,[19 29] ; [52 30],[26.21538462 21.78461538] ; [44.78461538 37.21538462],0
r1,1,0.030424,4.685147,[24 24] ; [56 25],[29.76744186 18.23255814] ; [50.23255814 30.76744186],0
u1,1,0.044132,4.051491,[ 2 46] ; [13 69],[ 5.53846154 42.46153846] ; [ 9.46153846 72.53846154],0
s7,1,0.058786,3.571296,[ 7 37] ; [24 52],[11.36666667 32.63333333] ; [19.63333333 56.36666667],0
r2,1,0.061337,3.500855,[35 13] ; [69 11],[39.  9.] ; [65. 15.],0
a8,1,0.065746,3.386148,[ 2 43] ; [12 66],[ 5.12195122 39.87804878] ; [ 8.87804878 69.12195122],0
s4,1,0.108502,2.575901,[12 36] ; [11 69],[ 8.625 39.375] ; [14.375 65.625],0
a4,1,0.123974,2.366387,[15 33] ; [36 44],[19.125 28.875] ; [31.875 48.125],0
d4,1,0.152437,2.047698,[35 13] ; [49 32],[31.25581395 16.74418605] ; [52.74418605 28.25581395],0
p7,1,0.158633,1.987212,[23 25] ; [29 53],[19.2 28.8] ; [32.8 49.2],0
a2,1,0.173864,1.849305,[ 5 43] ; [16 66],[ 7.75384615 40.24615385] ; [13.24615385 68.75384615],0
v3,1,0.200645,1.63767,[ 6 42] ; [17 62],[ 8.69291339 39.30708661] ; [14.30708661 64.69291339],0
b3,1,0.217526,1.520618,[ 7 23] ; [20 35],[ 9.52941176 20.47058824] ; [17.47058824 37.52941176],0
b2,1,0.217526,1.520618,[ 7 23] ; [20 35],[ 9.52941176 20.47058824] ; [17.47058824 37.52941176],0
n3,1,0.218279,1.515653,[15 10] ; [13 17],[12.72727273 12.27272727] ; [15.27272727 14.72727273],0
p1,1,0.233832,1.417401,[ 2 46] ; [ 8 72],[ 3.75 44.25] ; [ 6.25 73.75],0
d5,1,0.236767,1.39974,[27 21] ; [54 27],[30.13953488 17.86046512] ; [50.86046512 30.13953488],0
u3,1,0.258522,1.276652,[14  9] ; [16 19],[11.89655172 11.10344828] ; [18.10344828 16.89655172],0
r3,1,0.29092,1.115358,[38 10] ; [58 24],[35.44615385 12.55384615] ; [60.55384615 21.44615385],0
u2,1,0.302445,1.063382,[11 12] ; [12 23],[ 9.12068966 13.87931034] ; [13.87931034 21.12068966],0
d1,1,0.305145,1.051574,[15 33] ; [33 49],[17.72307692 30.27692308] ; [30.27692308 51.72307692],0
s8,1,0.312485,1.020145,[ 6 41] ; [16 65],[ 8.078125 38.921875] ; [13.921875 67.078125],0
b5,1,0.342019,0.902848,[31 17] ; [46 36],[28.43076923 19.56923077] ; [48.56923077 33.43076923],0
b4,1,0.344691,0.892907,[24 24] ; [48 34],[26.58461538 21.41538462] ; [45.41538462 36.58461538],0
s6,1,0.434391,0.611054,[17 30] ; [35 46],[19.09375 27.90625] ; [32.90625 48.09375],0
