Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,25.10049,[12 39] ; [33 11],[24.15789474 26.84210526] ; [20.84210526 23.15789474],1
s6,1,3e-06,22.025045,[16 36] ; [34  9],[27.36842105 24.63157895] ; [22.63157895 20.36842105],1
s8,1,0.000114,14.886342,[ 4 48] ; [18 26],[11.91666667 40.08333333] ; [10.08333333 33.91666667],1
s7,1,0.000759,11.338605,[ 8 41] ; [19 19],[15.20689655 33.79310345] ; [11.79310345 26.20689655],1
p9,1,0.003236,8.669231,[19 33] ; [27 13],[26. 26.] ; [20. 20.],0
s4,1,0.004582,8.037454,[ 9 44] ; [19 25],[15.29896907 37.70103093] ; [12.70103093 31.29896907],0
u1,1,0.009896,6.653517,[ 2 51] ; [ 9 35],[ 6.01030928 46.98969072] ; [ 4.98969072 39.01030928],0
s5,1,0.014138,6.020884,[ 9 42] ; [16 23],[14.16666667 36.83333333] ; [10.83333333 28.16666667],0
p10,1,0.021364,5.296837,[18 34] ; [24 17],[23.48387097 28.51612903] ; [18.51612903 22.48387097],0
n3,1,0.04044,4.199313,[12 10] ; [13  2],[14.86486486  7.13513514] ; [10.13513514  4.86486486],0
r4,1,0.042008,4.134873,[32 21] ; [35  9],[36.60824742 16.39175258] ; [30.39175258 13.60824742],0
d3,1,0.049426,3.860832,[32 21] ; [34  9],[36.4375 16.5625] ; [29.5625 13.4375],0
r3,1,0.051838,3.780975,[42 11] ; [41  3],[45.35051546  7.64948454] ; [37.64948454  6.35051546],0
p4,1,0.072241,3.231356,[16 36] ; [21 22],[20.25263158 31.74736842] ; [16.74736842 26.25263158],0
p6,1,0.088068,2.909344,[ 7 44] ; [12 31],[10.30851064 40.69148936] ; [ 8.69148936 34.30851064],0
a6,1,0.095383,2.781098,[26 27] ; [29 15],[30.05154639 22.94845361] ; [24.94845361 19.05154639],0
r2,1,0.104821,2.630614,[41 11] ; [40  4],[43.875  8.125] ; [37.125  6.875],0
n6,1,0.10504,2.62731,[22 31] ; [25 18],[25.94791667 27.05208333] ; [21.05208333 21.94791667],0
a4,1,0.115914,2.471686,[17 36] ; [21 23],[20.7628866 32.2371134] ; [17.2371134 26.7628866],0
n1,1,0.133719,2.248792,[ 3 20] ; [ 5 10],[ 4.84210526 18.15789474] ; [ 3.15789474 11.84210526],0
u3,1,0.179848,1.79888,[ 9 12] ; [11  6],[11.05263158  9.94736842] ; [8.94736842 8.05263158],0
a5,1,0.192667,1.697102,[28 25] ; [29 15],[31.1443299 21.8556701] ; [25.8556701 18.1443299],0
p7,1,0.21118,1.563318,[18 35] ; [20 23],[20.97916667 32.02083333] ; [17.02083333 25.97916667],0
v4,1,0.21472,1.539311,[42 11] ; [39  5],[44.25773196  8.74226804] ; [36.74226804  7.25773196],0
p2,1,0.244584,1.353977,[27 26] ; [27 16],[29.8125 23.1875] ; [24.1875 18.8125],0
n2,1,0.253568,1.303536,[11 12] ; [10  5],[12.71052632 10.28947368] ; [8.28947368 6.71052632],0
p3,1,0.261664,1.25993,[16 36] ; [18 25],[18.61052632 33.38947368] ; [15.38947368 27.61052632],0
v1,1,0.272562,1.203808,[15 37] ; [17 26],[17.51578947 34.48421053] ; [14.48421053 28.51578947],0
u2,1,0.292202,1.109448,[10 11] ; [11  6],[11.60526316  9.39473684] ; [9.39473684 7.60526316],0
a2,1,0.335697,0.926795,[ 8 45] ; [10 34],[ 9.83505155 43.16494845] ; [ 8.16494845 35.83505155],0
b4,1,0.336775,0.92267,[34 19] ; [24 20],[31.69072165 21.30927835] ; [26.30927835 17.69072165],0
v2,1,0.352391,0.86483,[22 31] ; [20 19],[24.19565217 28.80434783] ; [17.80434783 21.19565217],0
d4,1,0.358599,0.842792,[42 11] ; [38  6],[43.71134021  9.28865979] ; [36.28865979  7.71134021],0
b1,1,0.36369,0.825113,[29 24] ; [20 24],[26.77319588 26.22680412] ; [22.22680412 21.77319588],0
b2,1,0.389463,0.740619,[ 8 23] ; [ 2 12],[ 6.88888889 24.11111111] ; [ 3.11111111 10.88888889],0
b3,1,0.389463,0.740619,[ 8 23] ; [ 2 12],[ 6.88888889 24.11111111] ; [ 3.11111111 10.88888889],0
p8,1,0.416233,0.660926,[13 39] ; [14 29],[14.77894737 37.22105263] ; [12.22105263 30.77894737],0
d1,1,0.4223,0.643905,[27 26] ; [26 18],[28.95876289 24.04123711] ; [24.04123711 19.95876289],0
b5,1,0.453951,0.560767,[31 22] ; [29 15],[32.78350515 20.21649485] ; [27.21649485 16.78350515],0
d5,1,0.485075,0.487432,[40 13] ; [35  8],[41.40625 11.59375] ; [33.59375  9.40625],0
p1,1,0.494928,0.465795,[ 3 50] ; [ 4 39],[ 3.86458333 49.13541667] ; [ 3.13541667 39.86458333],0
r1,1,0.543106,0.369813,[33 20] ; [30 14],[34.42268041 18.57731959] ; [28.57731959 15.42268041],0
n4,1,0.55879,0.341804,[14 39] ; [14 30],[15.29896907 37.70103093] ; [12.70103093 31.29896907],0
a3,1,0.638924,0.220152,[32 20] ; [25 19],[30.875 21.125] ; [26.125 17.875],0
d2,1,0.643235,0.214536,[24 29] ; [22 22],[25.13402062 27.86597938] ; [20.86597938 23.13402062],0
s1,1,0.783194,0.075713,[ 4 49] ; [ 4 40],[ 4.37113402 48.62886598] ; [ 3.62886598 40.37113402],0
a7,1,0.846393,0.037528,[36 17] ; [30 13],[36.4375 16.5625] ; [29.5625 13.4375],0
v3,1,0.991615,0.00011,[14 34] ; [12 29],[14.02247191 33.97752809] ; [11.97752809 29.02247191],0
