Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,146.102359,[136  13] ; [ 39 127],[82.77777778 66.22222222] ; [92.22222222 73.77777778],1
s6,1,0.0,56.885054,[123  26] ; [69 99],[90.24605678 58.75394322] ; [101.75394322  66.24605678],1
s7,1,0.0,37.810877,[90 57] ; [ 43 119],[63.27184466 83.72815534] ; [69.72815534 92.27184466],1
s8,1,0.0,34.812028,[80 70] ; [ 36 132],[54.71698113 95.28301887] ; [ 61.28301887 106.71698113],1
s5,1,3.4e-05,17.18658,[54 93] ; [ 26 136],[ 38.05825243 108.94174757] ; [ 41.94174757 120.05825243],1
d1,1,0.001166,10.542996,[96 54] ; [77 91],[81.60377358 68.39622642] ; [91.39622642 76.60377358],0
p10,1,0.001261,10.398831,[130  20] ; [120  47],[118.29652997  31.70347003] ; [131.70347003  35.29652997],0
p4,1,0.001835,9.707853,[80 70] ; [ 60 107],[66.24605678 83.75394322] ; [73.75394322 93.24605678],0
d5,1,0.004048,8.262363,[128  22] ; [121  47],[117.45283019  32.54716981] ; [131.54716981  36.45283019],0
s4,1,0.007133,7.23908,[ 29 119] ; [ 15 151],[ 20.7388535 127.2611465] ; [ 23.2611465 142.7388535],0
v1,1,0.009817,6.667815,[78 63] ; [66 97],[66.78947368 74.21052632] ; [77.21052632 85.78947368],0
a2,1,0.010312,6.580136,[ 43 107] ; [ 28 140],[ 33.49056604 116.50943396] ; [ 37.50943396 130.49056604],0
p7,1,0.016181,5.783069,[72 73] ; [ 60 106],[61.54340836 83.45659164] ; [70.45659164 95.54340836],0
v4,1,0.016677,5.730008,[144   5] ; [149  17],[138.59365079  10.40634921] ; [154.40634921  11.59365079],0
d2,1,0.017902,5.605669,[80 69] ; [67 99],[69.53333333 79.46666667] ; [77.46666667 88.53333333],0
a5,1,0.018632,5.535744,[113  37] ; [106  62],[103.30188679  46.69811321] ; [115.69811321  52.30188679],0
p3,1,0.031381,4.631987,[61 89] ; [ 49 119],[51.88679245 98.11320755] ; [ 58.11320755 109.88679245],0
b5,1,0.032319,4.581472,[104  46] ; [97 71],[94.81132075 55.18867925] ; [106.18867925  61.81132075],0
p12,1,0.035826,4.405375,[ 14 136] ; [  6 161],[  9.4637224 140.5362776] ; [ 10.5362776 156.4637224],0
u1,1,0.038273,4.292838,[ 35 115] ; [ 24 144],[ 27.83018868 122.16981132] ; [ 31.16981132 136.83018868],0
p9,1,0.043861,4.0619,[129  20] ; [130  37],[122.12341772  26.87658228] ; [136.87658228  30.12341772],0
n5,1,0.048059,3.907929,[113  36] ; [109  57],[105.00952381  43.99047619] ; [116.99047619  49.00952381],0
d4,1,0.054863,3.686231,[127  23] ; [127  40],[120.18927445  29.81072555] ; [133.81072555  33.18927445],0
n4,1,0.054891,3.685401,[121  29] ; [120  48],[113.67924528  36.32075472] ; [127.32075472  40.67924528],0
p6,1,0.056485,3.637687,[ 39 109] ; [ 29 137],[ 32.05095541 115.94904459] ; [ 35.94904459 130.05095541],0
a4,1,0.058216,3.587499,[77 73] ; [68 99],[68.61198738 81.38801262] ; [76.38801262 90.61198738],0
r2,1,0.066532,3.366572,[141   7] ; [149  17],[136.68789809  11.31210191] ; [153.31210191  12.68789809],0
s1,1,0.109719,2.558259,[  6 142] ; [  2 164],[  3.77070064 144.22929936] ; [  4.22929936 161.77070064],0
r4,1,0.110413,2.548303,[135  15] ; [141  27],[130.18867925  19.81132075] ; [145.81132075  22.18867925],0
n1,1,0.127286,2.325299,[17 20] ; [15 35],[13.6091954 23.3908046] ; [18.3908046 31.6091954],0
v2,1,0.131494,2.274783,[81 60] ; [78 82],[74.48172757 66.51827243] ; [84.51827243 75.48172757],0
r3,1,0.175621,1.834294,[146   3] ; [158   8],[143.7968254   5.2031746] ; [160.2031746   5.7968254],0
b4,1,0.17583,1.832519,[89 61] ; [112  56],[94.81132075 55.18867925] ; [106.18867925  61.81132075],0
a3,1,0.181272,1.787166,[112  38] ; [114  54],[106.60377358  43.39622642] ; [119.39622642  48.60377358],0
p1,1,0.186464,1.745341,[  5 145] ; [ 11 156],[  7.57097792 142.42902208] ; [  8.42902208 158.57097792],0
u4,1,0.193566,1.690268,[  5 145] ; [  2 166],[  3.30188679 146.69811321] ; [  3.69811321 164.30188679],0
v3,1,0.226956,1.459835,[53 86] ; [ 52 113],[48.00986842 90.99013158] ; [ 56.99013158 108.00986842],0
u3,1,0.324283,0.971594,[25 13] ; [30 24],[22.7173913 15.2826087] ; [32.2826087 21.7173913],0
b2,1,0.345368,0.890404,[37 65] ; [44 59],[40.30243902 61.69756098] ; [40.69756098 62.30243902],0
b3,1,0.345368,0.890404,[37 65] ; [44 59],[40.30243902 61.69756098] ; [40.69756098 62.30243902],0
p5,1,0.348246,0.879838,[  6 139] ; [ 11 157],[  7.87539936 137.12460064] ; [  9.12460064 158.87539936],0
a6,1,0.423099,0.641691,[100  50] ; [119  49],[103.30188679  46.69811321] ; [115.69811321  52.30188679],0
a1,1,0.429693,0.623653,[  7 143] ; [  5 163],[  5.66037736 144.33962264] ; [  6.33962264 161.66037736],0
r1,1,0.467722,0.527353,[115  34] ; [123  44],[112.22151899  36.77848101] ; [125.77848101  41.22151899],0
a8,1,0.520182,0.413533,[ 19 120] ; [ 17 135],[ 17.19587629 121.80412371] ; [ 18.80412371 133.19587629],0
n3,1,0.526993,0.400186,[29 10] ; [40 10],[30.23595506  8.76404494] ; [38.76404494 11.23595506],0
n6,1,0.582124,0.302814,[125  24] ; [137  31],[123.14826498  25.85173502] ; [138.85173502  29.14826498],0
a7,1,0.606901,0.264713,[102  48] ; [109  58],[99.84227129 50.15772871] ; [111.15772871  55.84227129],0
b1,1,0.725183,0.12358,[51 99] ; [ 54 114],[ 49.52830189 100.47169811] ; [ 55.47169811 112.52830189],0
u2,1,0.788274,0.072121,[22 15] ; [33 20],[22.61111111 14.38888889] ; [32.38888889 20.61111111],0
n2,1,0.803744,0.061754,[29  9] ; [37 13],[28.5  9.5] ; [37.5 12.5],0
d3,1,0.834114,0.04386,[99 51] ; [109  59],[98.11320755 51.88679245] ; [109.88679245  58.11320755],0
p2,1,0.920926,0.009854,[113  37] ; [125  42],[112.61829653  37.38170347] ; [125.38170347  41.61829653],0
