Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,34.353163,[102  25] ; [61 74],[79.01145038 47.98854962] ; [83.98854962 51.01145038],1
d1,1,0.001538,10.03274,[82 47] ; [62 78],[69.05576208 59.94423792] ; [74.94423792 65.05576208],0
s8,1,0.003726,8.412532,[62 65] ; [44 96],[50.41947566 76.58052434] ; [55.58052434 84.41947566],0
s2,1,0.005904,7.579365,[73 53] ; [57 82],[61.81132075 64.18867925] ; [68.18867925 70.81132075],0
s7,1,0.008514,6.921987,[64 58] ; [48 85],[53.58431373 68.41568627] ; [58.41568627 74.58431373],0
d4,1,0.011261,6.423629,[111  18] ; [103  37],[102.62453532  26.37546468] ; [111.37546468  28.62453532],0
p3,1,0.016495,5.749303,[69 59] ; [55 85],[59.2238806 68.7761194] ; [64.7761194 75.2238806],0
p1,1,0.01988,5.422411,[ 14 115] ; [  5 135],[  9.11152416 119.88847584] ; [  9.88847584 130.11152416],0
d5,1,0.022674,5.19332,[108  21] ; [101  39],[100.2267658  28.7732342] ; [108.7732342  31.2267658],0
d2,1,0.026696,4.910397,[69 60] ; [56 84],[59.94423792 69.05576208] ; [65.05576208 74.94423792],0
d3,1,0.027352,4.868444,[93 36] ; [83 57],[84.40148699 44.59851301] ; [91.59851301 48.40148699],0
s4,1,0.031947,4.60136,[ 13 115] ; [ 27 111],[ 19.2481203 108.7518797] ; [ 20.7518797 117.2481203],0
p4,1,0.035047,4.442873,[76 53] ; [64 75],[67.3880597 61.6119403] ; [72.6119403 66.3880597],0
r4,1,0.035871,4.403214,[118  11] ; [116  24],[112.21561338  16.78438662] ; [121.78438662  18.21561338],0
p11,1,0.037679,4.319468,[106  23] ; [100  40],[98.78810409 30.21189591] ; [107.21189591  32.78810409],0
n6,1,0.046504,3.963258,[112  16] ; [108  30],[105.86466165  22.13533835] ; [114.13533835  23.86466165],0
p5,1,0.060917,3.512242,[ 17 111] ; [  9 130],[ 12.46441948 115.53558052] ; [ 13.53558052 125.46441948],0
