Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.345083,[100  14] ; [70 46],[84.26086957 29.73913043] ; [85.73913043 30.26086957],1
p5,1,2.1e-05,18.062949,[37 78] ; [ 11 105],[23.8961039 91.1038961] ; [24.1038961 91.8961039],1
p12,1,4.5e-05,16.665623,[24 90] ; [  4 112],[ 13.87826087 100.12173913] ; [ 14.12173913 101.87826087],1
p8,1,0.000253,13.386403,[95 19] ; [71 44],[82.63755459 31.36244541] ; [83.36244541 31.63755459],1
p9,1,0.001142,10.582443,[110   4] ; [97 19],[102.6  11.4] ; [104.4  11.6],0
p3,1,0.001978,9.570115,[91 23] ; [71 45],[80.29565217 33.70434783] ; [81.70434783 34.29565217],0
s7,1,0.002039,9.514035,[80 28] ; [60 51],[69.04109589 38.95890411] ; [70.95890411 40.04109589],0
n4,1,0.002519,9.126495,[107   8] ; [92 24],[99.06926407 15.93073593] ; [99.93073593 16.06926407],0
a1,1,0.01337,6.119416,[ 14 101] ; [  4 112],[  8.96103896 106.03896104] ; [  9.03896104 106.96103896],0
p1,1,0.016367,5.763044,[21 93] ; [  9 107],[14.86956522 99.13043478] ; [ 15.13043478 100.86956522],0
b4,1,0.019992,5.412553,[73 42] ; [56 60],[64.22077922 50.77922078] ; [64.77922078 51.22077922],0
v1,1,0.029493,4.738577,[89 26] ; [74 41],[81.5 33.5] ; [81.5 33.5],0
s8,1,0.042815,4.102709,[72 41] ; [58 57],[64.42982456 48.57017544] ; [65.57017544 49.42982456],0
s5,1,0.056554,3.635663,[55 55] ; [43 72],[47.91111111 62.08888889] ; [50.08888889 64.91111111],0
n3,1,0.06539,3.395113,[8 6] ; [21  4],[10.41025641  3.58974359] ; [18.58974359  6.41025641],0
u1,1,0.06709,3.352811,[29 86] ; [18 98],[23.3982684 91.6017316] ; [23.6017316 92.3982684],0
b2,1,0.094623,2.793914,[36 40] ; [27 52],[30.89032258 45.10967742] ; [32.10967742 46.89032258],0
b3,1,0.094623,2.793914,[36 40] ; [27 52],[30.89032258 45.10967742] ; [32.10967742 46.89032258],0
s6,1,0.103039,2.657864,[83 27] ; [74 39],[77.44394619 32.55605381] ; [79.55605381 33.44394619],0
p10,1,0.118598,2.435743,[107   7] ; [102  14],[103.59130435  10.40869565] ; [105.40869565  10.59130435],0
n5,1,0.127455,2.323232,[103  12] ; [95 20],[99. 16.] ; [99. 16.],0
r3,1,0.168767,1.893863,[110   4] ; [115   1],[111.52173913   2.47826087] ; [113.47826087   2.52173913],0
n1,1,0.17288,1.857794,[6 8] ; [ 5 18],[4.16216216 9.83783784] ; [ 6.83783784 16.16216216],0
n2,1,0.217657,1.51975,[10  4] ; [21  3],[11.42105263  2.57894737] ; [19.57894737  4.42105263],0
n6,1,0.246785,1.341411,[106   7] ; [103  12],[103.58333333   9.41666667] ; [105.41666667   9.58333333],0
b1,1,0.256158,1.289401,[48 67] ; [40 76],[43.80952381 71.19047619] ; [44.19047619 71.80952381],0
u3,1,0.265863,1.237969,[16 10] ; [13 15],[13.96296296 12.03703704] ; [15.03703704 12.96296296],0
v2,1,0.351983,0.866295,[91 24] ; [94 18],[93.72246696 21.27753304] ; [91.27753304 20.72246696],0
r2,1,0.361643,0.832179,[110   4] ; [108   7],[108.52401747   5.47598253] ; [109.47598253   5.52401747],0
u2,1,0.393882,0.726923,[16 10] ; [14 14],[14.44444444 11.55555556] ; [15.55555556 12.44444444],0
