Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,5e-06,20.662099,[197 176] ; [11 44],[181.27102804 191.72897196] ; [26.72897196 28.27102804],1
s3,1,1.4e-05,18.881136,[345  40] ; [40 18],[334.59367946  50.40632054] ; [50.40632054  7.59367946],1
s7,1,3.1e-05,17.331589,[275  98] ; [26 30],[261.70862471 111.29137529] ; [39.29137529 16.70862471],1
s8,1,0.0001,15.13926,[256 131] ; [23 35],[242.63595506 144.36404494] ; [36.36404494 21.63595506],1
d5,1,0.001581,9.981623,[329  57] ; [39 18],[320.65011287  65.34988713] ; [47.34988713  9.65011287],0
n6,1,0.001772,9.77218,[338  47] ; [42 16],[330.248307  54.751693] ; [49.751693  8.248307],0
p4,1,0.006203,7.490286,[261 125] ; [28 29],[251.81489842 134.18510158] ; [37.18510158 19.81489842],0
r1,1,0.007945,7.045799,[328  59] ; [41 17],[320.90561798  66.09438202] ; [48.09438202  9.90561798],0
r4,1,0.011192,6.43454,[369  20] ; [50  8],[364.63310962  24.36689038] ; [54.36689038  3.63310962],0
r3,1,0.017521,5.643388,[377  10] ; [53  5],[373.95505618  13.04494382] ; [56.04494382  1.95505618],0
p9,1,0.021102,5.31835,[342  40] ; [45 12],[336.75170843  45.24829157] ; [50.24829157  6.75170843],0
d1,1,0.024486,5.05989,[260 129] ; [30 28],[252.37136465 136.62863535] ; [37.62863535 20.37136465],0
p5,1,0.027806,4.840037,[ 55 330] ; [ 2 53],[ 49.875 335.125] ; [ 7.125 47.875],0
a2,1,0.028271,4.811493,[114 275] ; [ 9 49],[107.04026846 281.95973154] ; [15.95973154 42.04026846],0
a5,1,0.056351,3.64164,[299  89] ; [38 20],[293.17488789  94.82511211] ; [43.82511211 14.17488789],0
p8,1,0.0921,2.837284,[207 176] ; [24 33],[201.075 181.925] ; [29.925 27.075],0
a4,1,0.09314,2.819257,[193 195] ; [22 36],[187.04035874 200.95964126] ; [27.95964126 30.04035874],0
s4,1,0.1116,2.531422,[ 96 287] ; [ 9 49],[ 91.19047619 291.80952381] ; [13.80952381 44.19047619],0
d2,1,0.125224,2.350736,[208 178] ; [25 33],[202.56306306 183.43693694] ; [30.43693694 27.56306306],0
a3,1,0.128013,2.316433,[296  91] ; [39 19],[291.33707865  95.66292135] ; [43.66292135 14.33707865],0
b5,1,0.163424,1.942252,[245 144] ; [31 27],[240.18791946 148.81208054] ; [35.81208054 22.18791946],0
p6,1,0.169247,1.889602,[171 211] ; [20 37],[166.20045558 215.79954442] ; [24.79954442 32.20045558],0
p3,1,0.189602,1.720706,[209 178] ; [25 31],[204.41986456 182.58013544] ; [29.58013544 26.41986456],0
p1,1,0.210869,1.565447,[ 40 345] ; [ 3 55],[ 37.37020316 347.62979684] ; [ 5.62979684 52.37020316],0
s1,1,0.243729,1.358893,[ 20 363] ; [ 1 57],[ 18.23809524 364.76190476] ; [ 2.76190476 55.23809524],0
u1,1,0.295979,1.092223,[ 91 298] ; [10 48],[ 87.89485459 301.10514541] ; [13.10514541 44.89485459],0
d4,1,0.315004,1.00958,[337  48] ; [48 10],[334.59367946  50.40632054] ; [50.40632054  7.59367946],0
n5,1,0.317004,1.001267,[303  84] ; [42 16],[300.03370787  86.96629213] ; [44.96629213 13.03370787],0
n1,1,0.31769,0.998432,[37 49] ; [3 8],[35.46391753 50.53608247] ; [4.53608247 6.46391753],0
p12,1,0.323214,0.975895,[ 44 343] ; [ 4 53],[ 41.83783784 345.16216216] ; [ 6.16216216 50.83783784],0
b3,1,0.32985,0.949486,[ 92 148] ; [16 18],[ 94.59854015 145.40145985] ; [13.40145985 20.59854015],0
b2,1,0.32985,0.949486,[ 92 148] ; [16 18],[ 94.59854015 145.40145985] ; [13.40145985 20.59854015],0
d3,1,0.380571,0.768857,[279 107] ; [38 19],[276.21218962 109.78781038] ; [40.78781038 16.21218962],0
u4,1,0.414907,0.664696,[ 15 374] ; [ 1 57],[ 13.92393736 375.07606264] ; [ 2.07606264 55.92393736],0
n4,1,0.449248,0.572549,[304  83] ; [43 15],[301.77303371  85.22696629] ; [45.22696629 12.77303371],0
a8,1,0.454085,0.560435,[ 51 305] ; [10 45],[ 52.83698297 303.16301703] ; [ 8.16301703 46.83698297],0
b4,1,0.457406,0.552235,[228 161] ; [31 27],[225.39373602 163.60626398] ; [33.60626398 24.39373602],0
a6,1,0.482203,0.493878,[257 128] ; [36 22],[254.63882619 130.36117381] ; [38.36117381 19.63882619],0
v1,1,0.48495,0.487712,[220 156] ; [30 26],[217.59259259 158.40740741] ; [32.40740741 23.59259259],0
p2,1,0.498933,0.457205,[326  61] ; [46 11],[324.24324324  62.75675676] ; [47.75675676  9.24324324],0
b1,1,0.63699,0.2227,[155 234] ; [25 33],[156.6442953 232.3557047] ; [23.3557047 34.6442953],0
n3,1,0.654759,0.199952,[61 25] ; [10  3],[61.67676768 24.32323232] ; [9.32323232 3.67676768],0
r2,1,0.687704,0.161582,[377  10] ; [55  2],[376.54054054  10.45945946] ; [55.45945946  1.54054054],0
p10,1,0.763333,0.090666,[330  55] ; [48  9],[329.25339367  55.74660633] ; [48.74660633  8.25339367],0
p11,1,0.774382,0.082167,[302  87] ; [46 12],[302.84563758  86.15436242] ; [45.15436242 12.84563758],0
n2,1,0.799089,0.064784,[69 17] ; [10  2],[69.32653061 16.67346939] ; [9.67346939 2.32653061],0
a1,1,0.831234,0.04542,[ 24 365] ; [ 4 54],[ 24.36689038 364.63310962] ; [ 3.63310962 54.36689038],0
u2,1,0.836833,0.042414,[55 36] ; [11  8],[54.6 36.4] ; [11.4  7.6],0
p7,1,0.856094,0.032887,[251 122] ; [37 19],[250.40559441 122.59440559] ; [37.59440559 18.40559441],0
u3,1,0.868846,0.027266,[64 27] ; [13  6],[63.7 27.3] ; [13.3  5.7],0
v2,1,0.891517,0.018601,[215 155] ; [32 24],[214.53051643 155.46948357] ; [32.46948357 23.53051643],0
a7,1,0.97215,0.001219,[286 101] ; [42 15],[285.89189189 101.10810811] ; [42.10810811 14.89189189],0
v3,1,0.996149,2.3e-05,[159 214] ; [23 31],[158.98360656 214.01639344] ; [23.01639344 30.98360656],0
