Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,91.13167,[344  11] ; [6 9],[335.81081081  19.18918919] ; [14.18918919  0.81081081],1
v4,1,0.0,62.530754,[349   4] ; [10  5],[344.36684783   8.63315217] ; [14.63315217  0.36684783],1
r1,1,0.0,25.658606,[308  45] ; [6 9],[301.20108696  51.79891304] ; [12.79891304  2.20108696],1
n5,1,0.002153,9.413941,[322  32] ; [10  5],[318.50406504  35.49593496] ; [13.49593496  1.50406504],0
a7,1,0.003073,8.763513,[264  90] ; [6 9],[259.02439024  94.97560976] ; [10.97560976  4.02439024],0
n6,1,0.003444,8.555709,[329  23] ; [11  4],[326.10354223  25.89645777] ; [13.89645777  1.10354223],0
s4,1,0.0093,6.764349,[ 52 297] ; [6 9],[ 55.60989011 293.39010989] ; [ 2.39010989 12.60989011],0
s1,1,0.024923,5.029215,[ 10 343] ; [ 2 13],[ 11.51086957 341.48913043] ; [ 0.48913043 14.51086957],0
d1,1,0.042004,4.135026,[233 122] ; [6 9],[229.31081081 125.68918919] ; [9.68918919 5.31081081],0
d3,1,0.042008,4.134865,[252 102] ; [7 8],[248.47154472 105.52845528] ; [10.52845528  4.47154472],0
s2,1,0.051831,3.781217,[193 158] ; [ 4 10],[189.44383562 161.55616438] ; [7.55616438 6.44383562],0
a3,1,0.06498,3.405489,[263  89] ; [8 7],[259.92370572  92.07629428] ; [11.07629428  3.92370572],0
a5,1,0.07196,3.237746,[282  73] ; [9 6],[279.2027027  75.7972973] ; [11.7972973  3.2027027],0
a6,1,0.080423,3.056335,[241 112] ; [7 8],[237.89130435 115.10869565] ; [10.10869565  4.89130435],0
a2,1,0.103674,2.648096,[ 89 266] ; [ 1 14],[ 86.35135135 268.64864865] ; [ 3.64864865 11.35135135],0
b1,1,0.134318,2.241876,[144 211] ; [9 6],[146.7972973 208.2027027] ; [6.2027027 8.7972973],0
s6,1,0.136176,2.220649,[243  98] ; [8 7],[240.4241573 100.5758427] ; [10.5758427  4.4241573],0
p6,1,0.150607,2.066095,[184 168] ; [ 5 10],[181.27520436 170.72479564] ; [7.72479564 7.27520436],0
