Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,99.349653,[226  37] ; [58 92],[180.85230024  82.14769976] ; [103.14769976  46.85230024],1
a7,1,0.391453,0.734425,[183  79] ; [110  39],[186.77858881  75.22141119] ; [106.22141119  42.77858881],0
d4,1,0.424914,0.636683,[201  59] ; [121  29],[204.19512195  55.80487805] ; [117.80487805  32.19512195],0
d2,1,0.434803,0.60996,[120 141] ; [63 87],[116.21167883 144.78832117] ; [66.78832117 83.21167883],0
a3,1,0.476987,0.505744,[175  87] ; [95 55],[171.69902913  90.30097087] ; [98.30097087 51.69902913],0
d3,1,0.526467,0.401207,[170  90] ; [102  47],[172.90953545  87.09046455] ; [99.09046455 49.90953545],0
v2,1,0.546038,0.364464,[102 149] ; [63 81],[104.84810127 146.15189873] ; [60.15189873 83.84810127],0
p7,1,0.548853,0.359375,[151 106] ; [83 66],[148.12315271 108.87684729] ; [85.87684729 63.12315271],0
s5,1,0.596195,0.280772,[ 72 182] ; [ 37 106],[ 69.73803526 184.26196474] ; [ 39.26196474 103.73803526],0
u2,1,0.641925,0.216234,[47 40] ; [27 27],[45.65957447 41.34042553] ; [28.34042553 25.65957447],0
n3,1,0.69605,0.152614,[51 18] ; [37 11],[51.8974359 17.1025641] ; [36.1025641 11.8974359],0
d1,1,0.809415,0.058168,[140 123] ; [78 72],[138.82324455 124.17675545] ; [79.17675545 70.82324455],0
b5,1,0.86464,0.02906,[145 118] ; [84 66],[145.82808717 117.17191283] ; [83.17191283 66.82808717],0
u3,1,0.913584,0.011776,[44 44] ; [27 26],[44.31205674 43.68794326] ; [26.68794326 26.31205674],0
u4,1,0.91404,0.011652,[  2 261] ; [  1 149],[  1.91041162 261.08958838] ; [  1.08958838 148.91041162],0
a1,1,0.920236,0.010027,[ 10 253] ; [  6 144],[ 10.18886199 252.81113801] ; [  5.81113801 144.18886199],0
s1,1,0.944295,0.004882,[ 10 249] ; [  6 144],[ 10.13202934 248.86797066] ; [  5.86797066 144.13202934],0
