Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,104.726332,[107  44] ; [ 21 136],[62.75324675 88.24675325] ; [65.24675325 91.75324675],1
s6,1,0.0,66.993428,[120  28] ; [ 54 102],[84.71052632 63.28947368] ; [89.28947368 66.71052632],1
s7,1,0.0,36.924983,[82 67] ; [ 32 120],[56.43189369 92.56810631] ; [57.56810631 94.43189369],1
s8,1,0.0,34.055825,[79 72] ; [ 32 125],[54.41883117 96.58116883] ; [ 56.58116883 100.41883117],1
s5,1,0.000237,13.508805,[53 91] ; [ 28 128],[ 38.88 105.12] ; [ 42.12 113.88],1
p10,1,0.000658,11.604449,[124  25] ; [104  53],[111.01960784  37.98039216] ; [116.98039216  40.01960784],1
p9,1,0.001741,9.80445,[128  21] ; [108  44],[116.82392027  32.17607973] ; [119.17607973  32.82392027],0
r2,1,0.013338,6.123729,[145   4] ; [143  15],[139.77850163   9.22149837] ; [148.22149837   9.77850163],0
p2,1,0.023989,5.095457,[117  33] ; [105  53],[108.11688312  41.88311688] ; [113.88311688  44.11688312],0
s4,1,0.037318,4.335836,[ 31 118] ; [ 19 139],[ 24.26710098 124.73289902] ; [ 25.73289902 132.26710098],0
v1,1,0.047011,3.944992,[69 76] ; [ 57 100],[60.49668874 84.50331126] ; [65.50331126 91.49668874],0
n4,1,0.047476,3.928433,[116  35] ; [106  53],[108.13548387  42.86451613] ; [113.86451613  45.13548387],0
v2,1,0.050254,3.832948,[81 59] ; [72 83],[72.61016949 67.38983051] ; [80.38983051 74.61016949],0
p7,1,0.051866,3.78009,[78 65] ; [68 89],[69.59333333 73.40666667] ; [76.40666667 80.59333333],0
r3,1,0.063107,3.453776,[146   5] ; [144  13],[142.17532468   8.82467532] ; [147.82467532   9.17532468],0
s1,1,0.078148,3.103003,[  7 143] ; [  2 155],[  4.39739414 145.60260586] ; [  4.60260586 152.39739414],0
b4,1,0.0899,2.876164,[96 55] ; [86 73],[88.6516129 62.3483871] ; [93.3483871 65.6516129],0
a1,1,0.093746,2.808842,[  3 148] ; [  9 150],[  5.84516129 145.15483871] ; [  6.15483871 152.84516129],0
n5,1,0.106268,2.608868,[113  38] ; [105  53],[106.53074434  44.46925566] ; [111.46925566  46.53074434],0
r1,1,0.130395,2.287799,[115  35] ; [109  49],[109.09090909  40.90909091] ; [114.90909091  43.09090909],0
p11,1,0.142134,2.1547,[120  31] ; [115  44],[114.46774194  36.53225806] ; [120.53225806  38.46774194],0
r4,1,0.148976,2.0827,[134  17] ; [132  27],[129.56774194  21.43225806] ; [136.43225806  22.56774194],0
