Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,118.483483,[576  19] ; [87 42],[544.86878453  50.13121547] ; [118.13121547  10.86878453],1
r2,1,0.0,35.537609,[579  12] ; [108  17],[567.06284916  23.93715084] ; [119.93715084   5.06284916],1
r3,1,1.2e-05,19.095409,[574  17] ; [114  15],[564.73333333  26.26666667] ; [123.26666667   5.73333333],1
u1,1,2.2e-05,18.044831,[141 454] ; [  9 120],[123.27348066 471.72651934] ; [ 26.72651934 102.27348066],1
a2,1,4.7e-05,16.576089,[178 417] ; [ 16 113],[159.43370166 435.56629834] ; [34.56629834 94.43370166],1
d1,1,4.9e-05,16.482493,[439 156] ; [72 57],[419.95165746 175.04834254] ; [91.04834254 37.95165746],1
a5,1,0.001023,10.785251,[472 123] ; [85 44],[457.75552486 137.24447514] ; [99.24447514 29.75552486],0
n4,1,0.001063,10.713976,[474 119] ; [86 43],[459.94459834 133.05540166] ; [100.05540166  28.94459834],0
d4,1,0.001233,10.440701,[541  53] ; [105  24],[530.73858921  63.26141079] ; [115.26141079  13.73858921],0
s6,1,0.001829,9.713307,[415 169] ; [71 54],[400.31593794 183.68406206] ; [85.68406206 39.31593794],0
s8,1,0.004514,8.064553,[287 303] ; [45 84],[272.43393602 317.56606398] ; [59.56606398 69.43393602],0
d3,1,0.004744,7.974411,[457 138] ; [83 45],[444.39834025 150.60165975] ; [95.60165975 32.39834025],0
p7,1,0.005906,7.578758,[381 192] ; [68 59],[367.53857143 205.46142857] ; [81.46142857 45.53857143],0
v2,1,0.008497,6.925568,[346 223] ; [60 65],[332.87319885 236.12680115] ; [73.12680115 51.87319885],0
p2,1,0.008535,6.917733,[506  83] ; [98 30],[496.17294282  92.82705718] ; [107.82705718  20.17294282],0
a3,1,0.010199,6.59989,[455 138] ; [85 44],[443.51800554 149.48199446] ; [96.48199446 32.51800554],0
p4,1,0.012079,6.299223,[377 213] ; [66 61],[364.53277545 225.46722455] ; [78.46722455 48.53277545],0
n5,1,0.012441,6.246907,[454 136] ; [85 43],[442.91086351 147.08913649] ; [96.08913649 31.91086351],0
s3,1,0.015415,5.868463,[335 252] ; [58 70],[322.64475524 264.35524476] ; [70.35524476 57.64475524],0
a6,1,0.01646,5.753057,[423 171] ; [78 51],[411.60995851 182.39004149] ; [89.39004149 39.60995851],0
s7,1,0.016592,5.738979,[295 271] ; [49 73],[283. 283.] ; [61. 61.],0
a7,1,0.018867,5.513817,[450 143] ; [85 44],[439.41135734 153.58864266] ; [95.58864266 33.41135734],0
d2,1,0.020186,5.395754,[331 262] ; [57 71],[319.11789182 273.88210818] ; [68.88210818 59.11789182],0
a8,1,0.021387,5.295015,[ 76 456] ; [  8 114],[ 68.33027523 463.66972477] ; [ 15.66972477 106.33027523],0
a4,1,0.026637,4.914216,[308 286] ; [53 76],[296.58921162 297.41078838] ; [64.41078838 64.58921162],0
p8,1,0.027489,4.859851,[317 265] ; [55 71],[305.79661017 276.20338983] ; [66.20338983 59.79661017],0
v1,1,0.045791,3.989274,[330 249] ; [59 66],[319.93039773 259.06960227] ; [69.06960227 55.93039773],0
s2,1,0.049387,3.862145,[317 273] ; [57 72],[306.8984701 283.1015299] ; [67.1015299 61.8984701],0
a1,1,0.051913,3.778566,[ 26 569] ; [ 11 118],[ 30.40745856 564.59254144] ; [  6.59254144 122.40745856],0
p10,1,0.060052,3.535957,[488  99] ; [95 30],[480.64747191 106.35252809] ; [102.35252809  22.64747191],0
v3,1,0.060964,3.510962,[240 326] ; [42 84],[230.65317919 335.34682081] ; [51.34682081 74.65317919],0
p12,1,0.09468,2.792952,[ 48 539] ; [  5 123],[ 43.51188811 543.48811189] ; [  9.48811189 118.51188811],0
p9,1,0.151607,2.056006,[498  86] ; [101  25],[492.69859155  91.30140845] ; [106.30140845  19.69859155],0
u3,1,0.155882,2.013726,[91 48] ; [23 20],[87.06593407 51.93406593] ; [26.93406593 16.06593407],0
s5,1,0.166415,1.914942,[205 368] ; [35 85],[198.44155844 374.55844156] ; [41.55844156 78.44155844],0
s4,1,0.221682,1.49345,[ 96 488] ; [ 27 102],[100.74614306 483.25385694] ; [ 22.25385694 106.74614306],0
n6,1,0.22634,1.463716,[501  89] ; [104  25],[496.45340751  93.54659249] ; [108.54659249  20.45340751],0
n3,1,0.371268,0.799416,[94 35] ; [31 16],[91.61931818 37.38068182] ; [33.38068182 13.61931818],0
p3,1,0.403518,0.697818,[308 283] ; [61 66],[303.73119777 287.26880223] ; [65.26880223 61.73119777],0
b2,1,0.421029,0.647442,[132 228] ; [32 45],[135.10297483 224.89702517] ; [28.89702517 48.10297483],0
b3,1,0.421029,0.647442,[132 228] ; [32 45],[135.10297483 224.89702517] ; [28.89702517 48.10297483],0
b1,1,0.456047,0.555579,[219 376] ; [52 77],[222.7140884 372.2859116] ; [48.2859116 80.7140884],0
p5,1,0.538925,0.377536,[ 66 521] ; [ 12 116],[ 64.03636364 522.96363636] ; [ 13.96363636 114.03636364],0
u4,1,0.574042,0.315966,[ 14 581] ; [  2 127],[ 13.14917127 581.85082873] ; [  2.85082873 126.14917127],0
s1,1,0.628052,0.234711,[ 18 568] ; [  5 123],[ 18.8767507 567.1232493] ; [  4.1232493 123.8767507],0
p1,1,0.632324,0.228923,[ 43 546] ; [ 11 118],[ 44.29805014 544.70194986] ; [  9.70194986 119.29805014],0
p11,1,0.649034,0.20712,[463 132] ; [98 31],[461.04281768 133.95718232] ; [99.95718232 29.04281768],0
n1,1,0.670276,0.181279,[47 82] ; [18 27],[48.18965517 80.81034483] ; [16.81034483 28.18965517],0
n2,1,0.679958,0.170174,[92 37] ; [35 12],[93.08522727 35.91477273] ; [33.91477273 13.08522727],0
b4,1,0.691958,0.156973,[348 247] ; [73 56],[345.98756906 249.01243094] ; [75.01243094 53.98756906],0
u2,1,0.825953,0.048354,[81 57] ; [25 19],[80.37362637 57.62637363] ; [25.62637363 18.37362637],0
b5,1,0.90465,0.014349,[361 234] ; [79 50],[361.60220994 233.39779006] ; [78.39779006 50.60220994],0
p6,1,0.97055,0.001363,[217 366] ; [46 77],[217.17988669 365.82011331] ; [45.82011331 77.17988669],0
