Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.005497,7.708259,[10 49] ; [3 1],[12.17460317 46.82539683] ; [0.82539683 3.17460317],0
r4,1,0.005497,7.708259,[10 49] ; [3 1],[12.17460317 46.82539683] ; [0.82539683 3.17460317],0
u1,1,0.049527,3.857415,[ 2 57] ; [1 3],[ 2.80952381 56.19047619] ; [0.19047619 3.80952381],0
s6,1,0.098471,2.730135,[20 39] ; [3 1],[21.53968254 37.46031746] ; [1.46031746 2.53968254],0
p12,1,0.113941,2.498689,[ 3 56] ; [1 3],[ 3.74603175 55.25396825] ; [0.25396825 3.74603175],0
p4,1,0.156792,2.004894,[23 36] ; [3 1],[24.34920635 34.65079365] ; [1.65079365 2.34920635],0
a2,1,0.192023,1.702031,[ 4 55] ; [1 3],[ 4.68253968 54.31746032] ; [0.31746032 3.68253968],0
p7,1,0.203784,1.615042,[25 34] ; [3 1],[26.22222222 32.77777778] ; [1.77777778 2.22222222],0
b4,1,0.229691,1.442771,[33 26] ; [1 3],[31.84126984 27.15873016] ; [2.15873016 1.84126984],0
a6,1,0.229691,1.442771,[26 33] ; [3 1],[27.15873016 31.84126984] ; [1.84126984 2.15873016],0
p3,1,0.25291,1.307159,[14 44] ; [2 2],[14.96774194 43.03225806] ; [1.03225806 2.96774194],0
d2,1,0.283893,1.148359,[15 44] ; [2 2],[15.92063492 43.07936508] ; [1.07936508 2.92063492],0
a7,1,0.316989,1.001328,[30 29] ; [1 3],[29.03174603 29.96825397] ; [1.96825397 2.03174603],0
v1,1,0.326931,0.961017,[16 43] ; [2 2],[16.85714286 42.14285714] ; [1.14285714 2.85714286],0
d1,1,0.326931,0.961017,[16 43] ; [2 2],[16.85714286 42.14285714] ; [1.14285714 2.85714286],0
p10,1,0.350371,0.872112,[29 28] ; [3 1],[29.90163934 27.09836066] ; [2.09836066 1.90163934],0
a8,1,0.381457,0.766,[ 8 47] ; [1 2],[ 8.53448276 46.46551724] ; [0.46551724 2.53448276],0
u3,1,0.399075,0.711111,[ 7 23] ; [1 1],[ 7.5 22.5] ; [0.5 1.5],0
p11,1,0.455818,0.556144,[33 26] ; [3 1],[33.71428571 25.28571429] ; [2.28571429 1.71428571],0
p9,1,0.484018,0.489796,[32 24] ; [3 1],[32.66666667 23.33333333] ; [2.33333333 1.66666667],0
r1,1,0.513289,0.427355,[20 39] ; [2 2],[20.6031746 38.3968254] ; [1.3968254 2.6031746],0
p8,1,0.513289,0.427355,[20 39] ; [2 2],[20.6031746 38.3968254] ; [1.3968254 2.6031746],0
v2,1,0.599664,0.275503,[21 36] ; [2 2],[21.49180328 35.50819672] ; [1.50819672 2.49180328],0
d4,1,0.612409,0.256682,[37 22] ; [2 2],[36.52380952 22.47619048] ; [2.47619048 1.52380952],0
p6,1,0.630527,0.231347,[ 9 48] ; [1 3],[ 9.3442623 47.6557377] ; [0.6557377 3.3442623],0
p2,1,0.662954,0.189955,[36 23] ; [2 2],[35.58730159 23.41269841] ; [2.41269841 1.58730159],0
n2,1,0.693196,0.155647,[16  9] ; [1 1],[15.74074074  9.25925926] ; [1.25925926 0.74074074],0
b5,1,0.714007,0.134307,[35 24] ; [2 2],[34.65079365 24.34920635] ; [2.34920635 1.65079365],0
r3,1,0.800111,0.064112,[40 18] ; [3 1],[40.22580645 17.77419355] ; [2.77419355 1.22580645],0
n4,1,0.817266,0.05339,[33 26] ; [2 2],[32.77777778 26.22222222] ; [2.22222222 1.77777778],0
b3,1,0.837224,0.042208,[10 26] ; [1 2],[10.15384615 25.84615385] ; [0.84615385 2.15384615],0
b2,1,0.837224,0.042208,[10 26] ; [1 2],[10.15384615 25.84615385] ; [0.84615385 2.15384615],0
s3,1,0.837953,0.041825,[17 40] ; [1 3],[16.81967213 40.18032787] ; [1.18032787 2.81967213],0
s7,1,0.856643,0.032634,[11 41] ; [1 3],[11.14285714 40.85714286] ; [0.85714286 3.14285714],0
d5,1,0.869305,0.027074,[32 27] ; [2 2],[31.84126984 27.15873016] ; [2.15873016 1.84126984],0
a4,1,0.870215,0.026695,[17 42] ; [1 3],[16.85714286 42.14285714] ; [1.14285714 2.85714286],0
s2,1,0.9696,0.001452,[15 43] ; [1 3],[14.96774194 43.03225806] ; [1.03225806 2.96774194],0
d3,1,0.973827,0.001076,[29 30] ; [2 2],[29.03174603 29.96825397] ; [1.96825397 2.03174603],0
a5,1,0.973827,0.001076,[29 30] ; [2 2],[29.03174603 29.96825397] ; [1.96825397 2.03174603],0
u2,1,1.0,0.0,[15 15] ; [1 1],[15. 15.] ; [1. 1.],0
a3,1,1.0,0.0,[29 29] ; [2 2],[29. 29.] ; [2. 2.],0
