Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,26.32431,[417  13] ; [9 4],[413.49887133  16.50112867] ; [12.50112867  0.49887133],1
r4,1,1e-06,24.798373,[412  22] ; [8 5],[407.7852349  26.2147651] ; [12.2147651  0.7852349],1
p9,1,0.003487,8.533437,[378  49] ; [8 5],[374.59545455  52.40454545] ; [11.40454545  1.59545455],0
s2,1,0.007905,7.05495,[286 145] ; [4 9],[281.50900901 149.49099099] ; [8.49099099 4.50900901],0
n5,1,0.009129,6.797368,[334  98] ; [6 7],[330.06741573 101.93258427] ; [9.93258427 3.06741573],0
p10,1,0.021857,5.257113,[363  64] ; [8 5],[360.03863636  66.96136364] ; [10.96136364  2.03863636],0
p7,1,0.031212,4.641271,[280 137] ; [5 8],[276.38372093 140.61627907] ; [8.61627907 4.38372093],0
a6,1,0.041024,4.17501,[336  95] ; [7 6],[332.95720721  98.04279279] ; [10.04279279  2.95720721],0
s3,1,0.057706,3.602126,[301 125] ; [6 7],[297.90888383 128.09111617] ; [9.09111617 3.90888383],0
n6,1,0.059486,3.551665,[376  55] ; [9 4],[373.72747748  57.27252252] ; [11.27252252  1.72747748],0
n2,1,0.06228,3.475615,[75 20] ; [1 2],[73.67346939 21.32653061] ; [2.32653061 0.67346939],0
p2,1,0.093041,2.820957,[372  61] ; [9 4],[369.89461883  63.10538117] ; [11.10538117  1.89461883],0
r1,1,0.108944,2.569469,[368  63] ; [9 4],[365.96171171  65.03828829] ; [11.03828829  1.96171171],0
b1,1,0.12537,2.348916,[145 289] ; [7 6],[147.57941834 286.42058166] ; [4.42058166 8.57941834],0
p3,1,0.136268,2.219608,[224 209] ; [4 9],[221.35426009 211.64573991] ; [6.64573991 6.35426009],0
u1,1,0.14259,2.14978,[111 323] ; [ 1 12],[108.74272931 325.25727069] ; [3.25727069 9.74272931],0
v1,1,0.169356,1.888638,[242 178] ; [5 8],[239.58429561 180.41570439] ; [7.41570439 5.58429561],0
p11,1,0.17259,1.8603,[337  97] ; [8 5],[334.96644295  99.03355705] ; [10.03355705  2.96644295],0
u3,1,0.17859,1.80932,[83 36] ; [1 2],[81.93442623 37.06557377] ; [2.06557377 0.93442623],0
n4,1,0.190048,1.717249,[334  99] ; [8 5],[332.03139013 100.96860987] ; [9.96860987 3.03139013],0
a5,1,0.221542,1.494352,[331 103] ; [8 5],[329.1409396 104.8590604] ; [9.8590604 3.1409396],0
a2,1,0.225708,1.467707,[135 299] ; [ 2 11],[133.01565996 300.98434004] ; [3.98434004 9.01565996],0
b4,1,0.240442,1.378001,[264 170] ; [10  3],[266.03131991 167.96868009] ; [7.96868009 5.03131991],0
r3,1,0.299866,1.074791,[420  12] ; [12  1],[419.37977528  12.62022472] ; [12.62022472  0.37977528],0
b5,1,0.301412,1.067934,[293 141] ; [7 6],[291.27516779 142.72483221] ; [8.72483221 4.27516779],0
a4,1,0.304559,1.054124,[195 237] ; [4 9],[193.18651685 238.81348315] ; [5.81348315 7.18651685],0
d4,1,0.318831,0.993735,[374  58] ; [10  3],[372.78202247  59.21797753] ; [11.21797753  1.78202247],0
p4,1,0.367844,0.810934,[284 147] ; [7 6],[282.47972973 148.52027027] ; [8.52027027 4.47972973],0
p8,1,0.376377,0.782502,[233 194] ; [5 7],[231.49430524 195.50569476] ; [6.50569476 5.49430524],0
d2,1,0.398387,0.713189,[214 217] ; [8 5],[215.5 215.5] ; [6.5 6.5],0
a8,1,0.407015,0.687502,[ 57 330] ; [ 3 10],[ 58.05 328.95] ; [ 1.95 11.05],0
d5,1,0.440232,0.595678,[365  67] ; [12  1],[365.98651685  66.01348315] ; [11.01348315  1.98651685],0
d1,1,0.450528,0.569324,[278 156] ; [7 6],[276.7114094 157.2885906] ; [8.2885906 4.7114094],0
v3,1,0.511556,0.430883,[166 251] ; [4 9],[164.86046512 252.13953488] ; [5.13953488 7.86046512],0
v2,1,0.513794,0.426333,[250 165] ; [9 4],[251.13317757 163.86682243] ; [7.86682243 5.13317757],0
p5,1,0.546315,0.363961,[ 58 373] ; [ 1 12],[ 57.27252252 373.72747748] ; [ 1.72747748 11.27252252],0
s8,1,0.619436,0.246662,[229 202] ; [6 7],[228.11936937 202.88063063] ; [6.88063063 6.11936937],0
a3,1,0.708841,0.139438,[312 120] ; [10  3],[312.59325843 119.40674157] ; [9.40674157 3.59325843],0
p12,1,0.734492,0.115027,[ 46 387] ; [ 1 12],[ 45.63004484 387.36995516] ; [ 1.36995516 11.63004484],0
n3,1,0.752223,0.099672,[71 24] ; [2 1],[70.76530612 24.23469388] ; [2.23469388 0.76530612],0
s7,1,0.772412,0.083649,[245 171] ; [6 5],[244.53395785 171.46604215] ; [6.46604215 4.53395785],0
s4,1,0.811924,0.056618,[ 87 340] ; [ 3 10],[ 87.34090909 339.65909091] ; [ 2.65909091 10.34090909],0
s5,1,0.822846,0.050125,[175 246] ; [5 8],[174.60829493 246.39170507] ; [5.39170507 7.60829493],0
d3,1,0.893565,0.017901,[339  93] ; [10  3],[338.80449438  93.19550562] ; [10.19550562  2.80449438],0
b3,1,0.941818,0.005327,[ 88 167] ; [3 6],[ 87.89772727 167.10227273] ; [3.10227273 5.89772727],0
b2,1,0.941818,0.005327,[ 88 167] ; [3 6],[ 87.89772727 167.10227273] ; [3.10227273 5.89772727],0
u2,1,0.944027,0.004929,[77 42] ; [2 1],[77.05737705 41.94262295] ; [1.94262295 1.05737705],0
p6,1,0.954124,0.00331,[168 260] ; [5 8],[167.90022676 260.09977324] ; [5.09977324 7.90022676],0
