Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,139.081174,[298 135] ; [ 65 212],[221.37887324 211.62112676] ; [141.62112676 135.37887324],1
p6,1,0.0,74.250024,[213 216] ; [ 47 224],[159.34285714 269.65714286] ; [100.65714286 170.34285714],1
p8,1,0.0,63.118458,[285 145] ; [ 96 174],[234.04285714 195.95714286] ; [146.95714286 123.04285714],1
p7,1,0.0,44.333649,[322 107] ; [134 132],[281.47338129 147.52661871] ; [174.52661871  91.47338129],1
p2,1,0.0,35.56806,[391  41] ; [204  73],[362.53878702  69.46121298] ; [232.46121298  44.53878702],1
p5,1,0.0,28.412166,[ 70 361] ; [  9 266],[ 48.22804533 382.77195467] ; [ 30.77195467 244.22804533],1
p10,1,0.0,27.421758,[377  55] ; [195  78],[350.50212766  81.49787234] ; [221.49787234  51.50212766],1
n5,1,1e-06,24.108669,[354  79] ; [180  95],[326.58474576 106.41525424] ; [207.41525424  67.58474576],1
s6,1,4e-06,21.135187,[325 101] ; [163 109],[297.83381089 128.16618911] ; [190.16618911  81.83381089],1
n4,1,8e-06,19.963295,[366  68] ; [194  82],[342.30985915  91.69014085] ; [217.69014085  58.30985915],1
d1,1,1.4e-05,18.852509,[296 138] ; [144 133],[268.57946554 165.42053446] ; [171.42053446 105.57946554],1
p9,1,4e-05,16.854431,[383  49] ; [208  62],[363.69230769  68.30769231] ; [227.30769231  42.69230769],1
s7,1,4.1e-05,16.830288,[236 176] ; [109 156],[209.95568685 202.04431315] ; [135.04431315 129.95568685],1
d3,1,0.000113,14.913974,[332 102] ; [174 102],[309.30140845 124.69859155] ; [196.69859155  79.30140845],1
v1,1,0.000127,14.685861,[261 161] ; [128 144],[236.5389049 185.4610951] ; [152.4610951 119.5389049],1
d5,1,0.000228,13.582583,[376  57] ; [210  66],[357.88152327  75.11847673] ; [228.11847673  47.88152327],1
d2,1,0.000253,13.389703,[243 190] ; [116 160],[219.24823695 213.75176305] ; [139.75176305 136.24823695],1
n6,1,0.000271,13.260253,[382  50] ; [216  60],[364.88135593  67.11864407] ; [233.11864407  42.88135593],1
p1,1,0.000294,13.107003,[ 49 382] ; [ 10 265],[ 36.0184136 394.9815864] ; [ 22.9815864 252.0184136],1
s8,1,0.000391,12.576955,[225 206] ; [106 169],[202.0694051 228.9305949] ; [128.9305949 146.0694051],1
s2,1,0.000905,11.011609,[246 183] ; [122 152],[224.56899004 204.43100996] ; [143.43100996 130.56899004],1
a5,1,0.00179,9.753272,[351  83] ; [196  81],[333.8931083 100.1068917] ; [213.1068917  63.8931083],0
u1,1,0.00311,8.7419,[104 330] ; [ 41 236],[ 88.50914205 345.49085795] ; [ 56.49085795 220.50914205],0
s5,1,0.003158,8.713899,[164 254] ; [ 75 191],[146.05555556 271.94444444] ; [ 92.94444444 173.05555556],0
v3,1,0.004389,8.115545,[189 224] ; [ 92 173],[171.16961652 241.83038348] ; [109.83038348 155.16961652],0
p11,1,0.005618,7.668993,[360  74] ; [206  71],[345.49085795  88.50914205] ; [220.50914205  56.49085795],0
a7,1,0.014843,5.93499,[337  96] ; [193  84],[323.22535211 109.77464789] ; [206.77464789  70.22535211],0
a2,1,0.015524,5.855981,[128 306] ; [ 59 218],[114.14627286 319.85372714] ; [ 72.85372714 204.14627286],0
a4,1,0.022193,5.230585,[218 214] ; [115 161],[203.18644068 228.81355932] ; [129.81355932 146.18644068],0
p12,1,0.030087,4.70434,[ 44 389] ; [ 15 257],[ 36.23687943 396.76312057] ; [ 22.76312057 249.23687943],0
s3,1,0.036592,4.369293,[260 168] ; [144 129],[246.66476462 181.33523538] ; [157.33523538 115.66476462],0
v4,1,0.048957,3.876816,[428   6] ; [265  10],[424.20592384   9.79407616] ; [268.79407616   6.20592384],0
u4,1,0.068173,3.326469,[ 14 420] ; [  3 274],[ 10.3769339 423.6230661] ; [  6.6230661 270.3769339],0
r3,1,0.091506,2.847686,[428   5] ; [268   8],[425.0606488   7.9393512] ; [270.9393512   5.0606488],0
d4,1,0.1053,2.623377,[371  62] ; [223  52],[363.27966102  69.72033898] ; [230.72033898  44.27966102],0
v2,1,0.151318,2.058914,[257 162] ; [145 115],[248.06774669 170.93225331] ; [153.93225331 106.06774669],0
s4,1,0.186571,1.744493,[ 77 350] ; [ 39 235],[ 70.65905849 356.34094151] ; [ 45.34094151 228.65905849],0
b5,1,0.211651,1.560097,[249 185] ; [172 105],[256.98171589 177.01828411] ; [164.01828411 112.98171589],0
a8,1,0.245279,1.349994,[ 52 334] ; [ 43 213],[ 57.11838006 328.88161994] ; [ 37.88161994 218.11838006],0
a3,1,0.250749,1.319128,[324 109] ; [195  80],[317.41101695 115.58898305] ; [201.58898305  73.41101695],0
u3,1,0.264401,1.245564,[73 35] ; [49 33],[69.34736842 38.65263158] ; [52.65263158 29.34736842],0
u2,1,0.348966,0.877215,[66 42] ; [44 37],[62.85714286 45.14285714] ; [47.14285714 33.85714286],0
b2,1,0.359744,0.838787,[109 168] ; [53 99],[104.6013986 172.3986014] ; [57.3986014 94.6013986],0
b3,1,0.359744,0.838787,[109 168] ; [53 99],[104.6013986 172.3986014] ; [57.3986014 94.6013986],0
a1,1,0.371571,0.798402,[ 20 414] ; [  9 268],[ 17.70182841 416.29817159] ; [ 11.29817159 265.70182841],0
