Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,59.27091,[106  43] ; [ 51 128],[71.32012195 77.67987805] ; [85.67987805 93.32012195],1
s8,1,0.0,51.411668,[85 64] ; [ 34 146],[53.89361702 95.10638298] ; [ 65.10638298 114.89361702],1
s3,1,0.0,40.589435,[113  35] ; [ 73 104],[84.70153846 63.29846154] ; [101.29846154  75.70153846],1
s6,1,0.0,30.251053,[117  30] ; [88 88],[93.29721362 53.70278638] ; [111.70278638  64.29721362],1
s5,1,3e-06,21.941651,[60 84] ; [ 31 143],[ 41.20754717 102.79245283] ; [ 49.79245283 124.20754717],1
n4,1,1.8e-05,18.4217,[123  26] ; [109  70],[105.3902439  43.6097561] ; [126.6097561  52.3902439],1
p4,1,1.8e-05,18.392034,[103  46] ; [81 97],[83.84097859 65.15902141] ; [100.15902141  77.84097859],1
n5,1,0.000102,15.10613,[114  34] ; [100  77],[97.45230769 50.54769231] ; [116.54769231  60.45230769],1
p5,1,0.000304,13.048423,[ 20 129] ; [  5 174],[ 11.35670732 137.64329268] ; [ 13.64329268 165.35670732],1
p3,1,0.000567,11.880345,[79 69] ; [ 62 118],[63.62195122 84.37804878] ; [ 77.37804878 102.62195122],1
a3,1,0.000662,11.593793,[112  37] ; [103  77],[97.37082067 51.62917933] ; [117.62917933  62.37082067],1
p7,1,0.00176,9.784787,[106  39] ; [99 77],[92.60124611 52.39875389] ; [112.39875389  63.60124611],0
p6,1,0.002175,9.395623,[62 86] ; [ 46 132],[49.03067485 98.96932515] ; [ 58.96932515 119.03067485],0
a5,1,0.006141,7.508594,[110  39] ; [107  73],[98.27659574 50.72340426] ; [118.72340426  61.27659574],0
s4,1,0.006369,7.442738,[ 40 108] ; [ 26 150],[ 30.14814815 117.85185185] ; [ 35.85185185 140.14814815],0
v4,1,0.007174,7.228906,[146   2] ; [166  14],[140.7804878   7.2195122] ; [171.2195122   8.7804878],0
p10,1,0.012501,6.238329,[125  24] ; [128  49],[115.63496933  33.36503067] ; [137.36503067  39.63496933],0
a6,1,0.013059,6.161109,[91 58] ; [133  47],[101.44680851  47.55319149] ; [122.55319149  57.44680851],0
r1,1,0.013312,6.127222,[121  28] ; [124  55],[111.29573171  37.70426829] ; [133.70426829  45.29573171],0
p9,1,0.014401,5.988336,[130  18] ; [137  40],[121.58769231  26.41230769] ; [145.41230769  31.58769231],0
u3,1,0.015647,5.842105,[25 12] ; [32 42],[19. 18.] ; [38. 36.],0
b4,1,0.023204,5.153148,[75 74] ; [113  67],[85.14285714 63.85714286] ; [102.85714286  77.14285714],0
b3,1,0.023713,5.115469,[35 59] ; [19 68],[28.0441989 65.9558011] ; [25.9558011 61.0441989],0
b2,1,0.023713,5.115469,[35 59] ; [19 68],[28.0441989 65.9558011] ; [25.9558011 61.0441989],0
r2,1,0.024453,5.062198,[140   7] ; [157  21],[134.33538462  12.66461538] ; [162.66461538  15.33538462],0
s1,1,0.027686,4.847522,[  8 141] ; [  2 174],[  4.58461538 144.41538462] ; [  5.41538462 170.58461538],0
n6,1,0.032083,4.594044,[130  18] ; [142  38],[122.73170732  25.26829268] ; [149.26829268  30.73170732],0
u1,1,0.033574,4.516288,[ 28 121] ; [ 19 161],[ 21.28571429 127.71428571] ; [ 25.71428571 154.28571429],0
p8,1,0.041353,4.161502,[84 63] ; [81 96],[74.86111111 72.13888889] ; [90.13888889 86.86111111],0
a4,1,0.041748,4.145388,[66 83] ; [ 60 120],[57.06382979 91.93617021] ; [ 68.93617021 111.06382979],0
n1,1,0.045333,4.00622,[17 24] ; [11 39],[12.61538462 28.38461538] ; [15.38461538 34.61538462],0
a2,1,0.069294,3.299661,[ 34 115] ; [ 27 153],[ 27.62613982 121.37386018] ; [ 33.37386018 146.62613982],0
d1,1,0.072358,3.228712,[86 63] ; [86 94],[77.89665653 71.10334347] ; [94.10334347 85.89665653],0
u2,1,0.07769,3.112575,[23 13] ; [35 41],[18.64285714 17.35714286] ; [39.35714286 36.64285714],0
b5,1,0.101942,2.67489,[76 73] ; [108  72],[83.33130699 65.66869301] ; [100.66869301  79.33130699],0
d2,1,0.141137,2.165518,[72 77] ; [ 72 107],[65.41463415 83.58536585] ; [ 78.58536585 100.41463415],0
a8,1,0.183242,1.771133,[ 21 116] ; [ 17 149],[ 17.18151815 119.81848185] ; [ 20.81848185 145.18151815],0
p1,1,0.187145,1.739951,[ 14 135] ; [ 10 169],[ 10.90243902 138.09756098] ; [ 13.09756098 165.90243902],0
d4,1,0.207243,1.590584,[121  28] ; [135  44],[116.29268293  32.70731707] ; [139.70731707  39.29268293],0
a1,1,0.213704,1.546157,[  7 142] ; [  4 176],[  4.98176292 144.01823708] ; [  6.01823708 173.98176292],0
v3,1,0.334326,0.932068,[ 40 106] ; [ 40 136],[ 36.27329193 109.72670807] ; [ 43.72670807 132.27329193],0
d5,1,0.399297,0.710443,[119  30] ; [136  43],[115.83841463  33.16158537] ; [139.16158537  39.83841463],0
b1,1,0.421826,0.645222,[56 93] ; [ 60 120],[52.53495441 96.46504559] ; [ 63.46504559 116.53495441],0
a7,1,0.52992,0.394546,[105  44] ; [131  47],[107.5351682  41.4648318] ; [128.4648318  49.5351682],0
r4,1,0.53062,0.393204,[131  18] ; [154  26],[129.07294833  19.92705167] ; [155.92705167  24.07294833],0
v2,1,0.547006,0.362709,[59 88] ; [ 63 108],[56.39622642 90.60377358] ; [ 65.60377358 105.39622642],0
p11,1,0.561782,0.336629,[119  30] ; [139  41],[116.8449848  32.1550152] ; [141.1550152  38.8449848],0
n2,1,0.634312,0.226258,[30 11] ; [35 16],[28.9673913 12.0326087] ; [36.0326087 14.9673913],0
d3,1,0.634423,0.22611,[101  48] ; [125  53],[102.97859327  46.02140673] ; [123.02140673  54.97859327],0
