Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,49.118832,[ 1 30] ; [88 33],[18.15131579 12.84868421] ; [70.84868421 50.15131579],1
d3,1,0.0,30.513739,[11 19] ; [103  18],[22.64900662  7.35099338] ; [91.35099338 29.64900662],1
d5,1,4e-06,21.35153,[15 15] ; [106  15],[24.0397351  5.9602649] ; [96.9602649 24.0397351],1
d2,1,0.000463,12.258065,[ 6 25] ; [66 55],[14.68421053 16.31578947] ; [57.31578947 63.68421053],1
a5,1,0.000562,11.897725,[14 17] ; [93 28],[21.82236842  9.17763158] ; [85.17763158 35.82236842],1
a3,1,0.00124,10.429349,[14 17] ; [91 30],[21.41447368  9.58552632] ; [83.58552632 37.41447368],0
a4,1,0.003151,8.717961,[ 6 25] ; [59 62],[13.25657895 17.74342105] ; [51.74342105 69.25657895],0
v2,1,0.007662,7.110902,[ 7 22] ; [61 57],[13.41496599 15.58503401] ; [54.58503401 63.41496599],0
p6,1,0.013913,6.049205,[ 7 24] ; [56 63],[13.02 17.98] ; [49.98 69.02],0
a2,1,0.044914,4.021864,[ 2 29] ; [27 94],[ 5.91447368 25.08552632] ; [23.08552632 97.91447368],0
p9,1,0.051501,3.791897,[23  8] ; [104  14],[26.42281879  4.57718121] ; [100.57718121  17.42281879],0
u1,1,0.054004,3.712573,[ 2 29] ; [26 95],[ 5.71052632 25.28947368] ; [22.28947368 98.71052632],0
p3,1,0.07003,3.282325,[11 20] ; [65 56],[15.5 15.5] ; [60.5 60.5],0
s8,1,0.083673,2.992064,[11 20] ; [64 57],[15.29605263 15.70394737] ; [59.70394737 61.29605263],0
p4,1,0.089822,2.877562,[14 17] ; [75 46],[18.15131579 12.84868421] ; [70.84868421 50.15131579],0
s5,1,0.097773,2.741501,[11 17] ; [63 48],[14.90647482 13.09352518] ; [59.09352518 51.90647482],0
v3,1,0.165276,1.925275,[ 6 24] ; [39 79],[ 9.12162162 20.87837838] ; [35.87837838 82.12162162],0
n2,1,0.197369,1.661734,[10  1] ; [23  9],[8.44186047 2.55813953] ; [24.55813953  7.44186047],0
a7,1,0.204875,1.607277,[18 12] ; [87 34],[20.86092715  9.13907285] ; [84.13907285 36.86092715],0
b1,1,0.205023,1.60623,[ 8 23] ; [46 75],[11.01315789 19.98684211] ; [42.98684211 78.01315789],0
u3,1,0.242205,1.367716,[9 8] ; [21  9],[10.85106383  6.14893617] ; [19.14893617 10.85106383],0
n3,1,0.263184,1.251931,[10  1] ; [24  8],[8.69767442 2.30232558] ; [25.30232558  6.69767442],0
s3,1,0.289255,1.123086,[19 10] ; [91 30],[21.26666667  7.73333333] ; [88.73333333 32.26666667],0
s6,1,0.295365,1.095003,[22  6] ; [102  16],[23.78082192  4.21917808] ; [100.21917808  17.78082192],0
r1,1,0.318316,0.995852,[22  9] ; [96 25],[24.06578947  6.93421053] ; [93.93421053 27.06578947],0
u2,1,0.329867,0.949418,[ 6 11] ; [15 15],[7.59574468 9.40425532] ; [13.40425532 16.59574468],0
r4,1,0.331655,0.942423,[27  4] ; [112   9],[28.34868421  2.65131579] ; [110.65131579  10.34868421],0
s7,1,0.365052,0.820439,[16 14] ; [73 44],[18.16326531 11.83673469] ; [70.83673469 46.16326531],0
p10,1,0.3862,0.750874,[24  7] ; [100  19],[25.62666667  5.37333333] ; [98.37333333 20.62666667],0
b4,1,0.416474,0.660243,[17 14] ; [76 45],[18.96710526 12.03289474] ; [74.03289474 46.96710526],0
p1,1,0.42552,0.635021,[ 4 27] ; [ 10 111],[ 2.85526316 28.14473684] ; [ 11.14473684 109.85526316],0
p12,1,0.442926,0.58869,[ 3 28] ; [  7 113],[ 2.05298013 28.94701987] ; [  7.94701987 112.05298013],0
v1,1,0.472385,0.516391,[13 18] ; [59 61],[14.78145695 16.21854305] ; [57.21854305 62.78145695],0
n4,1,0.499239,0.456554,[21 10] ; [74 47],[19.375 11.625] ; [75.625 45.375],0
a6,1,0.50995,0.43417,[18 13] ; [78 43],[19.57894737 11.42105263] ; [76.42105263 44.57894737],0
v4,1,0.554516,0.349289,[28  2] ; [116   5],[28.60927152  1.39072848] ; [115.39072848   5.60927152],0
b5,1,0.567501,0.326882,[18 13] ; [77 44],[19.375 11.625] ; [75.625 45.375],0
p8,1,0.602065,0.271892,[14 17] ; [59 58],[15.29054054 15.70945946] ; [57.70945946 59.29054054],0
s2,1,0.605739,0.266427,[19  9] ; [88 33],[20.10738255  7.89261745] ; [86.89261745 34.10738255],0
p2,1,0.606656,0.265073,[23  8] ; [95 26],[24.06578947  6.93421053] ; [93.93421053 27.06578947],0
n5,1,0.607937,0.26319,[22  9] ; [80 41],[20.80263158 10.19736842] ; [81.19736842 39.80263158],0
n6,1,0.60942,0.261021,[27  4] ; [100  20],[26.07284768  4.92715232] ; [100.92715232  19.07284768],0
p5,1,0.6392,0.21979,[ 2 29] ; [ 11 110],[ 2.65131579 28.34868421] ; [ 10.34868421 110.65131579],0
n1,1,0.664542,0.188053,[3 8] ; [11 21],[3.58139535 7.41860465] ; [10.41860465 21.58139535],0
s1,1,0.698679,0.14985,[ 1 29] ; [  6 114],[ 1.4 28.6] ; [  5.6 114.4],0
r3,1,0.755722,0.096786,[29  2] ; [113   6],[29.34666667  1.65333333] ; [112.65333333   6.34666667],0
p7,1,0.797352,0.065933,[19 12] ; [74 42],[19.6122449 11.3877551] ; [73.3877551 42.6122449],0
p11,1,0.937568,0.006135,[22  9] ; [85 36],[21.82236842  9.17763158] ; [85.17763158 35.82236842],0
