Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,206.40651,[281 122] ; [ 29 218],[192.2 210.8] ; [117.8 129.2],1
d5,1,0.0,173.254299,[396   8] ; [143 104],[334.49462366  69.50537634] ; [204.50537634  42.49462366],1
d4,1,0.0,163.362284,[399   5] ; [152  95],[341.94162826  62.05837174] ; [209.05837174  37.94162826],1
d3,1,0.0,158.596685,[381  23] ; [129 117],[316.98461538  87.01538462] ; [193.01538462  52.98461538],1
a2,1,0.0,93.001421,[171 235] ; [ 17 230],[116.88820827 289.11179173] ; [ 71.11179173 175.88820827],1
u1,1,0.0,79.959417,[134 272] ; [  8 239],[ 88.28790199 317.71209801] ; [ 53.71209801 193.28790199],1
a4,1,0.0,62.439092,[229 176] ; [ 61 185],[180.41474654 224.58525346] ; [109.58525346 136.41474654],1
a5,1,0.0,54.517054,[341  65] ; [143 104],[300.92496172 105.07503828] ; [183.07503828  63.92496172],1
a3,1,0.0,35.529758,[320  84] ; [141 105],[286.52923077 117.47076923] ; [174.47076923  71.52923077],1
a6,1,0.0,28.395632,[340  63] ; [164  83],[312.48  90.52] ; [191.52  55.48],1
r1,1,1e-05,19.526978,[356  48] ; [183  62],[335.52542373  68.47457627] ; [203.47457627  41.52542373],1
s8,1,1.1e-05,19.261809,[197 205] ; [ 77 168],[170.24420402 231.75579598] ; [103.75579598 141.24420402],1
s2,1,0.000474,12.215177,[228 175] ; [103 140],[206.49071207 196.50928793] ; [124.50928793 118.49071207],1
p4,1,0.000621,11.711192,[266 137] ; [128 116],[245.41267388 157.58732612] ; [148.58732612  95.41267388],1
v2,1,0.001729,9.81714,[245 144] ; [118 117],[226.29326923 162.70673077] ; [136.70673077  98.29326923],0
v3,1,0.005617,7.669138,[167 216] ; [ 79 164],[150.50798722 232.49201278] ; [ 95.49201278 147.50798722],0
n4,1,0.006899,7.299155,[320  86] ; [170  75],[305.59139785 100.40860215] ; [184.40860215  60.59139785],0
r2,1,0.01102,6.462053,[394   9] ; [230  15],[388.07407407  14.92592593] ; [235.92592593   9.07407407],0
s7,1,0.013135,6.150899,[200 189] ; [ 95 136],[185.08870968 203.91129032] ; [109.91129032 121.08870968],0
p12,1,0.01603,5.799526,[ 42 363] ; [ 12 230],[ 33.80216383 371.19783617] ; [ 20.19783617 221.80216383],0
v1,1,0.022695,5.191685,[226 169] ; [115 125],[212.11811024 182.88188976] ; [128.88188976 111.11811024],0
s3,1,0.027764,4.842662,[234 166] ; [120 122],[220.56074766 179.43925234] ; [133.43925234 108.56074766],0
b3,1,0.035482,4.421848,[ 98 153] ; [36 92],[ 88.74406332 162.25593668] ; [45.25593668 82.74406332],0
b2,1,0.035482,4.421848,[ 98 153] ; [36 92],[ 88.74406332 162.25593668] ; [45.25593668 82.74406332],0
n6,1,0.036678,4.365301,[350  54] ; [198  48],[340.60307692  63.39692308] ; [207.39692308  38.60307692],0
p3,1,0.041033,4.17467,[213 189] ; [110 136],[200.37962963 201.62037037] ; [122.62037037 123.37962963],0
p9,1,0.045497,4.000138,[349  52] ; [194  45],[340.2234375  60.7765625] ; [202.7765625  36.2234375],0
s5,1,0.048221,3.902277,[134 255] ; [ 64 174],[122.84210526 266.15789474] ; [ 75.15789474 162.84210526],0
b1,1,0.054306,3.703253,[131 275] ; [ 98 149],[142.3797856 263.6202144] ; [ 86.6202144 160.3797856],0
p10,1,0.061699,3.491111,[341  63] ; [187  51],[332.26168224  71.73831776] ; [195.73831776  42.26168224],0
u4,1,0.066358,3.3709,[ 12 394] ; [  2 245],[  8.70444104 397.29555896] ; [  5.29555896 241.70444104],0
p6,1,0.10356,2.649848,[155 245] ; [ 78 163],[145.39781591 254.60218409] ; [ 87.60218409 153.39781591],0
r4,1,0.146869,2.104474,[382  24] ; [225  22],[377.39969372  28.60030628] ; [229.60030628  17.39969372],0
n5,1,0.153463,2.037489,[303 102] ; [170  74],[295.16949153 109.83050847] ; [177.83050847  66.16949153],0
b4,1,0.156966,2.003219,[248 158] ; [137 110],[239.37212864 166.62787136] ; [145.62787136 101.37212864],0
u2,1,0.1826,1.776331,[55 31] ; [56 47],[50.50793651 35.49206349] ; [60.49206349 42.50793651],0
n2,1,0.190855,1.711002,[62 27] ; [43 11],[65.34965035 23.65034965] ; [39.65034965 14.34965035],0
s6,1,0.228201,1.452037,[278 123] ; [156  85],[271.08099688 129.91900312] ; [162.91900312  78.08099688],0
p8,1,0.238851,1.38736,[220 180] ; [121 120],[212.7925117 187.2074883] ; [128.2074883 112.7925117],0
n3,1,0.241757,1.370322,[63 26] ; [43 11],[65.97202797 23.02797203] ; [40.02797203 13.97202797],0
r3,1,0.256775,1.286063,[391  14] ; [233  13],[388.20276498  16.79723502] ; [235.79723502  10.20276498],0
b5,1,0.257852,1.280255,[274 132] ; [156  91],[267.35068913 138.64931087] ; [162.64931087  84.35068913],0
u3,1,0.287007,1.133606,[59 27] ; [63 40],[55.51322751 30.48677249] ; [66.48677249 36.51322751],0
a1,1,0.30202,1.065253,[ 20 386] ; [  8 239],[ 17.40888208 388.59111792] ; [ 10.59111792 236.40888208],0
p11,1,0.355078,0.855227,[320  86] ; [187  60],[315.22511485  90.77488515] ; [191.77488515  55.22511485],0
s4,1,0.369947,0.803842,[ 63 336] ; [ 45 198],[ 67.12149533 331.87850467] ; [ 40.87850467 202.12149533],0
p7,1,0.552595,0.352688,[252 142] ; [146  91],[248.51347068 145.48652932] ; [149.48652932  87.51347068],0
p2,1,0.756109,0.096469,[342  62] ; [206  40],[340.60307692  63.39692308] ; [207.39692308  38.60307692],0
n1,1,0.763972,0.090161,[31 57] ; [20 33],[31.82978723 56.17021277] ; [19.17021277 33.82978723],0
a8,1,0.852443,0.034597,[ 47 306] ; [ 32 199],[ 47.75171233 305.24828767] ; [ 31.24828767 199.75171233],0
p1,1,0.89457,0.017562,[ 36 368] ; [ 21 223],[ 35.53703704 368.46296296] ; [ 21.46296296 222.53703704],0
p5,1,0.927124,0.008366,[ 45 357] ; [ 28 217],[ 45.35703246 356.64296754] ; [ 27.64296754 217.35703246],0
s1,1,0.961811,0.002293,[ 13 387] ; [  8 233],[ 13.10452418 386.89547582] ; [  7.89547582 233.10452418],0
