Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,24.221375,[27 14] ; [17 65],[14.66666667 26.33333333] ; [29.33333333 52.66666667],1
s2,1,1.4e-05,18.876803,[29 14] ; [23 61],[17.60629921 25.39370079] ; [34.39370079 49.60629921],1
s6,1,0.000299,13.07852,[33  9] ; [37 46],[23.52 18.48] ; [46.48 36.52],1
s3,1,0.000419,12.443279,[30 13] ; [30 52],[20.64 22.36] ; [39.36 42.64],1
u1,1,0.003427,8.564804,[12 31] ; [ 7 77],[ 6.43307087 36.56692913] ; [12.56692913 71.43307087],0
p10,1,0.004386,8.116753,[33  8] ; [45 38],[25.79032258 15.20967742] ; [52.20967742 30.79032258],0
u3,1,0.007005,7.271618,[10  2] ; [ 9 16],[6.16216216 5.83783784] ; [12.83783784 12.16216216],0
s5,1,0.01197,6.315351,[17 21] ; [18 63],[11.17647059 26.82352941] ; [23.82352941 57.17647059],0
r4,1,0.014035,6.033752,[41  2] ; [66 18],[36.22834646  6.77165354] ; [70.77165354 13.22834646],0
n4,1,0.022556,5.202359,[25 18] ; [31 53],[18.96062992 24.03937008] ; [37.03937008 46.96062992],0
p3,1,0.023392,5.139138,[22 21] ; [25 57],[16.168 26.832] ; [30.832 51.168],0
p9,1,0.029926,4.713517,[35  7] ; [53 29],[29.80645161 12.19354839] ; [58.19354839 23.80645161],0
a8,1,0.033876,4.500931,[ 5 35] ; [ 2 74],[ 2.4137931 37.5862069] ; [ 4.5862069 71.4137931],0
p6,1,0.037718,4.317696,[16 25] ; [17 63],[11.18181818 29.81818182] ; [21.81818182 58.18181818],0
u2,1,0.046156,3.975877,[9 3] ; [10 15],[6.16216216 5.83783784] ; [12.83783784 12.16216216],0
p7,1,0.050492,3.825053,[27 15] ; [38 45],[21.84 20.16] ; [43.16 39.84],0
v3,1,0.052149,3.770981,[22 20] ; [27 52],[17.00826446 24.99173554] ; [31.99173554 47.00826446],0
d2,1,0.058929,3.567274,[25 18] ; [34 50],[19.97637795 23.02362205] ; [39.02362205 44.97637795],0
n6,1,0.059791,3.543185,[33  9] ; [52 32],[28.33333333 13.66666667] ; [56.66666667 27.33333333],0
a1,1,0.081894,3.026909,[ 4 39] ; [ 2 82],[ 2.03149606 40.96850394] ; [ 3.96850394 80.03149606],0
p5,1,0.084963,2.967302,[ 4 39] ; [ 2 81],[ 2.04761905 40.95238095] ; [ 3.95238095 79.04761905],0
b5,1,0.16664,1.912912,[30 13] ; [48 36],[26.40944882 16.59055118] ; [51.59055118 32.40944882],0
s4,1,0.168647,1.89493,[11 32] ; [13 71],[ 8.12598425 34.87401575] ; [15.87401575 68.12598425],0
v1,1,0.201882,1.628708,[23 18] ; [36 46],[19.66666667 21.33333333] ; [39.33333333 42.66666667],0
s1,1,0.207564,1.588336,[ 3 40] ; [ 2 82],[ 1.69291339 41.30708661] ; [ 3.30708661 80.69291339],0
r2,1,0.259674,1.270494,[41  1] ; [76  6],[39.62903226  2.37096774] ; [77.37096774  4.62903226],0
p2,1,0.270494,1.214241,[34  9] ; [58 25],[31.3968254 11.6031746] ; [60.6031746 22.3968254],0
p4,1,0.291611,1.112171,[21 22] ; [32 50],[18.232 24.768] ; [34.768 47.232],0
p12,1,0.310071,1.030373,[ 4 38] ; [ 4 79],[ 2.688 39.312] ; [ 5.312 77.688],0
r1,1,0.310606,1.028095,[36  7] ; [63 20],[33.78571429  9.21428571] ; [65.21428571 17.78571429],0
d5,1,0.451225,0.567573,[38  5] ; [70 14],[36.56692913  6.43307087] ; [71.43307087 12.56692913],0
a4,1,0.499041,0.456976,[18 25] ; [30 54],[16.2519685 26.7480315] ; [31.7480315 52.2519685],0
a5,1,0.528441,0.397388,[32 11] ; [58 26],[30.47244094 12.52755906] ; [59.52755906 24.47244094],0
a2,1,0.554903,0.348607,[ 9 34] ; [14 70],[ 7.78740157 35.21259843] ; [15.21259843 68.78740157],0
a7,1,0.614732,0.253341,[31 12] ; [64 20],[32.16535433 10.83464567] ; [62.83464567 21.16535433],0
p11,1,0.626658,0.23662,[30 13] ; [55 29],[28.77952756 14.22047244] ; [56.22047244 27.77952756],0
d1,1,0.628271,0.234413,[28 15] ; [51 33],[26.7480315 16.2519685] ; [52.2519685 31.7480315],0
p1,1,0.64115,0.217241,[ 4 38] ; [ 6 78],[ 3.33333333 38.66666667] ; [ 6.66666667 77.33333333],0
d4,1,0.67721,0.173283,[38  5] ; [72 12],[37.24409449  5.75590551] ; [72.75590551 11.24409449],0
b4,1,0.772368,0.083683,[26 17] ; [53 31],[26.7480315 16.2519685] ; [52.2519685 31.7480315],0
n3,1,0.780931,0.077343,[7 2] ; [19  7],[6.68571429 2.31428571] ; [19.31428571  6.68571429],0
p8,1,0.792667,0.06909,[17 26] ; [34 47],[17.68548387 25.31451613] ; [33.31451613 47.68548387],0
n1,1,0.824141,0.049383,[2 7] ; [ 7 20],[2.25 6.75] ; [ 6.75 20.25],0
a6,1,0.826397,0.048103,[30 13] ; [57 27],[29.45669291 13.54330709] ; [57.54330709 26.45669291],0
a3,1,0.827654,0.047398,[31 12] ; [59 25],[30.47244094 12.52755906] ; [59.52755906 24.47244094],0
b2,1,0.877967,0.023577,[10 20] ; [12 26],[ 9.70588235 20.29411765] ; [12.29411765 25.70588235],0
b3,1,0.877967,0.023577,[10 20] ; [12 26],[ 9.70588235 20.29411765] ; [12.29411765 25.70588235],0
n2,1,0.944322,0.004877,[6 3] ; [17  9],[5.91428571 3.08571429] ; [17.08571429  8.91428571],0
d3,1,0.944575,0.004833,[33 10] ; [64 20],[32.84251969 10.15748031] ; [64.15748031 19.84251969],0
b1,1,0.973166,0.001131,[16 27] ; [31 53],[15.91338583 27.08661417] ; [31.08661417 52.91338583],0
