Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.25565,[ 28 121] ; [74 62],[53.32631579 95.67368421] ; [48.67368421 87.32631579],1
v1,1,9e-06,19.639548,[55 91] ; [86 48],[73.52142857 72.47857143] ; [67.47857143 66.52142857],1
r1,1,1.8e-05,18.433901,[85 63] ; [111  26],[101.78245614  46.21754386] ; [94.21754386 42.78245614],1
r3,1,3.7e-05,17.040558,[119  29] ; [131   5],[130.28169014  17.71830986] ; [119.71830986  16.28169014],1
p3,1,0.00031,13.01164,[50 99] ; [74 61],[65.05633803 83.94366197] ; [58.94366197 76.05633803],1
p10,1,0.000321,12.944675,[100  46] ; [116  18],[112.62857143  33.37142857] ; [103.37142857  30.62857143],1
p6,1,0.000461,12.266756,[ 35 113] ; [58 76],[48.80851064 99.19148936] ; [44.19148936 89.80851064],1
r4,1,0.001013,10.802878,[110  39] ; [122  15],[120.86713287  28.13286713] ; [111.13286713  25.86713287],0
p7,1,0.001238,10.432501,[76 70] ; [95 39],[89.16428571 56.83571429] ; [81.83571429 52.16428571],0
s8,1,0.002561,9.096207,[ 39 109] ; [59 77],[51.07042254 96.92957746] ; [46.92957746 89.07042254],0
s7,1,0.010757,6.505052,[54 88] ; [67 58],[64.35205993 77.64794007] ; [56.64794007 68.35205993],0
p9,1,0.01222,6.278661,[109  37] ; [116  18],[117.32142857  28.67857143] ; [107.67857143  26.32142857],0
a7,1,0.032825,4.554902,[82 67] ; [91 44],[90.76408451 58.23591549] ; [82.23591549 52.76408451],0
p4,1,0.033443,4.522959,[69 79] ; [80 55],[77.92226148 70.07773852] ; [71.07773852 63.92226148],0
p8,1,0.034359,4.476738,[60 86] ; [72 62],[68.82857143 77.17142857] ; [63.17142857 70.82857143],0
v4,1,0.039957,4.219719,[128  21] ; [127   9],[133.31578947  15.68421053] ; [121.68421053  14.31578947],0
d3,1,0.043475,4.076836,[ 45 103] ; [57 79],[53.15492958 94.84507042] ; [48.84507042 87.15492958],0
n3,1,0.045616,3.99572,[27 15] ; [28  5],[30.8 11.2] ; [24.2  8.8],0
a5,1,0.047166,3.939457,[78 71] ; [87 49],[86.26315789 62.73684211] ; [78.73684211 57.26315789],0
d4,1,0.055724,3.660291,[73 76] ; [82 54],[81.03508772 67.96491228] ; [73.96491228 62.03508772],0
r2,1,0.055938,3.653898,[126  23] ; [125  11],[131.2245614  17.7754386] ; [119.7754386  16.2245614],0
p11,1,0.062324,3.474437,[103  46] ; [108  29],[109.92657343  39.07342657] ; [101.07342657  35.92657343],0
p2,1,0.062668,3.46533,[110  39] ; [112  23],[116.47183099  32.52816901] ; [105.52816901  29.47183099],0
s6,1,0.074651,3.177669,[86 60] ; [92 41],[93.14695341 52.85304659] ; [84.85304659 48.14695341],0
