Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,106.511631,[ 52 233] ; [228 167],[117.35294118 167.64705882] ; [162.64705882 232.35294118],1
v1,1,0.0,34.974162,[125 159] ; [265 132],[162.64317181 121.35682819] ; [227.35682819 169.64317181],1
a5,1,4.1e-05,16.839472,[197  95] ; [329  77],[220.04584527  71.95415473] ; [305.95415473 100.04584527],1
r1,1,5.2e-05,16.38296,[217  74] ; [350  54],[237.4057554  53.5942446] ; [329.5942446  74.4057554],1
r3,1,0.000279,13.208903,[270  21] ; [398   7],[279.29310345  11.70689655] ; [388.70689655  16.29310345],1
d5,1,0.001463,10.124485,[222  67] ; [349  56],[237.7795389  51.2204611] ; [333.2204611  71.7795389],0
d1,1,0.001585,9.977523,[159 133] ; [269 137],[179.0487106 112.9512894] ; [248.9512894 157.0487106],0
a3,1,0.003338,8.613094,[196  93] ; [315  90],[212.79394813  76.20605187] ; [298.20605187 106.79394813],0
d2,1,0.003392,8.583542,[122 168] ; [216 189],[141.03597122 148.96402878] ; [196.96402878 208.03597122],0
p3,1,0.008084,7.014697,[139 152] ; [234 170],[156.17697842 134.82302158] ; [216.82302158 187.17697842],0
r4,1,0.010645,6.523556,[265  27] ; [388  18],[273.1747851  18.8252149] ; [379.8252149  26.1747851],0
p7,1,0.012084,6.298537,[171 112] ; [278 121],[186.31524927  96.68475073] ; [262.68475073 136.31524927],0
u1,1,0.014652,5.957779,[ 42 250] ; [ 88 318],[ 54.38395415 237.61604585] ; [ 75.61604585 330.38395415],0
s1,1,0.017043,5.69193,[ 13 275] ; [  6 395],[  7.94194485 280.05805515] ; [ 11.05805515 389.94194485],0
a7,1,0.017565,5.639067,[200  91] ; [311  94],[213.65086207  77.34913793] ; [297.34913793 107.65086207],0
d4,1,0.021538,5.282751,[230  60] ; [348  57],[241.17985612  48.82014388] ; [336.82014388  68.17985612],0
p12,1,0.027734,4.844547,[ 17 273] ; [ 43 362],[ 25.03597122 264.96402878] ; [ 34.96402878 370.03597122],0
s4,1,0.038512,4.282262,[ 61 227] ; [ 61 343],[ 50.77456647 237.22543353] ; [ 71.22543353 332.77456647],0
s8,1,0.038683,4.274715,[125 167] ; [204 198],[138.42651297 153.57348703] ; [190.57348703 211.42651297],0
s7,1,0.0438,4.064246,[135 146] ; [217 171],[147.85052317 133.14947683] ; [204.14947683 183.85052317],0
n6,1,0.046676,3.957035,[244  48] ; [356  45],[252.81385281  39.18614719] ; [347.18614719  53.81385281],0
d3,1,0.047031,3.944292,[191  98] ; [296 109],[202.79971182  86.20028818] ; [284.20028818 120.79971182],0
b1,1,0.060969,3.510838,[112 180] ; [128 278],[100.40114613 191.59885387] ; [139.59885387 266.40114613],0
a2,1,0.065277,3.39796,[ 62 230] ; [111 295],[ 72.37249284 219.62750716] ; [100.62750716 305.37249284],0
a6,1,0.0756,3.157049,[189 102] ; [288 116],[199.72230216  91.27769784] ; [277.27769784 126.72230216],0
