Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,156.362714,[601  11] ; [24 18],[584.86238532  27.13761468] ; [40.13761468  1.86238532],1
r1,1,0.0,129.733788,[543  67] ; [10 32],[517.37730061  92.62269939] ; [35.62269939  6.37730061],1
r2,1,0.0,75.325274,[601   9] ; [29 10],[592.14175655  17.85824345] ; [37.85824345  1.14175655],1
p7,1,0.000132,14.61092,[395 202] ; [14 25],[383.91981132 213.08018868] ; [25.08018868 13.91981132],1
p2,1,0.00019,13.927315,[517  91] ; [25 15],[508.54320988  99.45679012] ; [33.45679012  6.54320988],1
p11,1,0.000199,13.836696,[497 116] ; [24 18],[487.59236641 125.40763359] ; [33.40763359  8.59236641],1
p10,1,0.000331,12.887231,[511  94] ; [25 15],[502.75968992 102.24031008] ; [33.24031008  6.75968992],1
s5,1,0.001039,10.757534,[225 362] ; [ 5 35],[215.32695375 371.67304625] ; [14.67304625 25.32695375],0
s6,1,0.001818,9.724558,[423 176] ; [20 22],[413.97347894 185.02652106] ; [29.02652106 12.97347894],0
u2,1,0.00602,7.544318,[70 50] ; [1 8],[66.04651163 53.95348837] ; [4.95348837 4.04651163],0
n6,1,0.007059,7.25781,[527  82] ; [30 12],[521.06451613  87.93548387] ; [35.93548387  6.06451613],0
s8,1,0.008916,6.839492,[299 306] ; [12 30],[290.8114374 314.1885626] ; [20.1885626 21.8114374],0
b4,1,0.009485,6.7292,[359 254] ; [16 26],[350.95419847 262.04580153] ; [24.04580153 17.95419847],0
p9,1,0.009633,6.701588,[526  78] ; [29 11],[520.52795031  83.47204969] ; [34.47204969  5.52795031],0
a7,1,0.010625,6.527021,[460 153] ; [24 18],[452.9648855 160.0351145] ; [31.0351145 10.9648855],0
v3,1,0.014003,6.037709,[253 333] ; [10 32],[245.41082803 340.58917197] ; [17.58917197 24.41082803],0
b1,1,0.014929,5.924786,[234 379] ; [24 18],[241.45648855 371.54351145] ; [16.54351145 25.45648855],0
p8,1,0.01652,5.746616,[334 264] ; [15 26],[326.60719875 271.39280125] ; [22.39280125 18.60719875],0
n4,1,0.017453,5.650272,[498 112] ; [28 14],[492.11656442 117.88343558] ; [33.88343558  8.11656442],0
p4,1,0.026241,4.940091,[386 220] ; [19 22],[379.33539413 226.66460587] ; [25.66460587 15.33539413],0
a8,1,0.031554,4.622584,[ 79 472] ; [ 1 40],[ 74.45945946 476.54054054] ; [ 5.54054054 35.45945946],0
u1,1,0.032952,4.548252,[146 467] ; [ 4 38],[140.38167939 472.61832061] ; [ 9.61832061 32.38167939],0
v2,1,0.037084,4.346563,[356 233] ; [18 23],[349.66031746 239.33968254] ; [24.33968254 16.66031746],0
v1,1,0.041837,4.141774,[345 253] ; [16 23],[338.89795918 259.10204082] ; [22.10204082 16.89795918],0
s2,1,0.048728,3.884691,[326 280] ; [16 26],[319.83333333 286.16666667] ; [22.16666667 19.83333333],0
p3,1,0.064701,3.412579,[327 282] ; [15 24],[321.41666667 287.58333333] ; [20.58333333 18.41666667],0
a1,1,0.069476,3.295362,[ 32 581] ; [ 5 37],[ 34.62748092 578.37251908] ; [ 2.37251908 39.62748092],0
s3,1,0.08413,2.983258,[341 262] ; [18 24],[335.62325581 267.37674419] ; [23.37674419 18.62325581],0
a2,1,0.132027,2.268505,[200 413] ; [ 9 33],[195.59847328 417.40152672] ; [13.40152672 28.59847328],0
d4,1,0.138588,2.193566,[529  81] ; [33  9],[525.79754601  84.20245399] ; [36.20245399  5.79754601],0
n3,1,0.209443,1.575273,[96 32] ; [13  8],[93.63758389 34.36241611] ; [15.36241611  5.63758389],0
d1,1,0.236218,1.403024,[419 194] ; [25 17],[415.52977099 197.47022901] ; [28.47022901 13.52977099],0
n5,1,0.317993,0.997184,[472 137] ; [29 12],[469.39846154 139.60153846] ; [31.60153846  9.39846154],0
p6,1,0.318916,0.993386,[228 374] ; [12 28],[225.04672897 376.95327103] ; [14.95327103 25.04672897],0
d3,1,0.347904,0.881086,[448 163] ; [28 14],[445.38437979 165.61562021] ; [30.61562021 11.38437979],0
p12,1,0.363487,0.825811,[ 56 550] ; [ 2 38],[ 54.40866873 551.59133127] ; [ 3.59133127 36.40866873],0
p1,1,0.387909,0.745486,[ 52 555] ; [ 2 40],[ 50.50539291 556.49460709] ; [ 3.49460709 38.50539291],0
a6,1,0.456545,0.554352,[453 157] ; [29 13],[450.95092025 159.04907975] ; [31.04907975 10.95092025],0
