Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,27.693468,[ 8 39] ; [46 23],[21.87931034 25.12068966] ; [32.12068966 36.87931034],1
p2,1,3e-06,21.80227,[23 24] ; [61  8],[34.03448276 12.96551724] ; [49.96551724 19.03448276],1
p8,1,6.7e-05,15.901243,[11 36] ; [41 26],[21.43859649 25.56140351] ; [30.56140351 36.43859649],1
p4,1,0.000248,13.429404,[13 33] ; [43 25],[22.59649123 23.40350877] ; [33.40350877 34.59649123],1
p6,1,0.005586,7.679327,[ 7 40] ; [26 41],[13.60526316 33.39473684] ; [19.39473684 47.60526316],0
s7,1,0.006096,7.521596,[14 30] ; [37 26],[20.97196262 23.02803738] ; [30.02803738 32.97196262],0
s5,1,0.009673,6.694106,[ 8 38] ; [27 40],[14.24778761 31.75221239] ; [20.75221239 46.24778761],0
p11,1,0.009707,6.687945,[27 20] ; [55 14],[33.22413793 13.77586207] ; [48.77586207 20.22413793],0
v4,1,0.012755,6.202741,[41  6] ; [67  1],[44.13913043  2.86086957] ; [63.86086957  4.13913043],0
p5,1,0.016466,5.752445,[ 1 46] ; [11 58],[ 4.86206897 42.13793103] ; [ 7.13793103 61.86206897],0
s3,1,0.018989,5.502531,[19 28] ; [42 25],[25.14912281 21.85087719] ; [35.85087719 31.14912281],0
p10,1,0.021033,5.324074,[31 15] ; [59 10],[36. 10.] ; [54. 15.],0
p9,1,0.021033,5.324074,[31 15] ; [59 10],[36. 10.] ; [54. 15.],0
r1,1,0.026385,4.930602,[33 14] ; [60  9],[37.68103448  9.31896552] ; [55.31896552 13.68103448],0
r4,1,0.027046,4.887887,[37 10] ; [64  5],[40.92241379  6.07758621] ; [60.07758621  8.92241379],0
s2,1,0.031222,4.640721,[16 31] ; [37 31],[21.66086957 25.33913043] ; [31.33913043 36.66086957],0
b4,1,0.033729,4.508385,[35 12] ; [38 31],[29.57758621 17.42241379] ; [43.42241379 25.57758621],0
s6,1,0.038494,4.283062,[24 23] ; [47 20],[29.27192982 17.72807018] ; [41.72807018 25.27192982],0
u2,1,0.12663,2.333333,[4 8] ; [10  6],[6. 6.] ; [8. 8.],0
a5,1,0.141543,2.161107,[31 16] ; [54 15],[34.43965517 12.56034483] ; [50.56034483 18.43965517],0
r3,1,0.177046,1.822251,[42  4] ; [66  2],[43.57894737  2.42105263] ; [64.42105263  3.57894737],0
s4,1,0.217879,1.518288,[ 6 41] ; [15 54],[ 8.50862069 38.49137931] ; [12.49137931 56.50862069],0
