Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,59.807923,[271  78] ; [51 76],[236.08823529 112.91176471] ; [85.91176471 41.08823529],1
d3,1,0.0,42.86673,[272  78] ; [59 68],[242.8721174 107.1278826] ; [88.1278826 38.8721174],1
u1,1,1e-06,23.839788,[ 87 265] ; [  6 121],[ 68.34237996 283.65762004] ; [ 24.65762004 102.34237996],1
a2,1,1.3e-05,18.999457,[108 244] ; [ 14 113],[ 89.65344468 262.34655532] ; [32.34655532 94.65344468],1
b1,1,0.001481,10.102234,[121 231] ; [64 63],[135.94989562 216.05010438] ; [49.05010438 77.94989562],0
d1,1,0.003133,8.728581,[222 130] ; [61 66],[207.96659708 144.03340292] ; [75.03340292 51.96659708],0
r4,1,0.003741,8.405572,[331  21] ; [109  18],[323.34029228  28.65970772] ; [116.65970772  10.34029228],0
u3,1,0.005903,7.579535,[67 30] ; [16 21],[60.08208955 36.91791045] ; [22.91791045 14.08208955],0
d4,1,0.009097,6.803613,[304  46] ; [97 29],[294.85294118  55.14705882] ; [106.14705882  19.85294118],0
r1,1,0.009621,6.703728,[299  50] ; [96 31],[289.61134454  59.38865546] ; [105.38865546  21.61134454],0
u2,1,0.011619,6.368094,[69 27] ; [18 19],[62.79699248 33.20300752] ; [24.20300752 12.79699248],0
v4,1,0.014814,5.938402,[340  10] ; [116  10],[335.29411765  14.70588235] ; [120.70588235   5.29411765],0
b3,1,0.029532,4.736302,[ 76 143] ; [41 44],[ 84.28618421 134.71381579] ; [32.71381579 52.28618421],0
b2,1,0.029532,4.736302,[ 76 143] ; [41 44],[ 84.28618421 134.71381579] ; [32.71381579 52.28618421],0
r2,1,0.042163,4.128632,[332  14] ; [114  11],[327.63481953  18.36518047] ; [118.36518047   6.63481953],0
b5,1,0.049864,3.846041,[226 126] ; [69 58],[216.78496868 135.21503132] ; [78.21503132 48.78496868],0
d5,1,0.05426,3.704671,[296  54] ; [97 29],[288.97058824  61.02941176] ; [104.02941176  21.97058824],0
p2,1,0.076549,3.136693,[304  47] ; [100  25],[297.90756303  53.09243697] ; [106.09243697  18.90756303],0
r3,1,0.080075,3.06337,[341  10] ; [119   8],[337.78242678  13.21757322] ; [122.21757322   4.78242678],0
s8,1,0.083512,2.995186,[186 163] ; [79 48],[194.29621849 154.70378151] ; [70.70378151 56.29621849],0
v2,1,0.086419,2.939851,[211 126] ; [65 56],[203.08296943 133.91703057] ; [72.91703057 48.08296943],0
p8,1,0.176024,1.830876,[191 156] ; [60 65],[184.52754237 162.47245763] ; [66.47245763 58.52754237],0
p10,1,0.197698,1.659299,[294  52] ; [100  25],[289.43524416  56.56475584] ; [104.56475584  20.43524416],0
n3,1,0.270824,1.212569,[54 21] ; [17 11],[51.69902913 23.30097087] ; [19.30097087  8.69902913],0
n6,1,0.275537,1.188972,[302  47] ; [104  22],[298.30315789  50.69684211] ; [107.69684211  18.30315789],0
n4,1,0.285863,1.139002,[280  71] ; [106  20],[284.03773585  66.96226415] ; [101.96226415  24.03773585],0
p7,1,0.291438,1.112965,[225 113] ; [76 48],[220.21212121 117.78787879] ; [80.78787879 43.21212121],0
n5,1,0.304526,1.054271,[270  79] ; [103  23],[274.05684211  74.94315789] ; [98.94315789 27.05684211],0
a5,1,0.305112,1.051718,[271  81] ; [92 35],[266.75574113  85.24425887] ; [96.24425887 30.75574113],0
p1,1,0.328568,0.954535,[ 32 317] ; [  8 118],[ 29.38947368 319.61052632] ; [ 10.61052632 115.38947368],0
n1,1,0.366656,0.814966,[31 43] ; [15 14],[33.04854369 40.95145631] ; [12.95145631 16.04854369],0
p12,1,0.375262,0.786167,[ 41 310] ; [ 11 114],[ 38.34453782 312.65546218] ; [ 13.65546218 111.34453782],0
n2,1,0.376837,0.780996,[58 17] ; [20  9],[56.25 18.75] ; [21.75  7.25],0
p3,1,0.37956,0.772125,[179 172] ; [70 56],[183.22641509 167.77358491] ; [65.77358491 60.22641509],0
a1,1,0.38209,0.763965,[ 20 332] ; [ 10 117],[ 22.04592902 329.95407098] ; [  7.95407098 119.04592902],0
v3,1,0.454228,0.560079,[143 194] ; [57 66],[146.52173913 190.47826087] ; [53.47826087 69.52173913],0
b4,1,0.487065,0.483004,[212 140] ; [72 55],[208.70146138 143.29853862] ; [75.29853862 51.70146138],0
p5,1,0.50611,0.442102,[ 50 299] ; [ 21 104],[ 52.27637131 296.72362869] ; [ 18.72362869 106.27637131],0
d2,1,0.54779,0.361292,[173 176] ; [59 68],[170.10084034 178.89915966] ; [61.89915966 65.10084034],0
s7,1,0.610736,0.259104,[197 137] ; [77 48],[199.38126362 134.61873638] ; [74.61873638 50.38126362],0
v1,1,0.628348,0.234308,[201 138] ; [76 47],[203.25324675 135.74675325] ; [73.74675325 49.25324675],0
u4,1,0.662426,0.190591,[ 11 341] ; [  5 122],[ 11.75782881 340.24217119] ; [  4.24217119 122.75782881],0
