Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,95.822989,[251  74] ; [ 5 48],[220.10582011 104.89417989] ; [35.89417989 17.10582011],1
d4,1,0.0,57.271282,[295  30] ; [27 26],[276.85185185  48.14814815] ; [45.14814815  7.85185185],1
a4,1,5e-06,20.796412,[171 154] ; [10 43],[155.62169312 169.37830688] ; [25.37830688 27.62169312],1
d2,1,1.3e-05,19.073417,[202 123] ; [16 37],[187.43386243 137.56613757] ; [30.56613757 22.43386243],1
d3,1,6.6e-05,15.913479,[241  84] ; [25 28],[228.7037037  96.2962963] ; [37.2962963 15.7037037],1
a3,1,0.000316,12.974624,[266  58] ; [32 21],[256.1061008  67.8938992] ; [41.8938992 11.1061008],1
a5,1,0.000711,11.459989,[268  57] ; [33 20],[258.7962963  66.2037037] ; [42.2037037 10.7962963],1
u1,1,0.003072,8.763968,[ 85 240] ; [ 4 49],[ 76.52116402 248.47883598] ; [12.47883598 40.52116402],0
p1,1,0.007481,7.153786,[ 28 295] ; [11 42],[ 33.50265957 289.49734043] ; [ 5.49734043 47.50265957],0
a2,1,0.011901,6.32559,[ 97 228] ; [ 7 46],[ 89.41798942 235.58201058] ; [14.58201058 38.41798942],0
n4,1,0.022139,5.234856,[273  50] ; [38 15],[267.16223404  55.83776596] ; [43.83776596  9.16223404],0
r3,1,0.05321,3.737297,[320   5] ; [50  3],[318.12169312   6.87830688] ; [51.87830688  1.12169312],0
s6,1,0.080041,3.064072,[277  43] ; [41 12],[272.8150134  47.1849866] ; [45.1849866  7.8150134],0
r1,1,0.09498,2.787882,[288  35] ; [43 10],[284.34308511  38.65691489] ; [46.65691489  6.34308511],0
u3,1,0.096263,2.766385,[45 14] ; [12  9],[42.0375 16.9625] ; [14.9625  6.0375],0
s2,1,0.098511,2.729484,[236  86] ; [33 20],[230.98133333  91.01866667] ; [38.01866667 14.98133333],0
p3,1,0.122904,2.379921,[196 129] ; [26 27],[190.87301587 134.12698413] ; [31.12698413 21.87301587],0
a7,1,0.126418,2.335951,[235  89] ; [33 20],[230.32360743  93.67639257] ; [37.67639257 15.32360743],0
v3,1,0.159603,1.977983,[154 155] ; [20 31],[149.35 159.65] ; [24.65 26.35],0
v2,1,0.191839,1.703438,[196 116] ; [26 23],[191.86703601 120.13296399] ; [30.13296399 18.86703601],0
p12,1,0.203274,1.618696,[ 35 286] ; [ 9 44],[ 37.76470588 283.23529412] ; [ 6.23529412 46.76470588],0
a1,1,0.208571,1.58132,[ 20 305] ; [ 1 52],[ 18.05555556 306.94444444] ; [ 2.94444444 50.05555556],0
b2,1,0.210003,1.571408,[ 95 126] ; [20 17],[ 98.50775194 122.49224806] ; [16.49224806 20.50775194],0
b3,1,0.210003,1.571408,[ 95 126] ; [20 17],[ 98.50775194 122.49224806] ; [16.49224806 20.50775194],0
s4,1,0.217704,1.519439,[ 66 257] ; [ 7 46],[ 62.71010638 260.28989362] ; [10.28989362 42.71010638],0
n5,1,0.225082,1.471674,[261  62] ; [39 14],[257.71276596  65.28723404] ; [42.28723404 10.71276596],0
r2,1,0.266565,1.234341,[318   5] ; [51  2],[316.98670213   6.01329787] ; [52.01329787  0.98670213],0
n2,1,0.282149,1.156708,[51 19] ; [5 4],[49.62025316 20.37974684] ; [6.37974684 2.62025316],0
s5,1,0.337919,0.918311,[143 165] ; [20 31],[139.84401114 168.15598886] ; [23.15598886 27.84401114],0
p8,1,0.353565,0.860621,[183 136] ; [34 19],[186.08333333 132.91666667] ; [30.91666667 22.08333333],0
b4,1,0.416722,0.659542,[191 134] ; [28 25],[188.29365079 136.70634921] ; [30.70634921 22.29365079],0
p5,1,0.429738,0.623531,[ 48 273] ; [10 42],[ 49.91420912 271.08579088] ; [ 8.08579088 43.91420912],0
n1,1,0.437086,0.603922,[32 36] ; [3 6],[30.90909091 37.09090909] ; [4.09090909 4.90909091],0
s7,1,0.43899,0.598922,[233  76] ; [41 10],[235.18333333  73.81666667] ; [38.81666667 12.18333333],0
p6,1,0.454343,0.559793,[151 170] ; [22 31],[148.48395722 172.51604278] ; [24.51604278 28.48395722],0
v1,1,0.459673,0.546692,[198 116] ; [30 22],[195.60655738 118.39344262] ; [32.39344262 19.60655738],0
p10,1,0.503679,0.447176,[283  38] ; [45  8],[281.51871658  39.48128342] ; [46.48128342  6.51871658],0
b5,1,0.551194,0.355183,[198 127] ; [30 23],[196.03174603 128.96825397] ; [31.96825397 21.03174603],0
a6,1,0.621025,0.244429,[219 105] ; [34 19],[217.43236074 106.56763926] ; [35.56763926 17.43236074],0
p4,1,0.621025,0.244429,[219 105] ; [34 19],[217.43236074 106.56763926] ; [35.56763926 17.43236074],0
p11,1,0.642913,0.214953,[261  64] ; [44  9],[262.23544974  62.76455026] ; [42.76455026 10.23544974],0
b1,1,0.702709,0.145669,[132 193] ; [23 30],[133.26719577 191.73280423] ; [21.73280423 31.26719577],0
p2,1,0.773545,0.082795,[274  50] ; [44  9],[273.29442971  50.70557029] ; [44.70557029  8.29442971],0
p7,1,0.820353,0.051571,[221  94] ; [38 15],[221.69836957  93.30163043] ; [37.30163043 15.69836957],0
n3,1,0.831595,0.045223,[50 20] ; [6 2],[50.25641026 19.74358974] ; [5.74358974 2.25641026],0
u2,1,0.846113,0.037667,[40 18] ; [14  7],[39.64556962 18.35443038] ; [14.35443038  6.64556962],0
u4,1,0.857877,0.032069,[ 14 311] ; [ 2 51],[ 13.75661376 311.24338624] ; [ 2.24338624 50.75661376],0
n6,1,0.925752,0.008685,[285  38] ; [47  6],[285.20212766  37.79787234] ; [46.79787234  6.20212766],0
s3,1,0.931522,0.007384,[238  83] ; [39 14],[237.7459893  83.2540107] ; [39.2540107 13.7459893],0
a8,1,0.957288,0.002868,[ 52 242] ; [ 9 41],[ 52.13372093 241.86627907] ; [ 8.86627907 41.13372093],0
p9,1,0.978318,0.000739,[292  30] ; [48  5],[291.94666667  30.05333333] ; [48.05333333  4.94666667],0
s1,1,0.996656,1.8e-05,[ 12 307] ; [ 2 51],[ 12.00537634 306.99462366] ; [ 1.99462366 51.00537634],0
