Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000111,14.938087,[66 21] ; [31 37],[54.44516129 32.55483871] ; [42.55483871 25.44516129],1
a6,1,0.000726,11.420891,[57 30] ; [26 42],[46.58709677 40.41290323] ; [36.41290323 31.58709677],1
d3,1,0.000812,11.213208,[53 34] ; [23 45],[42.65806452 44.34193548] ; [33.34193548 34.65806452],1
p10,1,0.00291,8.862812,[63 22] ; [34 33],[54.24342105 30.75657895] ; [42.75657895 24.24342105],0
d4,1,0.007751,7.090233,[64 23] ; [36 32],[56.12903226 30.87096774] ; [43.87096774 24.12903226],0
b5,1,0.010732,6.509125,[61 26] ; [34 34],[53.32258065 33.67741935] ; [41.67741935 26.32258065],0
r3,1,0.019262,5.477527,[72 14] ; [46 22],[65.8961039 20.1038961] ; [52.1038961 15.8961039],0
p9,1,0.037093,4.346116,[66 18] ; [41 24],[60.32214765 23.67785235] ; [46.67785235 18.32214765],0
r2,1,0.04458,4.03446,[67 17] ; [43 23],[61.6 22.4] ; [48.4 17.6],0
d1,1,0.046287,3.971116,[35 52] ; [17 51],[29.18709677 57.81290323] ; [22.81290323 45.18709677],0
r4,1,0.061289,3.502146,[49 38] ; [28 40],[43.21935484 43.78064516] ; [33.78064516 34.21935484],0
b1,1,0.072044,3.235829,[31 56] ; [34 34],[36.48387097 50.51612903] ; [28.51612903 39.48387097],0
v3,1,0.099948,2.706374,[22 63] ; [10 57],[17.89473684 67.10526316] ; [14.10526316 52.89473684],0
a3,1,0.103549,2.650021,[53 34] ; [32 35],[48.01948052 38.98051948] ; [36.98051948 30.01948052],0
a2,1,0.108205,2.580242,[12 75] ; [ 4 64],[ 8.98064516 78.01935484] ; [ 7.01935484 60.98064516],0
s6,1,0.117162,2.454851,[43 43] ; [25 42],[38.22222222 47.77777778] ; [29.77777778 37.22222222],0
p11,1,0.120098,2.416043,[58 29] ; [37 31],[53.32258065 33.67741935] ; [41.67741935 26.32258065],0
b4,1,0.123507,2.372269,[53 34] ; [33 35],[48.27096774 38.72903226] ; [37.72903226 30.27096774],0
u2,1,0.127417,2.323693,[16 17] ; [11 25],[12.91304348 20.08695652] ; [14.08695652 21.91304348],0
a5,1,0.131495,2.274769,[49 38] ; [30 38],[44.34193548 42.65806452] ; [34.65806452 33.34193548],0
u3,1,0.153875,2.033406,[15 19] ; [10 26],[12.14285714 21.85714286] ; [12.85714286 23.14285714],0
v4,1,0.154152,2.030677,[70 16] ; [48 19],[66.32679739 19.67320261] ; [51.67320261 15.32679739],0
v1,1,0.187406,1.737892,[33 49] ; [20 47],[29.16778523 52.83221477] ; [23.83221477 43.16778523],0
n5,1,0.209955,1.571739,[53 34] ; [48 20],[56.69032258 30.30967742] ; [44.30967742 23.69032258],0
d2,1,0.249366,1.326854,[29 58] ; [28 38],[32.41176471 54.58823529] ; [24.58823529 41.41176471],0
p1,1,0.303026,1.060831,[ 5 81] ; [ 7 61],[ 6.7012987 79.2987013] ; [ 5.2987013 62.7012987],0
p3,1,0.309418,1.033159,[31 56] ; [19 49],[28.06451613 58.93548387] ; [21.93548387 46.06451613],0
p2,1,0.341338,0.905398,[57 29] ; [40 28],[54.16883117 31.83116883] ; [42.83116883 25.16883117],0
a8,1,0.341834,0.903541,[ 9 75] ; [ 4 60],[ 7.37837838 76.62162162] ; [ 5.62162162 58.37837838],0
a4,1,0.386671,0.749386,[23 64] ; [22 45],[25.42207792 61.57792208] ; [19.57792208 47.42207792],0
u1,1,0.403833,0.696883,[ 5 82] ; [ 2 66],[ 3.92903226 83.07096774] ; [ 3.07096774 64.92903226],0
n6,1,0.46652,0.530207,[64 22] ; [47 21],[61.98701299 24.01298701] ; [49.01298701 18.98701299],0
s2,1,0.47137,0.518763,[33 54] ; [22 46],[30.87096774 56.12903226] ; [24.12903226 43.87096774],0
p5,1,0.561985,0.336279,[ 7 77] ; [ 4 64],[ 6.07894737 77.92105263] ; [ 4.92105263 63.07894737],0
s4,1,0.634229,0.226369,[18 69] ; [12 56],[16.83870968 70.16129032] ; [13.16129032 54.83870968],0
b3,1,0.645459,0.211674,[16 31] ; [13 31],[14.97802198 32.02197802] ; [14.02197802 29.97802198],0
b2,1,0.645459,0.211674,[16 31] ; [13 31],[14.97802198 32.02197802] ; [14.02197802 29.97802198],0
s7,1,0.720276,0.128228,[22 60] ; [16 50],[21.05405405 60.94594595] ; [16.94594595 49.05405405],0
v2,1,0.728711,0.120299,[27 59] ; [19 47],[26.02631579 59.97368421] ; [19.97368421 46.02631579],0
s5,1,0.731536,0.117706,[16 69] ; [11 55],[15.1986755 69.8013245] ; [11.8013245 54.1986755],0
p4,1,0.738742,0.111236,[31 56] ; [26 42],[31.99354839 55.00645161] ; [25.00645161 42.99354839],0
n2,1,0.753143,0.098908,[16  6] ; [22 10],[15.48148148  6.51851852] ; [22.51851852  9.48148148],0
p8,1,0.753911,0.098274,[27 58] ; [20 48],[26.11111111 58.88888889] ; [20.88888889 47.11111111],0
n1,1,0.781272,0.077096,[ 7 15] ; [11 20],[ 7.47169811 14.52830189] ; [10.52830189 20.47169811],0
s3,1,0.840584,0.04046,[37 50] ; [27 39],[36.39215686 50.60784314] ; [27.60784314 38.39215686],0
s1,1,0.859262,0.03144,[ 3 84] ; [ 2 66],[ 2.80645161 84.19354839] ; [ 2.19354839 65.80645161],0
a1,1,0.872719,0.025666,[ 7 80] ; [ 5 63],[ 6.73548387 80.26451613] ; [ 5.26451613 62.73548387],0
s8,1,0.904932,0.014264,[16 71] ; [12 56],[15.71612903 71.28387097] ; [12.28387097 55.71612903],0
n3,1,0.932288,0.007219,[14  8] ; [20 12],[13.85185185  8.14814815] ; [20.14814815 11.85185185],0
n4,1,0.936961,0.006255,[53 34] ; [41 27],[52.76129032 34.23870968] ; [41.23870968 26.76129032],0
p7,1,0.970548,0.001363,[34 51] ; [27 41],[33.88888889 51.11111111] ; [27.11111111 40.88888889],0
