Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.008509,6.923099,[11 20] ; [7 1],[14.30769231 16.69230769] ; [3.69230769 4.30769231],0
b4,1,0.013184,6.144201,[26  6] ; [3 5],[23.2  8.8] ; [5.8 2.2],0
a5,1,0.037617,4.322251,[11 21] ; [6 2],[13.6 18.4] ; [3.4 4.6],0
a4,1,0.096012,2.770563,[ 4 28] ; [3 5],[ 5.6 26.4] ; [1.4 6.6],0
s1,1,0.113846,2.5,[ 2 30] ; [2 6],[ 3.2 28.8] ; [0.8 7.2],0
v2,1,0.124409,2.360913,[ 7 24] ; [4 4],[ 8.74358974 22.25641026] ; [2.25641026 5.74358974],0
s7,1,0.129598,2.297311,[ 4 25] ; [3 5],[ 5.48648649 23.51351351] ; [1.51351351 6.48648649],0
d2,1,0.167546,1.904762,[ 8 24] ; [4 4],[ 9.6 22.4] ; [2.4 5.6],0
p10,1,0.226346,1.463677,[12 19] ; [5 3],[13.51282051 17.48717949] ; [3.48717949 4.51282051],0
s2,1,0.231998,1.428571,[ 3 29] ; [2 6],[ 4. 28.] ; [1. 7.],0
n6,1,0.239084,1.385984,[17 15] ; [2 5],[15.58974359 16.41025641] ; [3.41025641 3.58974359],0
d1,1,0.255989,1.290323,[ 6 26] ; [3 5],[ 7.2 24.8] ; [1.8 6.2],0
b1,1,0.262943,1.253197,[17 15] ; [6 2],[18.4 13.6] ; [4.6 3.4],0
b5,1,0.265978,1.237374,[19 13] ; [3 5],[17.6 14.4] ; [4.4 3.6],0
n4,1,0.342178,0.902256,[18 14] ; [3 5],[16.8 15.2] ; [4.2 3.8],0
d3,1,0.414216,0.666667,[11 21] ; [4 4],[12. 20.] ; [3. 5.],0
v4,1,0.429195,0.625,[17 15] ; [3 5],[16. 16.] ; [4. 4.],0
p8,1,0.448881,0.573477,[ 8 24] ; [1 7],[ 7.2 24.8] ; [1.8 6.2],0
n5,1,0.518605,0.416667,[20 12] ; [4 4],[19.2 12.8] ; [4.8 3.2],0
p11,1,0.526572,0.401003,[16 16] ; [5 3],[16.8 15.2] ; [4.2 3.8],0
a1,1,0.548306,0.36036,[ 2 30] ; [1 7],[ 2.4 29.6] ; [0.6 7.4],0
a2,1,0.548306,0.36036,[ 2 30] ; [1 7],[ 2.4 29.6] ; [0.6 7.4],0
r3,1,0.552664,0.352567,[19 13] ; [5 2],[19.69230769 12.30769231] ; [4.30769231 2.69230769],0
s3,1,0.559951,0.33979,[ 5 26] ; [2 6],[ 5.56410256 25.43589744] ; [1.43589744 6.56410256],0
s6,1,0.604773,0.267857,[ 9 23] ; [3 5],[ 9.6 22.4] ; [2.4 5.6],0
d5,1,0.633553,0.227273,[15 17] ; [3 5],[14.4 17.6] ; [3.6 4.4],0
r4,1,0.677318,0.17316,[ 6 26] ; [1 7],[ 5.6 26.4] ; [1.4 6.6],0
n3,1,0.718904,0.129545,[9 6] ; [2 2],[8.68421053 6.31578947] ; [2.31578947 1.68421053],0
p7,1,0.73007,0.119048,[10 22] ; [2 6],[ 9.6 22.4] ; [2.4 5.6],0
r1,1,0.73568,0.11396,[10 22] ; [3 5],[10.4 21.6] ; [2.6 5.4],0
d4,1,0.749085,0.102302,[18 14] ; [5 3],[18.4 13.6] ; [4.6 3.4],0
p1,1,0.792147,0.069444,[ 3 29] ; [1 7],[ 3.2 28.8] ; [0.8 7.2],0
v3,1,0.792147,0.069444,[ 3 29] ; [1 7],[ 3.2 28.8] ; [0.8 7.2],0
s8,1,0.824778,0.04902,[ 5 27] ; [1 7],[ 4.8 27.2] ; [1.2 6.8],0
b3,1,0.834969,0.043403,[ 7 13] ; [2 3],[ 7.2 12.8] ; [1.8 3.2],0
b2,1,0.834969,0.043403,[ 7 13] ; [2 3],[ 7.2 12.8] ; [1.8 3.2],0
p9,1,0.866761,0.028148,[14 16] ; [4 4],[14.21052632 15.78947368] ; [3.78947368 4.21052632],0
p2,1,0.874211,0.025063,[15 17] ; [4 4],[15.2 16.8] ; [3.8 4.2],0
n2,1,0.905565,0.014074,[7 8] ; [2 2],[7.10526316 7.89473684] ; [1.89473684 2.10526316],0
a6,1,1.0,0.0,[12 20] ; [3 5],[12. 20.] ; [3. 5.],0
a7,1,1.0,0.0,[16 16] ; [4 4],[16. 16.] ; [4. 4.],0
