Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.00076,11.336953,[24  9] ; [ 2 10],[19.06666667 13.93333333] ; [6.93333333 5.06666667],1
a3,1,0.003661,8.444526,[18 15] ; [ 1 12],[13.63043478 19.36956522] ; [5.36956522 7.63043478],0
a5,1,0.009689,6.691113,[19 14] ; [ 2 11],[15.06521739 17.93478261] ; [5.93478261 7.06521739],0
n4,1,0.013153,6.148442,[12 21] ; [10  3],[15.7826087 17.2173913] ; [6.2173913 6.7826087],0
n5,1,0.015466,5.862587,[18 15] ; [12  1],[21.52173913 11.47826087] ; [8.47826087 4.52173913],0
d5,1,0.017376,5.657991,[26  7] ; [5 7],[22.73333333 10.26666667] ; [8.26666667 3.73333333],0
u2,1,0.084978,2.967033,[10  5] ; [4 8],[7.77777778 7.22222222] ; [6.22222222 5.77777778],0
p6,1,0.103534,2.65024,[13 19] ; [ 2 11],[10.66666667 21.33333333] ; [4.33333333 8.66666667],0
d2,1,0.115058,2.48334,[16 17] ; [ 3 10],[13.63043478 19.36956522] ; [5.36956522 7.63043478],0
a7,1,0.13007,2.291667,[22 11] ; [5 7],[19.8 13.2] ; [7.2 4.8],0
n6,1,0.163811,1.938686,[21 12] ; [11  2],[22.95652174 10.04347826] ; [9.04347826 3.95652174],0
v3,1,0.188313,1.730769,[ 8 24] ; [ 1 12],[ 6.4 25.6] ; [ 2.6 10.4],0
p7,1,0.205201,1.604963,[15 16] ; [9 4],[16.90909091 14.09090909] ; [7.09090909 5.90909091],0
s8,1,0.220927,1.498338,[14 19] ; [ 3 10],[12.19565217 20.80434783] ; [4.80434783 8.19565217],0
a4,1,0.223474,1.48192,[11 22] ; [ 2 11],[ 9.32608696 23.67391304] ; [3.67391304 9.32608696],0
n3,1,0.223543,1.481481,[10  8] ; [5 1],[11.25  6.75] ; [3.75 2.25],0
s1,1,0.312234,1.021201,[ 2 31] ; [ 2 11],[ 2.86956522 30.13043478] ; [ 1.13043478 11.86956522],0
n1,1,0.317311,1.0,[ 7 11] ; [1 5],[ 6. 12.] ; [2. 4.],0
v4,1,0.351613,0.867628,[29  4] ; [10  3],[27.97826087  5.02173913] ; [11.02173913  1.97826087],0
a6,1,0.362391,0.829591,[15 18] ; [4 9],[13.63043478 19.36956522] ; [5.36956522 7.63043478],0
p9,1,0.366511,0.815459,[24  8] ; [8 5],[22.75555556  9.24444444] ; [9.24444444 3.75555556],0
u3,1,0.381133,0.767045,[10  5] ; [6 6],[8.88888889 6.11111111] ; [7.11111111 4.88888889],0
r2,1,0.409762,0.679492,[25  6] ; [9 4],[23.95454545  7.04545455] ; [10.04545455  2.95454545],0
s2,1,0.417292,0.657929,[22 11] ; [7 6],[20.80434783 12.19565217] ; [8.19565217 4.80434783],0
b1,1,0.465819,0.531876,[14 19] ; [4 9],[12.91304348 20.08695652] ; [5.08695652 7.91304348],0
p3,1,0.465819,0.531876,[14 19] ; [4 9],[12.91304348 20.08695652] ; [5.08695652 7.91304348],0
p4,1,0.465819,0.531876,[14 19] ; [4 9],[12.91304348 20.08695652] ; [5.08695652 7.91304348],0
v2,1,0.474549,0.511364,[12 21] ; [3 9],[11. 22.] ; [4. 8.],0
s3,1,0.483758,0.490381,[19 14] ; [6 7],[17.93478261 15.06521739] ; [7.06521739 5.93478261],0
s6,1,0.516211,0.421456,[22 10] ; [7 5],[21.09090909 10.90909091] ; [7.90909091 4.09090909],0
s7,1,0.53835,0.378606,[18 14] ; [6 7],[17.06666667 14.93333333] ; [6.93333333 6.06666667],0
p11,1,0.585294,0.297754,[20 13] ; [9 4],[20.80434783 12.19565217] ; [8.19565217 4.80434783],0
n2,1,0.586214,0.296296,[14  4] ; [4 2],[13.5  4.5] ; [4.5 1.5],0
p10,1,0.595082,0.282477,[23 10] ; [8 5],[22.23913043 10.76086957] ; [8.76086957 4.23913043],0
s5,1,0.632406,0.228812,[13 15] ; [5 8],[12.29268293 15.70731707] ; [5.70731707 7.29268293],0
p2,1,0.649887,0.206042,[25  8] ; [9 4],[24.39130435  8.60869565] ; [9.60869565 3.39130435],0
b4,1,0.675022,0.175784,[20 13] ; [7 6],[19.36956522 13.63043478] ; [7.63043478 5.36956522],0
b5,1,0.675022,0.175784,[20 13] ; [7 6],[19.36956522 13.63043478] ; [7.63043478 5.36956522],0
p8,1,0.682286,0.167564,[14 17] ; [5 8],[13.38636364 17.61363636] ; [5.61363636 7.38636364],0
v1,1,0.719814,0.128671,[12 21] ; [4 9],[11.47826087 21.52173913] ; [4.52173913 8.47826087],0
p1,1,0.879517,0.022977,[ 3 30] ; [ 1 12],[ 2.86956522 30.13043478] ; [ 1.13043478 11.86956522],0
r3,1,0.890188,0.019062,[26  7] ; [10  3],[25.82608696  7.17391304] ; [10.17391304  2.82608696],0
r4,1,0.965802,0.001838,[18 15] ; [7 6],[17.93478261 15.06521739] ; [7.06521739 5.93478261],0
