Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.122839,[23 59] ; [43  4],[41.95348837 40.04651163] ; [24.04651163 22.95348837],1
n2,1,0.075767,3.153442,[21 11] ; [11 15],[17.65517241 14.34482759] ; [14.34482759 11.65517241],0
s2,1,0.080478,3.055225,[18 64] ; [17 30],[22.24806202 59.75193798] ; [12.75193798 34.24806202],0
s7,1,0.115854,2.4725,[16 60] ; [15 29],[19.63333333 56.36666667] ; [11.36666667 32.63333333],0
p7,1,0.119216,2.427591,[37 45] ; [15 33],[32.8 49.2] ; [19.2 28.8],0
p1,1,0.125843,2.343051,[ 4 76] ; [ 6 42],[ 6.25 73.75] ; [ 3.75 44.25],0
n3,1,0.139584,2.18254,[18 12] ; [10 15],[15.27272727 14.72727273] ; [12.72727273 12.27272727],0
p4,1,0.174727,1.841908,[23 59] ; [19 29],[26.49230769 55.50769231] ; [15.50769231 32.49230769],0
v4,1,0.184435,1.761518,[60 22] ; [40  8],[63.07692308 18.92307692] ; [36.92307692 11.07692308],0
a8,1,0.189571,1.720947,[11 66] ; [ 3 43],[ 8.76422764 68.23577236] ; [ 5.23577236 40.76422764],0
s6,1,0.193226,1.692848,[29 51] ; [23 25],[32.5 47.5] ; [19.5 28.5],0
p2,1,0.205451,1.603194,[47 35] ; [22 26],[43.52307692 38.47692308] ; [25.47692308 22.52307692],0
r4,1,0.219639,1.506728,[53 29] ; [36 12],[56.13846154 25.86153846] ; [32.86153846 15.13846154],0
n5,1,0.235187,1.409214,[46 36] ; [32 16],[49.2 32.8] ; [28.8 19.2],0
p5,1,0.237765,1.393795,[ 4 77] ; [ 5 43],[ 5.65116279 75.34883721] ; [ 3.34883721 44.65116279],0
r3,1,0.29092,1.115358,[58 24] ; [38 10],[60.55384615 21.44615385] ; [35.44615385 12.55384615],0
b2,1,0.29739,1.08586,[15 39] ; [12 19],[17.15294118 36.84705882] ; [ 9.84705882 21.15294118],0
b3,1,0.29739,1.08586,[15 39] ; [12 19],[17.15294118 36.84705882] ; [ 9.84705882 21.15294118],0
n4,1,0.305145,1.051574,[49 33] ; [33 15],[51.72307692 30.27692308] ; [30.27692308 17.72307692],0
p3,1,0.341198,0.905923,[27 55] ; [12 36],[24.6 57.4] ; [14.4 33.6],0
s1,1,0.442524,0.589728,[ 7 75] ; [ 6 41],[ 8.26356589 73.73643411] ; [ 4.73643411 42.26356589],0
v3,1,0.47061,0.520544,[16 64] ; [ 7 40],[14.48818898 65.51181102] ; [ 8.51181102 38.48818898],0
v1,1,0.512893,0.42816,[21 60] ; [10 38],[19.46511628 61.53488372] ; [11.53488372 36.46511628],0
a1,1,0.539994,0.37555,[ 6 76] ; [ 5 43],[ 6.93846154 75.06153846] ; [ 4.06153846 43.93846154],0
s4,1,0.543678,0.368766,[16 66] ; [ 7 39],[14.734375 67.265625] ; [ 8.265625 37.734375],0
s5,1,0.575667,0.313292,[13 66] ; [ 6 41],[11.91269841 67.08730159] ; [ 7.08730159 39.91269841],0
b5,1,0.596706,0.279993,[50 32] ; [27 21],[48.56923077 33.43076923] ; [28.43076923 19.56923077],0
b1,1,0.788284,0.072113,[43 39] ; [24 24],[42.26153846 39.73846154] ; [24.73846154 23.26153846],0
b4,1,0.830753,0.045683,[46 36] ; [26 22],[45.41538462 36.58461538] ; [26.58461538 21.41538462],0
p6,1,0.882473,0.021855,[16 65] ; [10 38],[16.3255814 64.6744186] ; [ 9.6744186 38.3255814],0
p11,1,0.909883,0.012811,[35 47] ; [20 28],[34.69230769 47.30769231] ; [20.30769231 27.69230769],0
p9,1,0.911359,0.012393,[25 54] ; [15 31],[25.28 53.72] ; [14.72 31.28],0
s3,1,0.926363,0.008542,[34 46] ; [20 28],[33.75 46.25] ; [20.25 27.75],0
n1,1,0.961934,0.002278,[13 19] ; [10 15],[12.9122807 19.0877193] ; [10.0877193 14.9122807],0
