Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,58.749956,[95  3] ; [19 27],[77.58333333 20.41666667] ; [36.41666667  9.58333333],1
a6,1,0.127226,2.326031,[60 38] ; [23 25],[55.71232877 42.28767123] ; [27.28767123 20.71232877],0
v1,1,0.136024,2.222374,[35 63] ; [11 36],[31.08965517 66.91034483] ; [14.91034483 32.08965517],0
p1,1,0.139426,2.184283,[ 4 93] ; [ 5 43],[ 6.02068966 90.97931034] ; [ 2.97931034 45.02068966],0
p4,1,0.179683,1.80024,[35 62] ; [12 36],[31.44137931 65.55862069] ; [15.55862069 32.44137931],0
s6,1,0.187278,1.738905,[37 60] ; [13 35],[33.44827586 63.55172414] ; [16.55172414 31.44827586],0
a5,1,0.197325,1.662067,[54 44] ; [21 27],[50.34246575 47.65753425] ; [24.65753425 23.34246575],0
d4,1,0.19741,1.66143,[67 31] ; [27 20],[63.53103448 34.46896552] ; [30.46896552 16.53103448],0
p12,1,0.208083,1.584717,[ 1 97] ; [ 2 46],[ 2.01369863 95.98630137] ; [ 0.98630137 47.01369863],0
s3,1,0.209636,1.573942,[32 63] ; [11 36],[28.76760563 66.23239437] ; [14.23239437 32.76760563],0
u1,1,0.212133,1.556812,[10 88] ; [ 2 46],[ 8.05479452 89.94520548] ; [ 3.94520548 44.05479452],0
a3,1,0.216154,1.52972,[55 42] ; [21 25],[51.55244755 45.44755245] ; [24.44755245 21.55244755],0
b5,1,0.239043,1.386228,[63 35] ; [26 22],[59.73972603 38.26027397] ; [29.26027397 18.73972603],0
b4,1,0.24223,1.367569,[59 39] ; [24 24],[55.71232877 42.28767123] ; [27.28767123 20.71232877],0
b3,1,0.249675,1.32512,[15 45] ; [11 19],[17.33333333 42.66666667] ; [ 8.66666667 21.33333333],0
b2,1,0.249675,1.32512,[15 45] ; [11 19],[17.33333333 42.66666667] ; [ 8.66666667 21.33333333],0
b1,1,0.292291,1.109039,[44 54] ; [26 22],[46.98630137 51.01369863] ; [23.01369863 24.98630137],0
d1,1,0.322469,0.978905,[41 57] ; [16 32],[38.26027397 59.73972603] ; [18.73972603 29.26027397],0
a4,1,0.386571,0.749701,[36 61] ; [14 33],[33.68055556 63.31944444] ; [16.31944444 30.68055556],0
v3,1,0.416931,0.658949,[24 71] ; [ 9 38],[22.07746479 72.92253521] ; [10.92253521 36.07746479],0
s2,1,0.443697,0.586701,[19 77] ; [ 7 41],[17.33333333 78.66666667] ; [ 8.66666667 39.33333333],0
n5,1,0.474758,0.510881,[48 50] ; [26 21],[50.0137931 47.9862069] ; [23.9862069 23.0137931],0
n1,1,0.501527,0.451704,[12 21] ; [ 7 18],[10.81034483 22.18965517] ; [ 8.18965517 16.81034483],0
p9,1,0.513841,0.426237,[29 67] ; [12 36],[27.33333333 68.66666667] ; [13.66666667 34.33333333],0
a8,1,0.556619,0.345592,[ 9 82] ; [ 3 41],[ 8.08888889 82.91111111] ; [ 3.91111111 40.08888889],0
p5,1,0.592603,0.286298,[ 1 97] ; [ 1 46],[ 1.35172414 96.64827586] ; [ 0.64827586 46.35172414],0
d2,1,0.603385,0.26992,[45 53] ; [19 27],[43.55555556 54.44444444] ; [20.44444444 25.55555556],0
s5,1,0.625442,0.238293,[11 83] ; [ 7 41],[11.91549296 82.08450704] ; [ 6.08450704 41.91549296],0
d3,1,0.639618,0.219243,[51 47] ; [23 25],[49.67123288 48.32876712] ; [24.32876712 23.67123288],0
v2,1,0.664713,0.187849,[37 59] ; [16 30],[35.83098592 60.16901408] ; [17.16901408 28.83098592],0
u2,1,0.772416,0.083646,[16 26] ; [ 9 17],[15.44117647 26.55882353] ; [ 9.55882353 16.44117647],0
n4,1,0.927351,0.008313,[55 43] ; [26 21],[54.74482759 43.25517241] ; [26.25517241 20.74482759],0
s4,1,1.0,0.0,[10 86] ; [ 5 43],[10. 86.] ; [ 5. 43.],0
