Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,33.769716,[ 5 56] ; [48 40],[21.69798658 39.30201342] ; [31.30201342 56.69798658],1
a8,1,0.780196,0.077877,[ 5 51] ; [ 6 73],[ 4.56296296 51.43703704] ; [ 6.43703704 72.56296296],0
s6,1,0.80554,0.060606,[30 31] ; [41 46],[29.26351351 31.73648649] ; [41.73648649 45.26351351],0
p2,1,0.827073,0.047724,[38 23] ; [57 32],[38.63333333 22.36666667] ; [56.36666667 32.63333333],0
n3,1,0.842272,0.039596,[15  8] ; [19  9],[15.33333333  7.66666667] ; [18.66666667  9.33333333],0
p10,1,0.854849,0.033465,[16 45] ; [24 63],[16.48648649 44.51351351] ; [23.51351351 63.48648649],0
u3,1,0.863864,0.029398,[23 15] ; [14 10],[22.67741935 15.32258065] ; [14.32258065  9.67741935],0
p3,1,0.889949,0.019146,[21 40] ; [29 58],[20.60810811 40.39189189] ; [29.39189189 57.60810811],0
v3,1,0.921851,0.009624,[20 40] ; [28 58],[19.7260274 40.2739726] ; [28.2739726 57.7260274],0
s8,1,0.923191,0.009296,[15 46] ; [22 65],[15.25 45.75] ; [21.75 65.25],0
s1,1,0.935508,0.006548,[ 4 57] ; [ 6 81],[ 4.12162162 56.87837838] ; [ 5.87837838 81.12162162],0
v2,1,0.976097,0.000898,[26 33] ; [39 49],[26.08843537 32.91156463] ; [38.91156463 49.08843537],0
