Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.481914,[31 34] ; [366  71],[51.40438247 13.59561753] ; [345.59561753  91.40438247],1
n4,1,0.0,36.587039,[35 31] ; [370  67],[53.14115308 12.85884692] ; [351.85884692  85.14115308],1
p10,1,0.000801,11.239987,[45 19] ; [374  58],[54.06451613  9.93548387] ; [364.93548387  67.06451613],1
s7,1,0.000863,11.099986,[28 36] ; [274 145],[40.01656315 23.98343685] ; [261.98343685 157.01656315],1
p11,1,0.001287,10.361685,[41 25] ; [349  88],[51.17296223 14.82703777] ; [338.82703777  98.17296223],0
p9,1,0.004707,7.988535,[49 15] ; [384  47],[55.98383838  8.01616162] ; [377.01616162  53.98383838],0
a4,1,0.006184,7.495892,[21 45] ; [216 217],[31.34669339 34.65330661] ; [205.65330661 227.34669339],0
p4,1,0.009726,6.684459,[34 32] ; [294 140],[43.296 22.704] ; [284.704 149.296],0
s5,1,0.011834,6.335566,[18 44] ; [196 230],[27.18852459 34.81147541] ; [186.81147541 239.18852459],0
a3,1,0.012428,6.248798,[41 25] ; [332 102],[49.236 16.764] ; [323.764 110.236],0
u1,1,0.017977,5.598375,[ 8 58] ; [111 326],[15.61431412 50.38568588] ; [103.38568588 333.61431412],0
r4,1,0.018578,5.540784,[61  5] ; [427  10],[64.03180915  1.96819085] ; [423.96819085  13.03180915],0
r2,1,0.037013,4.349799,[62  4] ; [426   8],[64.416  1.584] ; [423.584  10.416],0
p12,1,0.041481,4.156247,[ 2 63] ; [ 49 385],[ 6.64328657 58.35671343] ; [ 44.35671343 389.64328657],0
p6,1,0.049449,3.860054,[18 44] ; [182 250],[25.10121457 36.89878543] ; [174.89878543 257.10121457],0
d2,1,0.050774,3.815702,[26 39] ; [231 205],[33.34331337 31.65668663] ; [223.65668663 212.34331337],0
u2,1,0.051068,3.806026,[19  5] ; [60 44],[14.8125  9.1875] ; [64.1875 39.8125],0
p5,1,0.070427,3.27304,[ 4 60] ; [ 63 371],[ 8.61044177 55.38955823] ; [ 58.38955823 375.61044177],0
n1,1,0.071125,3.25686,[ 5 17] ; [36 46],[ 8.67307692 13.32692308] ; [32.32692308 49.67307692],0
p3,1,0.072898,3.21653,[28 38] ; [236 199],[34.77844311 31.22155689] ; [229.22155689 205.77844311],0
v3,1,0.081431,3.036098,[19 41] ; [185 240],[25.2371134 34.7628866] ; [178.7628866 246.2371134],0
a2,1,0.09154,2.847085,[13 53] ; [130 307],[18.76341948 47.23658052] ; [124.23658052 312.76341948],0
a5,1,0.103824,2.645804,[46 20] ; [343  93],[51.14342629 14.85657371] ; [337.85657371  98.14342629],0
s2,1,0.124132,2.364399,[38 28] ; [291 142],[43.51503006 22.48496994] ; [285.48496994 147.51503006],0
b1,1,0.179019,1.805751,[30 36] ; [161 276],[25.06163022 40.93836978] ; [165.93836978 271.06163022],0
s8,1,0.199115,1.648855,[33 33] ; [254 181],[37.80838323 28.19161677] ; [249.19161677 185.80838323],0
d5,1,0.267143,1.231357,[52 13] ; [372  64],[55.00998004  9.99001996] ; [368.99001996  67.00998004],0
d4,1,0.294578,1.098582,[52 13] ; [370  65],[54.86 10.14] ; [367.14  67.86],0
p7,1,0.298431,1.081191,[37 24] ; [285 138],[40.58264463 20.41735537] ; [281.41735537 141.58264463],0
p1,1,0.316005,1.005409,[ 4 62] ; [ 43 390],[ 6.21643287 59.78356713] ; [ 40.78356713 392.21643287],0
